roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
101.63,174.05,0.04,0.0,262.14,-54.27,98.8,534.0,1.0094517,5.0,484.0,1.0210971,10.0,470.0,1.0262009,12.0,580.0,0.96989965,-18.0,503.0,1.0286299,14.0,506.0,1.0541667,26.0,639.0,1.0142857,9.0,599.0,1.0274442,16.0,714.0,1.0423357,29.0
101.63,174.05,0.04,0.0,262.14,-54.27,98.8,534.0,1.0094517,5.0,484.0,1.0210971,10.0,470.0,1.0262009,12.0,580.0,0.96989965,-18.0,501.0,1.0245398,12.0,506.0,1.0541667,26.0,638.0,1.0126984,8.0,599.0,1.0274442,16.0,714.0,1.0423357,29.0
101.63,174.05,0.04,0.0,262.14,-54.27,98.8,534.0,1.0094517,5.0,483.0,1.0189873,9.0,470.0,1.0262009,12.0,580.0,0.96989965,-18.0,501.0,1.0245398,12.0,506.0,1.0541667,26.0,638.0,1.0126984,8.0,598.0,1.025729,15.0,714.0,1.0423357,29.0
101.65,174.04,-0.01,0.0,262.14,-53.25,99.4,533.0,1.0075614,4.0,483.0,1.0189873,9.0,470.0,1.0262009,12.0,580.0,0.96989965,-18.0,501.0,1.0245398,12.0,504.0,1.05,24.0,638.0,1.0126984,8.0,597.0,1.0240138,14.0,712.0,1.0394161,27.0
101.65,174.04,-0.01,0.0,262.14,-53.25,99.4,533.0,1.0075614,4.0,483.0,1.0189873,9.0,470.0,1.0262009,12.0,580.0,0.96989965,-18.0,501.0,1.0245398,12.0,504.0,1.05,24.0,638.0,1.0126984,8.0,597.0,1.0240138,14.0,711.0,1.0379562,26.0
101.56,174.08,-0.03,0.0,261.12,-55.3,99.7,533.0,1.0075614,4.0,483.0,1.0189873,9.0,470.0,1.0262009,12.0,580.0,0.96989965,-18.0,501.0,1.0245398,12.0,505.0,1.0520834,25.0,638.0,1.0126984,8.0,598.0,1.025729,15.0,711.0,1.0379562,26.0
101.56,174.08,-0.03,0.0,261.12,-55.3,99.7,534.0,1.0094517,5.0,483.0,1.0189873,9.0,470.0,1.0262009,12.0,580.0,0.96989965,-18.0,501.0,1.0245398,12.0,506.0,1.0541667,26.0,638.0,1.0126984,8.0,599.0,1.0274442,16.0,711.0,1.0379562,26.0
101.73,174.05,-0.05,0.0,262.14,-54.27,100.5,534.0,1.0094517,5.0,483.0,1.0189873,9.0,470.0,1.0262009,12.0,580.0,0.96989965,-18.0,502.0,1.0265849,13.0,506.0,1.0541667,26.0,638.0,1.0126984,8.0,599.0,1.0274442,16.0,712.0,1.0394161,27.0
101.73,174.05,-0.05,0.0,262.14,-54.27,100.5,534.0,1.0094517,5.0,484.0,1.0210971,10.0,470.0,1.0262009,12.0,582.0,0.97324413,-16.0,502.0,1.0265849,13.0,506.0,1.0541667,26.0,639.0,1.0142857,9.0,600.0,1.0291595,17.0,712.0,1.0394161,27.0
101.7,174.07,-0.05,-1.02,262.14,-53.25,99.6,533.0,1.0075614,4.0,483.0,1.0189873,9.0,470.0,1.0262009,12.0,583.0,0.9749164,-15.0,503.0,1.0286299,14.0,505.0,1.0520834,25.0,639.0,1.0142857,9.0,599.0,1.0274442,16.0,712.0,1.0394161,27.0
