roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
101.55,174.18,0.13,-1.02,262.14,-56.32,119.9,541.0,1.0226843,12.0,490.0,1.0337553,16.0,470.0,1.0262009,12.0,584.0,0.9765886,-14.0,511.0,1.0449898,22.0,513.0,1.06875,33.0,644.0,1.0222223,14.0,609.0,1.0445969,26.0,728.0,1.0627737,43.0
101.55,174.18,0.13,-1.02,262.14,-56.32,119.9,540.0,1.0207939,11.0,488.0,1.0295359,14.0,469.0,1.0240175,11.0,584.0,0.9765886,-14.0,510.0,1.0429448,21.0,513.0,1.06875,33.0,644.0,1.0222223,14.0,608.0,1.0428816,25.0,727.0,1.0613139,42.0
101.79,174.21,0.14,-1.02,261.12,-55.3,121.6,540.0,1.0207939,11.0,488.0,1.0295359,14.0,469.0,1.0240175,11.0,584.0,0.9765886,-14.0,510.0,1.0429448,21.0,514.0,1.0708333,34.0,644.0,1.0222223,14.0,608.0,1.0428816,25.0,727.0,1.0613139,42.0
101.79,174.21,0.14,-1.02,261.12,-55.3,121.6,540.0,1.0207939,11.0,488.0,1.0295359,14.0,469.0,1.0240175,11.0,584.0,0.9765886,-14.0,510.0,1.0429448,21.0,516.0,1.075,36.0,644.0,1.0222223,14.0,609.0,1.0445969,26.0,728.0,1.0627737,43.0
101.86,174.23,0.15,0.0,262.14,-54.27,123.3,540.0,1.0207939,11.0,488.0,1.0295359,14.0,469.0,1.0240175,11.0,584.0,0.9765886,-14.0,510.0,1.0429448,21.0,516.0,1.075,36.0,644.0,1.0222223,14.0,609.0,1.0445969,26.0,728.0,1.0627737,43.0
101.86,174.23,0.15,0.0,262.14,-54.27,123.3,540.0,1.0207939,11.0,488.0,1.0295359,14.0,469.0,1.0240175,11.0,584.0,0.9765886,-14.0,510.0,1.0429448,21.0,516.0,1.075,36.0,644.0,1.0222223,14.0,609.0,1.0445969,26.0,728.0,1.0627737,43.0
101.78,174.22,0.05,0.0,262.14,-54.27,125.4,539.0,1.0189036,10.0,486.0,1.0253165,12.0,468.0,1.021834,10.0,583.0,0.9749164,-15.0,511.0,1.0449898,22.0,516.0,1.075,36.0,642.0,1.0190476,12.0,609.0,1.0445969,26.0,727.0,1.0613139,42.0
101.78,174.22,0.05,0.0,262.14,-54.27,125.4,538.0,1.0170132,9.0,484.0,1.0210971,10.0,467.0,1.0196507,9.0,583.0,0.9749164,-15.0,510.0,1.0429448,21.0,516.0,1.075,36.0,642.0,1.0190476,12.0,608.0,1.0428816,25.0,727.0,1.0613139,42.0
101.74,174.17,0.0,0.0,262.14,-55.3,125.4,538.0,1.0170132,9.0,484.0,1.0210971,10.0,467.0,1.0196507,9.0,582.0,0.97324413,-16.0,510.0,1.0429448,21.0,513.0,1.06875,33.0,642.0,1.0190476,12.0,607.0,1.0411664,24.0,726.0,1.059854,41.0
101.74,174.17,0.0,0.0,262.14,-55.3,125.4,538.0,1.0170132,9.0,484.0,1.0210971,10.0,466.0,1.0174673,8.0,581.0,0.9715719,-17.0,509.0,1.0408998,20.0,513.0,1.06875,33.0,641.0,1.0174603,11.0,607.0,1.0411664,24.0,726.0,1.059854,41.0
