SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
76.0,-107.0,93.0,-114.0,-97.0,237.0,120.0,196.0,-8.0,120
76.0,-107.0,94.0,-114.0,-96.0,243.0,120.0,196.0,-8.0,120
78.0,-107.0,96.0,-114.0,-96.0,244.0,120.0,196.0,-8.0,120
78.0,-107.0,97.0,-114.0,-96.0,246.0,124.0,197.0,-8.0,120
78.0,-112.0,96.0,-113.0,-98.0,246.0,120.0,198.0,-8.0,120
76.0,-113.0,93.0,-114.0,-98.0,244.0,120.0,196.0,-8.0,120
76.0,-114.0,92.0,-116.0,-98.0,243.0,120.0,196.0,-8.0,120
76.0,-114.0,92.0,-117.0,-99.0,243.0,120.0,194.0,-8.0,120
75.0,-115.0,92.0,-118.0,-99.0,243.0,118.0,194.0,-9.0,120
76.0,-115.0,93.0,-117.0,-99.0,243.0,118.0,194.0,-8.0,120
77.0,-115.0,93.0,-117.0,-99.0,244.0,118.0,196.0,-8.0,120
78.0,-114.0,93.0,-117.0,-98.0,244.0,120.0,196.0,-7.0,120
78.0,-114.0,95.0,-117.0,-98.0,245.0,120.0,196.0,-5.0,120
76.0,-114.0,96.0,-119.0,-97.0,244.0,120.0,194.0,-5.0,120
75.0,-115.0,93.0,-119.0,-97.0,244.0,120.0,194.0,-5.0,120
73.0,-115.0,93.0,-120.0,-97.0,243.0,120.0,194.0,-5.0,120
73.0,-114.0,96.0,-121.0,-91.0,244.0,121.0,195.0,3.0,120
70.0,-112.0,93.0,-125.0,-92.0,241.0,118.0,194.0,3.0,120
60.0,-114.0,96.0,-129.0,-93.0,244.0,119.0,191.0,3.0,120
57.0,-115.0,96.0,-130.0,-93.0,244.0,119.0,191.0,3.0,120
57.0,-115.0,96.0,-130.0,-94.0,244.0,118.0,191.0,3.0,120
57.0,-115.0,96.0,-130.0,-95.0,244.0,118.0,191.0,3.0,120
58.0,-111.0,99.0,-128.0,-93.0,243.0,120.0,189.0,8.0,120
58.0,-111.0,99.0,-128.0,-92.0,243.0,122.0,190.0,8.0,120
58.0,-111.0,99.0,-128.0,-89.0,243.0,122.0,190.0,8.0,120
58.0,-111.0,100.0,-128.0,-86.0,243.0,123.0,190.0,8.0,120
54.0,-110.0,101.0,-133.0,-86.0,242.0,122.0,191.0,9.0,120
53.0,-110.0,103.0,-140.0,-89.0,242.0,122.0,189.0,9.0,120
53.0,-109.0,103.0,-140.0,-86.0,242.0,123.0,189.0,9.0,120
51.0,-109.0,104.0,-142.0,-86.0,242.0,123.0,187.0,10.0,120
50.0,-109.0,104.0,-145.0,-86.0,241.0,123.0,187.0,10.0,120
50.0,-111.0,105.0,-142.0,-92.0,242.0,119.0,188.0,9.0,120
50.0,-112.0,105.0,-142.0,-92.0,242.0,117.0,188.0,9.0,120
52.0,-112.0,106.0,-142.0,-92.0,243.0,117.0,189.0,9.0,120
59.0,-112.0,106.0,-141.0,-92.0,244.0,117.0,194.0,9.0,120
59.0,-112.0,107.0,-135.0,-92.0,245.0,117.0,194.0,9.0,120
62.0,-112.0,110.0,-135.0,-92.0,247.0,117.0,194.0,9.0,120
59.0,-114.0,111.0,-138.0,-90.0,248.0,117.0,194.0,9.0,120
59.0,-114.0,107.0,-138.0,-90.0,245.0,117.0,194.0,9.0,120
55.0,-114.0,107.0,-140.0,-90.0,245.0,115.0,194.0,7.0,120
55.0,-114.0,107.0,-140.0,-92.0,245.0,115.0,194.0,7.0,120
55.0,-114.0,106.0,-142.0,-92.0,245.0,115.0,194.0,7.0,120
58.0,-113.0,106.0,-140.0,-92.0,245.0,115.0,194.0,9.0,120
59.0,-113.0,107.0,-138.0,-90.0,247.0,116.0,194.0,10.0,120
59.0,-112.0,107.0,-138.0,-90.0,248.0,117.0,194.0,10.0,120
59.0,-112.0,107.0,-138.0,-88.0,248.0,117.0,196.0,10.0,120
59.0,-112.0,107.0,-138.0,-87.0,248.0,117.0,196.0,10.0,120
59.0,-112.0,107.0,-138.0,-87.0,246.0,117.0,195.0,10.0,120
60.0,-110.0,107.0,-137.0,-87.0,250.0,117.0,194.0,11.0,120
61.0,-108.0,108.0,-137.0,-84.0,250.0,122.0,194.0,11.0,120
