taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,-5.12,262.14,-2.05,203.0,472.0,0.86288846,-75.0,646.0,1.0555556,34.0,644.0,0.93877554,-42.0,572.0,1.0612245,33.0,548.0,0.7942029,-142.0,168.0,0.36442515,-293.0,658.0,1.0544872,34.0,597.0,0.91424197,-56.0,837.0,1.3078125,197.0
0,-5.12,262.14,-2.05,203.0,468.0,0.85557586,-79.0,646.0,1.0555556,34.0,644.0,0.93877554,-42.0,565.0,1.0482374,26.0,525.0,0.76086956,-165.0,168.0,0.36442515,-293.0,654.0,1.0480769,30.0,597.0,0.91424197,-56.0,837.0,1.3078125,197.0
0,-5.12,262.14,-2.05,203.0,468.0,0.85557586,-79.0,646.0,1.0555556,34.0,644.0,0.93877554,-42.0,565.0,1.0482374,26.0,507.0,0.73478264,-183.0,168.0,0.36442515,-293.0,654.0,1.0480769,30.0,594.0,0.90964776,-59.0,837.0,1.3078125,197.0
0,-5.12,263.17,-2.05,205.1,474.0,0.8665448,-73.0,653.0,1.0669935,41.0,685.0,0.99854225,-1.0,573.0,1.0630798,34.0,540.0,0.7826087,-150.0,203.0,0.44034708,-258.0,665.0,1.0657052,41.0,597.0,0.91424197,-56.0,854.0,1.334375,214.0
0,-5.12,263.17,-2.05,205.1,478.0,0.8738574,-69.0,653.0,1.0669935,41.0,689.0,1.0043732,3.0,573.0,1.0630798,34.0,540.0,0.7826087,-150.0,252.0,0.5466378,-209.0,665.0,1.0657052,41.0,597.0,0.91424197,-56.0,855.0,1.3359375,215.0
0,-5.12,264.19,0.0,206.5,478.0,0.8738574,-69.0,654.0,1.0686275,42.0,693.0,1.0102041,7.0,576.0,1.0686456,37.0,542.0,0.78550726,-148.0,269.0,0.5835141,-192.0,659.0,1.0560898,35.0,596.0,0.91271055,-57.0,864.0,1.35,224.0
0,-5.12,264.19,0.0,206.5,478.0,0.8738574,-69.0,654.0,1.0686275,42.0,693.0,1.0102041,7.0,575.0,1.0667903,36.0,534.0,0.773913,-156.0,269.0,0.5835141,-192.0,659.0,1.0560898,35.0,596.0,0.91271055,-57.0,859.0,1.3421875,219.0
0,-4.1,263.17,-4.1,201.4,478.0,0.8738574,-69.0,652.0,1.0653595,40.0,693.0,1.0102041,7.0,571.0,1.0593692,32.0,511.0,0.7405797,-179.0,223.0,0.48373103,-238.0,659.0,1.0560898,35.0,594.0,0.90964776,-59.0,854.0,1.334375,214.0
0,-4.1,263.17,-4.1,201.4,478.0,0.8738574,-69.0,652.0,1.0653595,40.0,693.0,1.0102041,7.0,571.0,1.0593692,32.0,498.0,0.7217391,-192.0,223.0,0.48373103,-238.0,658.0,1.0544872,34.0,594.0,0.90964776,-59.0,854.0,1.334375,214.0
0,-4.1,264.19,-2.05,202.9,482.0,0.88117003,-65.0,660.0,1.0784314,48.0,744.0,1.0845481,58.0,565.0,1.0482374,26.0,462.0,0.6695652,-228.0,275.0,0.5965293,-186.0,654.0,1.0480769,30.0,593.0,0.9081164,-60.0,871.0,1.3609375,231.0
0,-4.1,264.19,-2.05,202.9,478.0,0.8738574,-69.0,660.0,1.0784314,48.0,744.0,1.0845481,58.0,564.0,1.0463822,25.0,455.0,0.6594203,-235.0,245.0,0.5314534,-216.0,650.0,1.0416666,26.0,593.0,0.9081164,-60.0,871.0,1.3609375,231.0
0,-4.1,264.19,-2.05,202.9,470.0,0.8592322,-77.0,660.0,1.0784314,48.0,744.0,1.0845481,58.0,562.0,1.0426716,23.0,438.0,0.6347826,-252.0,245.0,0.5314534,-216.0,648.0,1.0384616,24.0,593.0,0.9081164,-60.0,871.0,1.3609375,231.0
0,-5.12,263.17,-2.05,204.5,478.0,0.8738574,-69.0,675.0,1.1029412,63.0,850.0,1.2390671,164.0,558.0,1.0352504,19.0,355.0,0.51449275,-335.0,256.0,0.55531454,-205.0,648.0,1.0384616,24.0,592.0,0.906585,-61.0,864.0,1.35,224.0
0,-5.12,263.17,-2.05,204.5,478.0,0.8738574,-69.0,675.0,1.1029412,63.0,855.0,1.2463557,169.0,558.0,1.0352504,19.0,355.0,0.51449275,-335.0,256.0,0.55531454,-205.0,648.0,1.0384616,24.0,592.0,0.906585,-61.0,864.0,1.35,224.0
