taskNumber,yaxis,xaxis,zaxis,force
0,68.61,-92.16,-292.86,3.0
0,68.61,-92.16,-292.86,3.0
0,68.61,-92.16,-292.86,3.0
0,68.61,-92.16,-292.86,3.0
0,68.61,-92.16,-292.86,3.0
0,58.37,-69.63,-265.22,3.0
0,58.37,-69.63,-265.22,3.0
0,58.37,-69.63,-265.22,3.0
0,58.37,-69.63,-265.22,3.0
0,58.37,-69.63,-265.22,3.0
0,58.37,-69.63,-265.22,3.0
0,49.15,-61.44,-249.86,3.1
0,49.15,-61.44,-249.86,3.1
0,49.15,-61.44,-249.86,3.1
0,49.15,-61.44,-249.86,3.1
0,49.15,-61.44,-249.86,3.1
0,63.49,-75.78,-253.95,3.0
0,63.49,-75.78,-253.95,3.0
0,63.49,-75.78,-253.95,3.0
0,63.49,-75.78,-253.95,3.0
0,63.49,-75.78,-253.95,3.0
0,63.49,-75.78,-253.95,3.0
0,38.91,-81.92,-236.54,3.1
0,38.91,-81.92,-236.54,3.1
0,38.91,-81.92,-236.54,3.1
0,38.91,-81.92,-236.54,3.1
0,38.91,-81.92,-236.54,3.1
0,50.18,-65.54,-241.66,3.1
0,50.18,-65.54,-241.66,3.1
0,50.18,-65.54,-241.66,3.1
0,50.18,-65.54,-241.66,3.1
0,50.18,-65.54,-241.66,3.1
0,50.18,-65.54,-241.66,3.1
0,21.5,-45.06,-215.04,3.1
0,21.5,-45.06,-215.04,3.1
0,21.5,-45.06,-215.04,3.1
0,21.5,-45.06,-215.04,3.1
0,21.5,-45.06,-215.04,3.1
0,48.13,-28.67,-236.54,3.1
0,48.13,-28.67,-236.54,3.1
0,48.13,-28.67,-236.54,3.1
0,48.13,-28.67,-236.54,3.1
0,48.13,-28.67,-236.54,3.1
0,48.13,-28.67,-236.54,3.1
0,152.58,-102.4,-206.85,3.1
0,152.58,-102.4,-206.85,3.1
0,152.58,-102.4,-206.85,3.1
0,152.58,-102.4,-206.85,3.1
0,152.58,-102.4,-206.85,3.1
0,152.58,-102.4,-206.85,3.1
0,154.62,-60.42,-253.95,3.1
0,154.62,-60.42,-253.95,3.1
0,154.62,-60.42,-253.95,3.1
0,154.62,-60.42,-253.95,3.1
0,154.62,-60.42,-253.95,3.1
0,154.62,-9.22,-225.28,3.2
0,154.62,-9.22,-225.28,3.2
0,154.62,-9.22,-225.28,3.2
0,154.62,-9.22,-225.28,3.2
0,154.62,-9.22,-225.28,3.2
0,250.88,-117.76,-431.1,20.6
0,250.88,-117.76,-431.1,20.6
0,284.67,-90.11,-294.91,75.0
0,284.67,-90.11,-294.91,75.0
0,284.67,-90.11,-294.91,75.0
0,284.67,-90.11,-294.91,75.0
0,113.66,-54.27,-199.68,26.3
0,113.66,-54.27,-199.68,26.3
0,113.66,-54.27,-199.68,26.3
0,113.66,-54.27,-199.68,26.3
0,113.66,-54.27,-199.68,26.3
0,113.66,-54.27,-199.68,26.3
0,40.96,-53.25,-172.03,3.2
0,40.96,-53.25,-172.03,3.2
0,40.96,-53.25,-172.03,3.2
0,40.96,-53.25,-172.03,3.2
0,40.96,-53.25,-172.03,3.2
0,0.0,-56.32,-171.01,3.0
0,0.0,-56.32,-171.01,3.0
0,0.0,-56.32,-171.01,3.0
0,0.0,-56.32,-171.01,3.0
0,0.0,-56.32,-171.01,3.0
0,0.0,-56.32,-171.01,3.0
0,-8.19,-56.32,-208.9,3.1
0,-8.19,-56.32,-208.9,3.1
0,-8.19,-56.32,-208.9,3.1
0,-8.19,-56.32,-208.9,3.1
0,-8.19,-56.32,-208.9,3.1
1,65.54,-72.7,-240.64,3.2
1,65.54,-72.7,-240.64,3.2
1,65.54,-72.7,-240.64,3.2
1,73.73,-72.7,-247.81,3.1
1,73.73,-72.7,-247.81,3.1
1,73.73,-72.7,-247.81,3.1
1,73.73,-72.7,-247.81,3.1
1,73.73,-72.7,-247.81,3.1
1,73.73,-72.7,-247.81,3.1
1,55.3,-66.56,-236.54,3.1
1,55.3,-66.56,-236.54,3.1
1,55.3,-66.56,-236.54,3.1
1,55.3,-66.56,-236.54,3.1
1,55.3,-66.56,-236.54,3.1
1,72.7,-73.73,-243.71,3.0
1,72.7,-73.73,-243.71,3.0
1,72.7,-73.73,-243.71,3.0
1,72.7,-73.73,-243.71,3.0
1,72.7,-73.73,-243.71,3.0
1,72.7,-73.73,-243.71,3.0
1,80.9,-70.66,-234.5,3.0
1,80.9,-70.66,-234.5,3.0
1,80.9,-70.66,-234.5,3.0
