taskNumber,yaxis,xaxis,zaxis,force
0,83.97,-74.75,-222.21,2.9
0,83.97,-74.75,-222.21,2.9
0,83.97,-74.75,-222.21,2.9
0,83.97,-74.75,-222.21,2.9
0,83.97,-74.75,-222.21,2.9
0,83.97,-74.75,-222.21,2.9
0,93.18,-89.09,-246.78,3.1
0,93.18,-89.09,-246.78,3.1
0,93.18,-89.09,-246.78,3.1
0,93.18,-89.09,-246.78,3.1
0,93.18,-89.09,-246.78,3.1
0,84.99,-84.99,-231.42,3.1
0,84.99,-84.99,-231.42,3.1
0,84.99,-84.99,-231.42,3.1
0,84.99,-84.99,-231.42,3.1
0,84.99,-84.99,-231.42,3.1
0,84.99,-84.99,-231.42,3.1
0,81.92,-89.09,-243.71,3.0
0,81.92,-89.09,-243.71,3.0
0,81.92,-89.09,-243.71,3.0
0,81.92,-89.09,-243.71,3.0
0,81.92,-89.09,-243.71,3.0
0,100.35,-90.11,-239.62,3.0
0,100.35,-90.11,-239.62,3.0
0,100.35,-90.11,-239.62,3.0
0,100.35,-90.11,-239.62,3.0
0,100.35,-90.11,-239.62,3.0
0,100.35,-90.11,-239.62,3.0
0,79.87,-72.7,-217.09,3.1
0,79.87,-72.7,-217.09,3.1
0,79.87,-72.7,-217.09,3.1
0,79.87,-72.7,-217.09,3.1
0,79.87,-72.7,-217.09,3.1
0,83.97,-59.39,-225.28,3.1
0,83.97,-59.39,-225.28,3.1
0,83.97,-59.39,-225.28,3.1
0,83.97,-59.39,-225.28,3.1
0,83.97,-59.39,-225.28,3.1
0,83.97,-59.39,-225.28,3.1
0,65.54,-77.82,-219.14,3.1
0,65.54,-77.82,-219.14,3.1
0,65.54,-77.82,-219.14,3.1
0,65.54,-77.82,-219.14,3.1
0,65.54,-77.82,-219.14,3.1
0,63.49,-52.22,-188.42,2.9
0,63.49,-52.22,-188.42,2.9
0,63.49,-52.22,-188.42,2.9
0,63.49,-52.22,-188.42,2.9
0,63.49,-52.22,-188.42,2.9
0,63.49,-52.22,-188.42,2.9
0,198.66,-69.63,-254.98,3.0
0,198.66,-69.63,-254.98,3.0
0,198.66,-69.63,-254.98,3.0
