roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
141.43,130.12,-16.07,76.8,158.72,-203.78,44.8,894.0,1.2163265,159.0,493.0,0.8710247,-73.0,332.0,0.5354839,-288.0,518.0,1.05071,25.0,552.0,0.98046184,-11.0,531.0,0.85096157,-93.0,714.0,1.0258621,18.0,538.0,0.88486844,-70.0,373.0,0.74451095,-128.0
141.43,130.12,-16.07,76.8,158.72,-203.78,44.8,899.0,1.2231293,164.0,493.0,0.8710247,-73.0,333.0,0.5370968,-287.0,519.0,1.0527383,26.0,560.0,0.9946714,-3.0,531.0,0.85096157,-93.0,714.0,1.0258621,18.0,539.0,0.8865132,-69.0,373.0,0.74451095,-128.0
144.04,130.3,-15.06,70.66,150.53,-212.99,44.8,872.0,1.1863946,137.0,485.0,0.85689044,-81.0,307.0,0.4951613,-313.0,497.0,1.0081136,4.0,538.0,0.955595,-25.0,519.0,0.8317308,-105.0,698.0,1.0028735,2.0,527.0,0.8667763,-81.0,362.0,0.72255486,-139.0
144.14,130.03,-15.26,72.7,156.67,-210.94,37.3,872.0,1.1863946,137.0,480.0,0.84805655,-86.0,307.0,0.4951613,-313.0,497.0,1.0081136,4.0,538.0,0.955595,-25.0,519.0,0.8317308,-105.0,696.0,1.0,0.0,527.0,0.8667763,-81.0,361.0,0.7205589,-140.0
144.14,130.03,-15.26,72.7,156.67,-210.94,37.3,872.0,1.1863946,137.0,478.0,0.84452295,-88.0,307.0,0.4951613,-313.0,497.0,1.0081136,4.0,538.0,0.955595,-25.0,519.0,0.8317308,-105.0,696.0,1.0,0.0,527.0,0.8667763,-81.0,361.0,0.7205589,-140.0
141.62,131.15,-15.72,71.68,159.74,-204.8,36.2,862.0,1.1727891,127.0,483.0,0.8533569,-83.0,329.0,0.53064513,-291.0,481.0,0.97565925,-12.0,529.0,0.9396092,-34.0,511.0,0.81891024,-113.0,695.0,0.99856323,-1.0,529.0,0.8700658,-79.0,377.0,0.752495,-124.0
141.62,131.15,-15.72,71.68,159.74,-204.8,36.2,862.0,1.1727891,127.0,483.0,0.8533569,-83.0,325.0,0.5241935,-295.0,481.0,0.97565925,-12.0,529.0,0.9396092,-34.0,511.0,0.81891024,-113.0,695.0,0.99856323,-1.0,529.0,0.8700658,-79.0,376.0,0.750499,-125.0
141.97,131.09,-15.8,73.73,157.7,-206.85,39.4,868.0,1.1809524,133.0,483.0,0.8533569,-83.0,325.0,0.5241935,-295.0,482.0,0.9776876,-11.0,535.0,0.9502664,-28.0,511.0,0.81891024,-113.0,697.0,1.0014368,1.0,529.0,0.8700658,-79.0,376.0,0.750499,-125.0
141.97,131.09,-15.8,73.73,157.7,-206.85,39.4,872.0,1.1863946,137.0,484.0,0.8551237,-82.0,325.0,0.5241935,-295.0,487.0,0.9878296,-6.0,538.0,0.955595,-25.0,511.0,0.81891024,-113.0,698.0,1.0028735,2.0,530.0,0.87171054,-78.0,376.0,0.750499,-125.0
142.29,131.09,-15.52,73.73,161.79,-204.8,38.4,873.0,1.1877551,138.0,485.0,0.85689044,-81.0,325.0,0.5241935,-295.0,487.0,0.9878296,-6.0,538.0,0.955595,-25.0,512.0,0.82051283,-112.0,698.0,1.0028735,2.0,530.0,0.87171054,-78.0,377.0,0.752495,-124.0
