taskNumber,yaxis,xaxis,zaxis,force
0,-56.32,-70.66,-256.0,0.6
0,-52.22,-63.49,-268.29,0.6
0,-52.22,-63.49,-268.29,0.6
0,-52.22,-63.49,-268.29,0.6
0,-52.22,-63.49,-268.29,0.6
0,-52.22,-63.49,-268.29,0.6
0,-52.22,-63.49,-268.29,0.6
0,-54.27,-52.22,-256.0,0.5
0,-54.27,-52.22,-256.0,0.5
0,-54.27,-52.22,-256.0,0.5
0,-54.27,-52.22,-256.0,0.5
0,-54.27,-52.22,-256.0,0.5
0,-41.98,-62.46,-256.0,0.4
0,-41.98,-62.46,-256.0,0.4
0,-41.98,-62.46,-256.0,0.4
0,-41.98,-62.46,-256.0,0.4
0,-41.98,-62.46,-256.0,0.4
0,-41.98,-62.46,-256.0,0.4
0,-48.13,-57.34,-245.76,0.5
0,-48.13,-57.34,-245.76,0.5
0,-48.13,-57.34,-245.76,0.5
0,-48.13,-57.34,-245.76,0.5
0,-48.13,-57.34,-245.76,0.5
0,-70.66,-35.84,-226.3,0.6
0,-70.66,-35.84,-226.3,0.6
0,-70.66,-35.84,-226.3,0.6
0,-70.66,-35.84,-226.3,0.6
0,-70.66,-35.84,-226.3,0.6
0,-70.66,-35.84,-226.3,0.6
0,21.5,-91.14,-262.14,0.6
0,21.5,-91.14,-262.14,0.6
0,21.5,-91.14,-262.14,0.6
0,21.5,-91.14,-262.14,0.6
0,21.5,-91.14,-262.14,0.6
0,88.06,-67.58,-290.82,0.6
0,88.06,-67.58,-290.82,0.6
0,88.06,-67.58,-290.82,0.6
0,88.06,-67.58,-290.82,0.6
0,88.06,-67.58,-290.82,0.6
0,88.06,-67.58,-290.82,0.6
0,87.04,-51.2,-186.37,0.6
0,87.04,-51.2,-186.37,0.6
0,87.04,-51.2,-186.37,0.6
0,87.04,-51.2,-186.37,0.6
0,87.04,-51.2,-186.37,0.6
0,114.69,-24.58,-251.9,0.6
0,114.69,-24.58,-251.9,0.6
0,114.69,-24.58,-251.9,0.6
0,114.69,-24.58,-251.9,0.6
0,114.69,-24.58,-251.9,0.6
0,114.69,-24.58,-251.9,0.6
0,112.64,-36.86,-251.9,0.6
0,112.64,-36.86,-251.9,0.6
0,112.64,-36.86,-251.9,0.6
0,112.64,-36.86,-251.9,0.6
0,112.64,-36.86,-251.9,0.6
0,112.64,-36.86,-251.9,0.6
0,115.71,-13.31,-222.21,1.0
0,115.71,-13.31,-222.21,1.0
0,115.71,-13.31,-222.21,1.0
0,115.71,-13.31,-222.21,1.0
0,115.71,-13.31,-222.21,1.0
0,157.7,2.05,-233.47,13.0
0,157.7,2.05,-233.47,13.0
0,157.7,2.05,-233.47,13.0
0,157.7,2.05,-233.47,13.0
0,157.7,2.05,-233.47,13.0
0,157.7,2.05,-233.47,13.0
0,157.7,-29.7,-208.9,38.3
0,157.7,-29.7,-208.9,38.3
0,157.7,-29.7,-208.9,38.3
0,157.7,-29.7,-208.9,38.3
0,157.7,-29.7,-208.9,38.3
0,149.5,-113.66,-194.56,50.5
0,149.5,-113.66,-194.56,50.5
0,149.5,-113.66,-194.56,50.5
0,149.5,-113.66,-194.56,50.5
0,149.5,-113.66,-194.56,50.5
0,149.5,-113.66,-194.56,50.5
0,132.1,-59.39,-220.16,69.2
0,132.1,-59.39,-220.16,69.2
0,132.1,-59.39,-220.16,69.2
0,132.1,-59.39,-220.16,69.2
0,132.1,-59.39,-220.16,69.2
0,138.24,10.24,-226.3,73.1
0,138.24,10.24,-226.3,73.1
0,138.24,10.24,-226.3,73.1
0,138.24,10.24,-226.3,73.1
0,138.24,10.24,-226.3,73.1
0,138.24,10.24,-226.3,73.1
0,188.42,-70.66,-172.03,75.3
0,188.42,-70.66,-172.03,75.3
0,188.42,-70.66,-172.03,75.3
0,188.42,-70.66,-172.03,75.3
0,188.42,-70.66,-172.03,75.3
0,188.42,-70.66,-172.03,75.3
0,168.96,-61.44,-185.34,95.3
0,168.96,-61.44,-185.34,95.3
0,168.96,-61.44,-185.34,95.3
0,168.96,-61.44,-185.34,95.3
0,168.96,-61.44,-185.34,95.3
0,134.14,-95.23,-210.94,113.2
0,134.14,-95.23,-210.94,113.2
0,134.14,-95.23,-210.94,113.2
0,134.14,-95.23,-210.94,113.2
0,134.14,-95.23,-210.94,113.2
0,134.14,-95.23,-210.94,113.2
0,110.59,41.98,-263.17,106.2
0,110.59,41.98,-263.17,106.2
0,110.59,41.98,-263.17,106.2
0,110.59,41.98,-263.17,106.2
0,110.59,41.98,-263.17,106.2
0,146.43,9.22,-221.18,102.1
0,146.43,9.22,-221.18,102.1
0,146.43,9.22,-221.18,102.1
0,146.43,9.22,-221.18,102.1
0,146.43,9.22,-221.18,102.1
0,146.43,9.22,-221.18,102.1
0,206.85,-10.24,-215.04,105.5
0,206.85,-10.24,-215.04,105.5
0,206.85,-10.24,-215.04,105.5
0,206.85,-10.24,-215.04,105.5
0,206.85,-10.24,-215.04,105.5
0,142.34,-117.76,-104.45,43.8
0,142.34,-117.76,-104.45,43.8
0,142.34,-117.76,-104.45,43.8
0,142.34,-117.76,-104.45,43.8
0,142.34,-117.76,-104.45,43.8
0,142.34,-117.76,-104.45,43.8
0,-51.2,-143.36,-267.26,2.6
0,-51.2,-143.36,-267.26,2.6
0,-51.2,-143.36,-267.26,2.6
0,-51.2,-143.36,-267.26,2.6
0,-51.2,-143.36,-267.26,2.6
0,-25.6,7.17,-210.94,0.5
0,-25.6,7.17,-210.94,0.5
0,-25.6,7.17,-210.94,0.5
0,-25.6,7.17,-210.94,0.5
0,-25.6,7.17,-210.94,0.5
0,-25.6,7.17,-210.94,0.5
0,4.1,-49.15,-254.98,0.5
0,4.1,-49.15,-254.98,0.5
0,4.1,-49.15,-254.98,0.5
0,4.1,-49.15,-254.98,0.5
1,-20.48,-131.07,-227.33,0.6
1,-20.48,-131.07,-227.33,0.6
1,-20.48,-131.07,-227.33,0.6
1,-20.48,-131.07,-227.33,0.6
1,-7.17,-122.88,-229.38,0.5
1,-7.17,-122.88,-229.38,0.5
1,-7.17,-122.88,-229.38,0.5
1,-7.17,-122.88,-229.38,0.5
1,-7.17,-122.88,-229.38,0.5
1,-16.38,-126.98,-188.42,0.5
1,-16.38,-126.98,-188.42,0.5
1,-16.38,-126.98,-188.42,0.5
1,-16.38,-126.98,-188.42,0.5
1,-16.38,-126.98,-188.42,0.5
1,-16.38,-126.98,-188.42,0.5
1,51.2,-100.35,-252.93,0.5
1,51.2,-100.35,-252.93,0.5
1,51.2,-100.35,-252.93,0.5
1,51.2,-100.35,-252.93,0.5
1,51.2,-100.35,-252.93,0.5
1,51.2,-100.35,-252.93,0.5
1,56.32,-108.54,-227.33,0.6
1,56.32,-108.54,-227.33,0.6
1,56.32,-108.54,-227.33,0.6
1,56.32,-108.54,-227.33,0.6
1,56.32,-108.54,-227.33,0.6
1,61.44,-139.26,-174.08,0.6
1,61.44,-139.26,-174.08,0.6
1,61.44,-139.26,-174.08,0.6
1,61.44,-139.26,-174.08,0.6
1,61.44,-139.26,-174.08,0.6
1,61.44,-139.26,-174.08,0.6
1,140.29,-73.73,-339.97,0.6
1,140.29,-73.73,-339.97,0.6
1,140.29,-73.73,-339.97,0.6
1,140.29,-73.73,-339.97,0.6
1,140.29,-73.73,-339.97,0.6
1,116.74,-78.85,-223.23,0.6
1,116.74,-78.85,-223.23,0.6
1,116.74,-78.85,-223.23,0.6
1,116.74,-78.85,-223.23,0.6
1,116.74,-78.85,-223.23,0.6
1,116.74,-78.85,-223.23,0.6
1,102.4,-67.58,-219.14,0.6
1,102.4,-67.58,-219.14,0.6
1,102.4,-67.58,-219.14,0.6
1,102.4,-67.58,-219.14,0.6
1,102.4,-67.58,-219.14,0.6
1,109.57,-59.39,-218.11,0.6
1,109.57,-59.39,-218.11,0.6
1,109.57,-59.39,-218.11,0.6
1,109.57,-59.39,-218.11,0.6
1,109.57,-59.39,-218.11,0.6
1,109.57,-59.39,-218.11,0.6
1,125.95,-68.61,-222.21,0.6
1,125.95,-68.61,-222.21,0.6
1,125.95,-68.61,-222.21,0.6
1,125.95,-68.61,-222.21,0.6
1,125.95,-68.61,-222.21,0.6
1,115.71,-62.46,-200.7,0.6
1,115.71,-62.46,-200.7,0.6
1,115.71,-62.46,-200.7,0.6
1,115.71,-62.46,-200.7,0.6
1,115.71,-62.46,-200.7,0.6
1,115.71,-62.46,-200.7,0.6
1,142.34,-2.05,-259.07,2.3
1,142.34,-2.05,-259.07,2.3
1,142.34,-2.05,-259.07,2.3
1,142.34,-2.05,-259.07,2.3
1,142.34,-2.05,-259.07,2.3
1,166.91,-41.98,-200.7,25.4
1,166.91,-41.98,-200.7,25.4
1,166.91,-41.98,-200.7,25.4
1,166.91,-41.98,-200.7,25.4
1,166.91,-41.98,-200.7,25.4
1,166.91,-41.98,-200.7,25.4
1,144.38,-131.07,-190.46,62.8
1,144.38,-131.07,-190.46,62.8
1,144.38,-131.07,-190.46,62.8
1,144.38,-131.07,-190.46,62.8
1,144.38,-131.07,-190.46,62.8
1,144.38,-131.07,-190.46,62.8
1,111.62,-97.28,-221.18,82.5
1,111.62,-97.28,-221.18,82.5
1,111.62,-97.28,-221.18,82.5
1,111.62,-97.28,-221.18,82.5
1,111.62,-97.28,-221.18,82.5
1,158.72,-2.05,-217.09,80.7
1,158.72,-2.05,-217.09,80.7
1,158.72,-2.05,-217.09,80.7
1,158.72,-2.05,-217.09,80.7
1,158.72,-2.05,-217.09,80.7
1,158.72,-2.05,-217.09,80.7
1,192.51,-116.74,-145.41,78.3
1,192.51,-116.74,-145.41,78.3
1,192.51,-116.74,-145.41,78.3
1,192.51,-116.74,-145.41,78.3
1,192.51,-116.74,-145.41,78.3
1,152.58,-158.72,-165.89,90.7
1,152.58,-158.72,-165.89,90.7
1,152.58,-158.72,-165.89,90.7
1,152.58,-158.72,-165.89,90.7
1,152.58,-158.72,-165.89,90.7
1,152.58,-158.72,-165.89,90.7
1,101.38,-47.1,-252.93,99.3
