roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
-156.27,130.58,-14.4,67.58,-105.47,-238.59,78.4,543.0,1.0647058,33.0,548.0,0.97508895,-14.0,473.0,0.79763913,-120.0,466.0,0.9301397,-35.0,520.0,0.84006464,-99.0,332.0,0.6535433,-176.0,742.0,1.1041666,70.0,599.0,0.8874074,-76.0,518.0,0.85057473,-91.0
-156.27,130.58,-14.4,67.58,-105.47,-238.59,78.4,542.0,1.0627451,32.0,543.0,0.9661922,-19.0,473.0,0.79763913,-120.0,466.0,0.9301397,-35.0,520.0,0.84006464,-99.0,332.0,0.6535433,-176.0,739.0,1.0997024,67.0,599.0,0.8874074,-76.0,518.0,0.85057473,-91.0
-156.63,130.61,-14.67,66.56,-100.35,-239.62,77.7,537.0,1.0529412,27.0,537.0,0.95551604,-25.0,469.0,0.79089373,-124.0,465.0,0.92814374,-36.0,504.0,0.8142165,-115.0,330.0,0.6496063,-178.0,738.0,1.0982143,66.0,596.0,0.88296294,-79.0,518.0,0.85057473,-91.0
-156.63,130.61,-14.67,66.56,-100.35,-239.62,77.7,537.0,1.0529412,27.0,537.0,0.95551604,-25.0,468.0,0.7892074,-125.0,464.0,0.9261477,-37.0,503.0,0.812601,-116.0,330.0,0.6496063,-178.0,738.0,1.0982143,66.0,596.0,0.88296294,-79.0,518.0,0.85057473,-91.0
-156.63,130.61,-14.67,66.56,-100.35,-239.62,77.7,537.0,1.0529412,27.0,540.0,0.9608541,-22.0,469.0,0.79089373,-124.0,464.0,0.9261477,-37.0,503.0,0.812601,-116.0,332.0,0.6535433,-176.0,738.0,1.0982143,66.0,597.0,0.8844444,-78.0,518.0,0.85057473,-91.0
-156.91,130.65,-14.6,65.54,-104.45,-239.62,81.2,537.0,1.0529412,27.0,540.0,0.9608541,-22.0,469.0,0.79089373,-124.0,464.0,0.9261477,-37.0,504.0,0.8142165,-115.0,333.0,0.6555118,-175.0,741.0,1.1026785,69.0,597.0,0.8844444,-78.0,520.0,0.85385877,-89.0
-156.91,130.65,-14.6,65.54,-104.45,-239.62,81.2,538.0,1.054902,28.0,540.0,0.9608541,-22.0,469.0,0.79089373,-124.0,465.0,0.92814374,-36.0,504.0,0.8142165,-115.0,333.0,0.6555118,-175.0,742.0,1.1041666,70.0,597.0,0.8844444,-78.0,520.0,0.85385877,-89.0
-156.66,130.48,-14.42,66.56,-99.33,-238.59,81.5,538.0,1.054902,28.0,548.0,0.97508895,-14.0,469.0,0.79089373,-124.0,465.0,0.92814374,-36.0,504.0,0.8142165,-115.0,335.0,0.6594488,-173.0,744.0,1.1071428,72.0,598.0,0.88592595,-77.0,521.0,0.8555008,-88.0
-156.66,130.48,-14.42,66.56,-99.33,-238.59,81.5,538.0,1.054902,28.0,555.0,0.9875445,-7.0,469.0,0.79089373,-124.0,464.0,0.9261477,-37.0,503.0,0.812601,-116.0,337.0,0.6633858,-171.0,745.0,1.1086309,73.0,597.0,0.8844444,-78.0,522.0,0.85714287,-87.0
-157.03,130.67,-14.49,68.61,-101.38,-237.57,80.5,538.0,1.054902,28.0,555.0,0.9875445,-7.0,468.0,0.7892074,-125.0,464.0,0.9261477,-37.0,501.0,0.80937,-118.0,337.0,0.6633858,-171.0,745.0,1.1086309,73.0,597.0,0.8844444,-78.0,520.0,0.85385877,-89.0
-157.03,130.67,-14.49,68.61,-101.38,-237.57,80.5,538.0,1.054902,28.0,555.0,0.9875445,-7.0,468.0,0.7892074,-125.0,462.0,0.9221557,-39.0,501.0,0.80937,-118.0,337.0,0.6633858,-171.0,742.0,1.1041666,70.0,597.0,0.8844444,-78.0,518.0,0.85057473,-91.0
-156.98,130.5,-14.58,66.56,-102.4,-239.62,79.2,538.0,1.054902,28.0,555.0,0.9875445,-7.0,468.0,0.7892074,-125.0,462.0,0.9221557,-39.0,499.0,0.80613893,-120.0,337.0,0.6633858,-171.0,742.0,1.1041666,70.0,595.0,0.88148147,-80.0,518.0,0.85057473,-91.0
-156.98,130.5,-14.58,66.56,-102.4,-239.62,79.2,538.0,1.054902,28.0,555.0,0.9875445,-7.0,467.0,0.78752106,-126.0,462.0,0.9221557,-39.0,499.0,0.80613893,-120.0,337.0,0.6633858,-171.0,742.0,1.1041666,70.0,595.0,0.88148147,-80.0,518.0,0.85057473,-91.0
-156.89,130.61,-14.44,66.56,-102.4,-238.59,77.9,540.0,1.0588236,30.0,560.0,0.9964413,-2.0,468.0,0.7892074,-125.0,462.0,0.9221557,-39.0,501.0,0.80937,-118.0,337.0,0.6633858,-171.0,742.0,1.1041666,70.0,595.0,0.88148147,-80.0,518.0,0.85057473,-91.0
-156.89,130.61,-14.44,66.56,-102.4,-238.59,77.9,541.0,1.0607843,31.0,564.0,1.0035588,2.0,468.0,0.7892074,-125.0,463.0,0.9241517,-38.0,503.0,0.812601,-116.0,337.0,0.6633858,-171.0,742.0,1.1041666,70.0,595.0,0.88148147,-80.0,518.0,0.85057473,-91.0
-157.1,130.94,-14.36,66.56,-102.4,-235.52,81.0,543.0,1.0647058,33.0,565.0,1.0053381,3.0,474.0,0.79932547,-119.0,465.0,0.92814374,-36.0,500.0,0.80775446,-119.0,342.0,0.6732283,-166.0,746.0,1.1101191,74.0,595.0,0.88148147,-80.0,528.0,0.8669951,-81.0
-157.1,130.94,-14.36,66.56,-102.4,-235.52,81.0,543.0,1.0647058,33.0,565.0,1.0053381,3.0,474.0,0.79932547,-119.0,465.0,0.92814374,-36.0,499.0,0.80613893,-120.0,342.0,0.6732283,-166.0,746.0,1.1101191,74.0,594.0,0.88,-81.0,528.0,0.8669951,-81.0
-156.81,130.78,-14.39,67.58,-102.4,-243.71,80.5,543.0,1.0647058,33.0,564.0,1.0035588,2.0,474.0,0.79932547,-119.0,465.0,0.92814374,-36.0,499.0,0.80613893,-120.0,342.0,0.6732283,-166.0,745.0,1.1086309,73.0,594.0,0.88,-81.0,528.0,0.8669951,-81.0
-156.81,130.78,-14.39,67.58,-102.4,-243.71,80.5,542.0,1.0627451,32.0,563.0,1.0017793,1.0,473.0,0.79763913,-120.0,465.0,0.92814374,-36.0,498.0,0.8045234,-121.0,342.0,0.6732283,-166.0,743.0,1.1056547,71.0,594.0,0.88,-81.0,528.0,0.8669951,-81.0
-156.97,130.71,-14.39,67.58,-101.38,-239.62,80.3,542.0,1.0627451,32.0,563.0,1.0017793,1.0,474.0,0.79932547,-119.0,465.0,0.92814374,-36.0,498.0,0.8045234,-121.0,342.0,0.6732283,-166.0,745.0,1.1086309,73.0,594.0,0.88,-81.0,528.0,0.8669951,-81.0
