roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
141.39,137.64,-45.91,186.37,112.64,-138.24,82.0,626.0,0.9274074,-49.0,494.0,0.7439759,-170.0,198.0,0.3413793,-382.0,530.0,0.79341316,-138.0,652.0,1.0794702,48.0,0.0,0.0,-551.0,647.0,0.9847793,-10.0,498.0,0.7614679,-156.0,260.0,0.49242425,-268.0
141.1,137.66,-46.12,186.37,113.66,-139.26,84.2,627.0,0.9288889,-48.0,494.0,0.7439759,-170.0,201.0,0.34655172,-379.0,530.0,0.79341316,-138.0,652.0,1.0794702,48.0,0.0,0.0,-551.0,648.0,0.98630136,-9.0,498.0,0.7614679,-156.0,260.0,0.49242425,-268.0
141.1,137.66,-46.12,186.37,113.66,-139.26,84.2,627.0,0.9288889,-48.0,494.0,0.7439759,-170.0,201.0,0.34655172,-379.0,530.0,0.79341316,-138.0,653.0,1.0811259,49.0,0.0,0.0,-551.0,648.0,0.98630136,-9.0,499.0,0.762997,-155.0,260.0,0.49242425,-268.0
141.03,137.8,-45.91,183.3,113.66,-144.38,80.2,627.0,0.9288889,-48.0,494.0,0.7439759,-170.0,202.0,0.34827587,-378.0,530.0,0.79341316,-138.0,653.0,1.0811259,49.0,0.0,0.0,-551.0,648.0,0.98630136,-9.0,499.0,0.762997,-155.0,260.0,0.49242425,-268.0
141.03,137.8,-45.91,183.3,113.66,-144.38,80.2,627.0,0.9288889,-48.0,494.0,0.7439759,-170.0,202.0,0.34827587,-378.0,530.0,0.79341316,-138.0,653.0,1.0811259,49.0,0.0,0.0,-551.0,649.0,0.9878234,-8.0,499.0,0.762997,-155.0,260.0,0.49242425,-268.0
141.28,137.57,-45.59,184.32,113.66,-139.26,79.4,624.0,0.92444444,-51.0,493.0,0.7424699,-171.0,205.0,0.35344827,-375.0,529.0,0.7919162,-139.0,653.0,1.0811259,49.0,0.0,0.0,-551.0,649.0,0.9878234,-8.0,498.0,0.7614679,-156.0,260.0,0.49242425,-268.0
141.28,137.57,-45.59,184.32,113.66,-139.26,79.4,624.0,0.92444444,-51.0,492.0,0.7409639,-172.0,205.0,0.35344827,-375.0,526.0,0.78742516,-142.0,652.0,1.0794702,48.0,0.0,0.0,-551.0,648.0,0.98630136,-9.0,498.0,0.7614679,-156.0,259.0,0.4905303,-269.0
141.68,137.29,-46.16,187.39,111.62,-136.19,78.1,621.0,0.92,-54.0,491.0,0.73945785,-173.0,205.0,0.35344827,-375.0,525.0,0.78592813,-143.0,650.0,1.0761589,46.0,0.0,0.0,-551.0,648.0,0.98630136,-9.0,498.0,0.7614679,-156.0,259.0,0.4905303,-269.0
141.68,137.29,-46.16,187.39,111.62,-136.19,78.1,621.0,0.92,-54.0,491.0,0.73945785,-173.0,207.0,0.35689655,-373.0,525.0,0.78592813,-143.0,650.0,1.0761589,46.0,0.0,0.0,-551.0,648.0,0.98630136,-9.0,498.0,0.7614679,-156.0,259.0,0.4905303,-269.0
141.21,137.57,-46.53,187.39,109.57,-141.31,83.2,622.0,0.9214815,-53.0,491.0,0.73945785,-173.0,209.0,0.36034483,-371.0,526.0,0.78742516,-142.0,650.0,1.0761589,46.0,0.0,0.0,-551.0,648.0,0.98630136,-9.0,498.0,0.7614679,-156.0,260.0,0.49242425,-268.0
141.21,137.57,-46.53,187.39,109.57,-141.31,83.2,622.0,0.9214815,-53.0,492.0,0.7409639,-172.0,211.0,0.3637931,-369.0,526.0,0.78742516,-142.0,650.0,1.0761589,46.0,0.0,0.0,-551.0,649.0,0.9878234,-8.0,498.0,0.7614679,-156.0,260.0,0.49242425,-268.0
141.82,137.12,-46.27,185.34,113.66,-142.34,84.9,622.0,0.9214815,-53.0,492.0,0.7409639,-172.0,211.0,0.3637931,-369.0,526.0,0.78742516,-142.0,650.0,1.0761589,46.0,0.0,0.0,-551.0,649.0,0.9878234,-8.0,498.0,0.7614679,-156.0,261.0,0.4943182,-267.0
