taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,91.14,86.02,-238.59,404.0,916.0,1.3671641,246.0,760.0,1.5139443,258.0,564.0,0.82941175,-116.0,275.0,0.60175055,-182.0,556.0,0.9297659,-42.0,256.0,0.41830066,-356.0,473.0,0.9329389,-34.0,662.0,0.94706726,-37.0,377.0,0.65565217,-198.0
0,89.09,82.94,-238.59,407.5,916.0,1.3671641,246.0,760.0,1.5139443,258.0,564.0,0.82941175,-116.0,275.0,0.60175055,-182.0,555.0,0.9280937,-43.0,256.0,0.41830066,-356.0,473.0,0.9329389,-34.0,660.0,0.944206,-39.0,376.0,0.653913,-199.0
0,89.09,82.94,-238.59,407.5,922.0,1.3761194,252.0,761.0,1.5159363,259.0,565.0,0.8308824,-115.0,275.0,0.60175055,-182.0,555.0,0.9280937,-43.0,256.0,0.41830066,-356.0,473.0,0.9329389,-34.0,660.0,0.944206,-39.0,376.0,0.653913,-199.0
0,89.09,82.94,-238.59,407.5,924.0,1.3791045,254.0,763.0,1.5199203,261.0,572.0,0.84117645,-108.0,275.0,0.60175055,-182.0,555.0,0.9280937,-43.0,256.0,0.41830066,-356.0,473.0,0.9329389,-34.0,660.0,0.944206,-39.0,376.0,0.653913,-199.0
0,89.09,86.02,-240.64,403.4,924.0,1.3791045,254.0,766.0,1.5258964,264.0,565.0,0.8308824,-115.0,271.0,0.5929978,-186.0,551.0,0.92140466,-47.0,248.0,0.40522876,-364.0,473.0,0.9329389,-34.0,656.0,0.93848354,-43.0,368.0,0.64,-207.0
0,89.09,86.02,-240.64,403.4,924.0,1.3791045,254.0,766.0,1.5258964,264.0,565.0,0.8308824,-115.0,271.0,0.5929978,-186.0,550.0,0.91973245,-48.0,244.0,0.39869282,-368.0,473.0,0.9329389,-34.0,656.0,0.93848354,-43.0,367.0,0.63826084,-208.0
0,93.18,81.92,-238.59,405.2,924.0,1.3791045,254.0,766.0,1.5258964,264.0,565.0,0.8308824,-115.0,269.0,0.58862144,-188.0,548.0,0.916388,-50.0,238.0,0.3888889,-374.0,473.0,0.9329389,-34.0,654.0,0.93562233,-45.0,364.0,0.63304347,-211.0
0,93.18,81.92,-238.59,405.2,927.0,1.3835821,257.0,768.0,1.5298805,266.0,570.0,0.8382353,-110.0,270.0,0.59080964,-187.0,548.0,0.916388,-50.0,238.0,0.3888889,-374.0,474.0,0.93491125,-33.0,654.0,0.93562233,-45.0,364.0,0.63304347,-211.0
0,90.11,80.9,-238.59,404.5,885.0,1.3208956,215.0,739.0,1.4721116,237.0,534.0,0.7852941,-146.0,272.0,0.595186,-185.0,556.0,0.9297659,-42.0,254.0,0.41503268,-358.0,472.0,0.9309665,-35.0,659.0,0.94277537,-40.0,359.0,0.6243478,-216.0
0,90.11,87.04,-240.64,406.6,888.0,1.3253732,218.0,741.0,1.4760957,239.0,537.0,0.7897059,-143.0,272.0,0.595186,-185.0,556.0,0.9297659,-42.0,255.0,0.41666666,-357.0,472.0,0.9309665,-35.0,659.0,0.94277537,-40.0,359.0,0.6243478,-216.0
0,90.11,87.04,-240.64,406.6,888.0,1.3253732,218.0,741.0,1.4760957,239.0,537.0,0.7897059,-143.0,272.0,0.595186,-185.0,556.0,0.9297659,-42.0,257.0,0.41993463,-355.0,472.0,0.9309665,-35.0,659.0,0.94277537,-40.0,359.0,0.6243478,-216.0
0,90.11,82.94,-238.59,412.8,888.0,1.3253732,218.0,741.0,1.4760957,239.0,537.0,0.7897059,-143.0,272.0,0.595186,-185.0,556.0,0.9297659,-42.0,257.0,0.41993463,-355.0,472.0,0.9309665,-35.0,659.0,0.94277537,-40.0,359.0,0.6243478,-216.0
0,90.11,82.94,-238.59,412.8,875.0,1.3059702,205.0,725.0,1.4442232,223.0,534.0,0.7852941,-146.0,271.0,0.5929978,-186.0,556.0,0.9297659,-42.0,258.0,0.42156863,-354.0,472.0,0.9309665,-35.0,659.0,0.94277537,-40.0,357.0,0.6208696,-218.0
0,90.11,82.94,-238.59,412.8,875.0,1.3059702,205.0,725.0,1.4442232,223.0,531.0,0.78088236,-149.0,271.0,0.5929978,-186.0,556.0,0.9297659,-42.0,257.0,0.41993463,-355.0,472.0,0.9309665,-35.0,659.0,0.94277537,-40.0,354.0,0.6156522,-221.0
0,90.11,86.02,-237.57,411.5,872.0,1.3014926,202.0,724.0,1.442231,222.0,518.0,0.7617647,-162.0,271.0,0.5929978,-186.0,556.0,0.9297659,-42.0,254.0,0.41503268,-358.0,472.0,0.9309665,-35.0,659.0,0.94277537,-40.0,353.0,0.61391306,-222.0
0,90.11,86.02,-237.57,411.5,872.0,1.3014926,202.0,724.0,1.442231,222.0,518.0,0.7617647,-162.0,273.0,0.5973742,-184.0,558.0,0.93311036,-40.0,254.0,0.41503268,-358.0,475.0,0.9368836,-32.0,660.0,0.944206,-39.0,354.0,0.6156522,-221.0
0,89.09,84.99,-238.59,405.8,875.0,1.3059702,205.0,725.0,1.4442232,223.0,526.0,0.7735294,-154.0,273.0,0.5973742,-184.0,559.0,0.9347826,-39.0,254.0,0.41503268,-358.0,475.0,0.9368836,-32.0,660.0,0.944206,-39.0,355.0,0.6173913,-220.0
0,89.09,84.99,-238.59,405.8,880.0,1.3134328,210.0,731.0,1.4561753,229.0,529.0,0.77794117,-151.0,276.0,0.60393876,-181.0,559.0,0.9347826,-39.0,254.0,0.41503268,-358.0,475.0,0.9368836,-32.0,661.0,0.94563663,-38.0,355.0,0.6173913,-220.0
0,90.11,86.02,-240.64,403.3,1003.0,1.4970149,333.0,804.0,1.6015936,302.0,570.0,0.8382353,-110.0,292.0,0.6389497,-165.0,561.0,0.9381271,-37.0,227.0,0.37091503,-385.0,489.0,0.964497,-18.0,660.0,0.944206,-39.0,375.0,0.65217394,-200.0
0,90.11,86.02,-240.64,403.3,1003.0,1.4970149,333.0,804.0,1.6015936,302.0,568.0,0.8352941,-112.0,292.0,0.6389497,-165.0,561.0,0.9381271,-37.0,227.0,0.37091503,-385.0,488.0,0.96252465,-19.0,660.0,0.944206,-39.0,375.0,0.65217394,-200.0
0,91.14,84.99,-239.62,404.0,990.0,1.4776119,320.0,798.0,1.5896415,296.0,553.0,0.8132353,-127.0,302.0,0.6608315,-155.0,569.0,0.951505,-29.0,238.0,0.3888889,-374.0,489.0,0.964497,-18.0,670.0,0.9585122,-29.0,381.0,0.6626087,-194.0
