taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,-6.14,263.17,-3.07,99.4,572.0,1.053407,29.0,469.0,0.85428053,-80.0,228.0,0.4882227,-239.0,547.0,0.9802867,-11.0,380.0,1.0215054,8.0,327.0,0.61121494,-208.0,490.0,0.92105263,-42.0,448.0,0.8871287,-57.0,456.0,0.74876845,-153.0
0,-6.14,263.17,-3.07,99.4,571.0,1.0515654,28.0,464.0,0.84517306,-85.0,215.0,0.46038544,-252.0,546.0,0.97849464,-12.0,374.0,1.0053763,2.0,323.0,0.6037383,-212.0,493.0,0.9266917,-39.0,448.0,0.8871287,-57.0,461.0,0.75697863,-148.0
0,-4.1,263.17,-1.02,104.0,567.0,1.0441989,24.0,461.0,0.83970857,-88.0,205.0,0.43897218,-262.0,544.0,0.9749104,-14.0,374.0,1.0053763,2.0,322.0,0.60186917,-213.0,493.0,0.9266917,-39.0,447.0,0.8851485,-58.0,461.0,0.75697863,-148.0
0,-4.1,263.17,-1.02,104.0,566.0,1.0423573,23.0,461.0,0.83970857,-88.0,195.0,0.41755888,-272.0,544.0,0.9749104,-14.0,374.0,1.0053763,2.0,322.0,0.60186917,-213.0,493.0,0.9266917,-39.0,447.0,0.8851485,-58.0,461.0,0.75697863,-148.0
0,-5.12,263.17,-2.05,105.8,566.0,1.0423573,23.0,461.0,0.83970857,-88.0,195.0,0.41755888,-272.0,546.0,0.97849464,-12.0,381.0,1.0241935,9.0,323.0,0.6037383,-212.0,501.0,0.9417293,-31.0,447.0,0.8851485,-58.0,464.0,0.7619048,-145.0
0,-5.12,263.17,-2.05,105.8,566.0,1.0423573,23.0,461.0,0.83970857,-88.0,195.0,0.41755888,-272.0,547.0,0.9802867,-11.0,382.0,1.0268817,10.0,323.0,0.6037383,-212.0,501.0,0.9417293,-31.0,447.0,0.8851485,-58.0,464.0,0.7619048,-145.0
0,-4.1,262.14,-5.12,97.4,567.0,1.0441989,24.0,457.0,0.8324226,-92.0,187.0,0.40042827,-280.0,549.0,0.983871,-9.0,385.0,1.0349462,13.0,322.0,0.60186917,-213.0,501.0,0.9417293,-31.0,445.0,0.8811881,-60.0,464.0,0.7619048,-145.0
0,-4.1,262.14,-5.12,97.4,564.0,1.038674,21.0,457.0,0.8324226,-92.0,186.0,0.39828694,-281.0,546.0,0.97849464,-12.0,385.0,1.0349462,13.0,320.0,0.5981308,-215.0,501.0,0.9417293,-31.0,443.0,0.8772277,-62.0,464.0,0.7619048,-145.0
0,-4.1,263.17,0.0,102.2,564.0,1.038674,21.0,456.0,0.8306011,-93.0,180.0,0.38543898,-287.0,545.0,0.9767025,-13.0,385.0,1.0349462,13.0,318.0,0.59439254,-217.0,492.0,0.924812,-40.0,442.0,0.87524754,-63.0,462.0,0.7586207,-147.0
0,-4.1,263.17,0.0,102.2,564.0,1.038674,21.0,457.0,0.8324226,-92.0,180.0,0.38543898,-287.0,545.0,0.9767025,-13.0,386.0,1.0376344,14.0,318.0,0.59439254,-217.0,492.0,0.924812,-40.0,442.0,0.87524754,-63.0,462.0,0.7586207,-147.0
0,-7.17,262.14,-3.07,104.4,566.0,1.0423573,23.0,457.0,0.8324226,-92.0,180.0,0.38543898,-287.0,545.0,0.9767025,-13.0,386.0,1.0376344,14.0,318.0,0.59439254,-217.0,495.0,0.93045115,-37.0,442.0,0.87524754,-63.0,462.0,0.7586207,-147.0
0,-7.17,262.14,-3.07,104.4,567.0,1.0441989,24.0,457.0,0.8324226,-92.0,180.0,0.38543898,-287.0,545.0,0.9767025,-13.0,390.0,1.048387,18.0,318.0,0.59439254,-217.0,495.0,0.93045115,-37.0,442.0,0.87524754,-63.0,462.0,0.7586207,-147.0
0,-6.14,262.14,-3.07,103.4,567.0,1.0441989,24.0,458.0,0.8342441,-91.0,180.0,0.38543898,-287.0,545.0,0.9767025,-13.0,392.0,1.0537634,20.0,318.0,0.59439254,-217.0,495.0,0.93045115,-37.0,442.0,0.87524754,-63.0,462.0,0.7586207,-147.0
0,-6.14,262.14,-3.07,103.4,569.0,1.0478821,26.0,457.0,0.8324226,-92.0,167.0,0.3576017,-300.0,545.0,0.9767025,-13.0,392.0,1.0537634,20.0,309.0,0.5775701,-226.0,492.0,0.924812,-40.0,442.0,0.87524754,-63.0,461.0,0.75697863,-148.0
0,-5.12,265.22,-2.05,103.8,569.0,1.0478821,26.0,457.0,0.8324226,-92.0,160.0,0.34261242,-307.0,541.0,0.96953404,-17.0,392.0,1.0537634,20.0,306.0,0.5719626,-229.0,490.0,0.92105263,-42.0,442.0,0.87524754,-63.0,459.0,0.7536946,-150.0
0,-5.12,265.22,-2.05,103.8,568.0,1.0460405,25.0,457.0,0.8324226,-92.0,160.0,0.34261242,-307.0,541.0,0.96953404,-17.0,392.0,1.0537634,20.0,301.0,0.5626168,-234.0,490.0,0.92105263,-42.0,441.0,0.87326735,-64.0,459.0,0.7536946,-150.0
0,-5.12,263.17,-1.02,102.5,567.0,1.0441989,24.0,457.0,0.8324226,-92.0,156.0,0.3340471,-311.0,541.0,0.96953404,-17.0,392.0,1.0537634,20.0,299.0,0.5588785,-236.0,489.0,0.91917294,-43.0,439.0,0.8693069,-66.0,459.0,0.7536946,-150.0
0,-5.12,263.17,-1.02,102.5,567.0,1.0441989,24.0,457.0,0.8324226,-92.0,151.0,0.32334048,-316.0,541.0,0.96953404,-17.0,392.0,1.0537634,20.0,298.0,0.55700934,-237.0,489.0,0.91917294,-43.0,439.0,0.8693069,-66.0,457.0,0.7504105,-152.0
0,-5.12,263.17,-1.02,102.5,568.0,1.0460405,25.0,458.0,0.8342441,-91.0,151.0,0.32334048,-316.0,541.0,0.96953404,-17.0,395.0,1.0618279,23.0,298.0,0.55700934,-237.0,489.0,0.91917294,-43.0,439.0,0.8693069,-66.0,459.0,0.7536946,-150.0
0,-6.14,263.17,-3.07,97.3,568.0,1.0460405,25.0,459.0,0.8360656,-90.0,151.0,0.32334048,-316.0,543.0,0.9731183,-15.0,399.0,1.0725807,27.0,298.0,0.55700934,-237.0,490.0,0.92105263,-42.0,441.0,0.87326735,-64.0,459.0,0.7536946,-150.0
