ID,SG0p,SG0m,SG1p,SG1m,SG2p,SG2m,SG3p,SG3m,SG4p,SG4m,SG5p,SG5m,SG6p,SG6m,SG7p,SG7m,SG8p,SG8m
0,686,0,69,84,534,0,84,0,0,1051,84,0,0,1351,1043,0,0,2081
2,153,0,0,659,376,0,40,891,0,192,203,0,0,959,127,0,0,1139
4,80,0,0,124,0,0,318,0,0,968,0,63,0,555,304,0,0,1733
6,813,0,145,0,0,477,843,0,0,2593,0,788,0,1215,646,0,0,2640
9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,845
