taskNumber,yaxis,xaxis,zaxis,force
0,131.07,-69.63,-210.94,0.4
0,131.07,-69.63,-210.94,0.4
0,131.07,-69.63,-210.94,0.4
0,131.07,-69.63,-210.94,0.4
0,165.89,-65.54,-234.5,0.3
0,165.89,-65.54,-234.5,0.3
0,165.89,-65.54,-234.5,0.3
0,165.89,-65.54,-234.5,0.3
0,165.89,-65.54,-234.5,0.3
0,129.02,-69.63,-193.54,0.2
0,129.02,-69.63,-193.54,0.2
0,129.02,-69.63,-193.54,0.2
0,129.02,-69.63,-193.54,0.2
0,129.02,-69.63,-193.54,0.2
0,129.02,-69.63,-193.54,0.2
0,152.58,-41.98,-207.87,0.2
0,152.58,-41.98,-207.87,0.2
0,152.58,-41.98,-207.87,0.2
0,152.58,-41.98,-207.87,0.2
0,152.58,-41.98,-207.87,0.2
0,160.77,-53.25,-208.9,0.2
0,160.77,-53.25,-208.9,0.2
0,160.77,-53.25,-208.9,0.2
0,160.77,-53.25,-208.9,0.2
0,160.77,-53.25,-208.9,0.2
0,160.77,-53.25,-208.9,0.2
0,139.26,-48.13,-190.46,0.3
0,139.26,-48.13,-190.46,0.3
0,139.26,-48.13,-190.46,0.3
0,139.26,-48.13,-190.46,0.3
0,139.26,-48.13,-190.46,0.3
0,139.26,-48.13,-190.46,0.3
0,174.08,-57.34,-202.75,0.3
0,174.08,-57.34,-202.75,0.3
0,174.08,-57.34,-202.75,0.3
0,174.08,-57.34,-202.75,0.3
0,174.08,-57.34,-202.75,0.3
0,159.74,-37.89,-193.54,0.3
0,159.74,-37.89,-193.54,0.3
0,159.74,-37.89,-193.54,0.3
0,159.74,-37.89,-193.54,0.3
0,159.74,-37.89,-193.54,0.3
0,159.74,-37.89,-193.54,0.3
0,178.18,-71.68,-193.54,0.3
0,178.18,-71.68,-193.54,0.3
0,178.18,-71.68,-193.54,0.3
0,178.18,-71.68,-193.54,0.3
0,178.18,-71.68,-193.54,0.3
0,173.06,-49.15,-193.54,0.3
0,173.06,-49.15,-193.54,0.3
0,173.06,-49.15,-193.54,0.3
0,173.06,-49.15,-193.54,0.3
0,173.06,-49.15,-193.54,0.3
0,173.06,-49.15,-193.54,0.3
0,160.77,-18.43,-158.72,1.8
0,160.77,-18.43,-158.72,1.8
0,160.77,-18.43,-158.72,1.8
0,160.77,-18.43,-158.72,1.8
0,160.77,-18.43,-158.72,1.8
0,187.39,-35.84,-180.22,31.9
0,187.39,-35.84,-180.22,31.9
0,187.39,-35.84,-180.22,31.9
0,187.39,-35.84,-180.22,31.9
0,187.39,-35.84,-180.22,31.9
0,187.39,-35.84,-180.22,31.9
0,182.27,-25.6,-177.15,98.8
0,182.27,-25.6,-177.15,98.8
0,182.27,-25.6,-177.15,98.8
0,182.27,-25.6,-177.15,98.8
0,182.27,-25.6,-177.15,98.8
0,184.32,-22.53,-165.89,152.9
0,184.32,-22.53,-165.89,152.9
0,184.32,-22.53,-165.89,152.9
0,184.32,-22.53,-165.89,152.9
0,184.32,-22.53,-165.89,152.9
0,184.32,-22.53,-165.89,152.9
0,188.42,-30.72,-179.2,185.8
0,188.42,-30.72,-179.2,185.8
0,188.42,-30.72,-179.2,185.8
0,188.42,-30.72,-179.2,185.8
0,188.42,-30.72,-179.2,185.8
0,188.42,-30.72,-179.2,185.8
0,192.51,-31.74,-167.94,186.4
0,192.51,-31.74,-167.94,186.4
0,192.51,-31.74,-167.94,186.4
0,192.51,-31.74,-167.94,186.4
0,192.51,-31.74,-167.94,186.4
0,200.7,-37.89,-161.79,163.9
0,200.7,-37.89,-161.79,163.9
0,200.7,-37.89,-161.79,163.9
0,200.7,-37.89,-161.79,163.9
0,200.7,-37.89,-161.79,163.9
0,200.7,-37.89,-161.79,163.9
0,207.87,-23.55,-132.1,115.6
0,207.87,-23.55,-132.1,115.6
0,207.87,-23.55,-132.1,115.6
0,207.87,-23.55,-132.1,115.6
0,207.87,-23.55,-132.1,115.6
0,239.62,-70.66,-212.99,43.0
0,239.62,-70.66,-212.99,43.0
0,239.62,-70.66,-212.99,43.0
0,239.62,-70.66,-212.99,43.0
0,239.62,-70.66,-212.99,43.0
0,239.62,-70.66,-212.99,43.0
0,175.1,-66.56,-155.65,3.7
0,175.1,-66.56,-155.65,3.7
0,175.1,-66.56,-155.65,3.7
0,175.1,-66.56,-155.65,3.7
0,175.1,-66.56,-155.65,3.7
0,155.65,-44.03,-183.3,0.2
0,155.65,-44.03,-183.3,0.2
0,155.65,-44.03,-183.3,0.2
0,155.65,-44.03,-183.3,0.2
0,155.65,-44.03,-183.3,0.2
0,155.65,-44.03,-183.3,0.2
0,156.67,-62.46,-181.25,0.1
0,156.67,-62.46,-181.25,0.1
0,156.67,-62.46,-181.25,0.1
0,156.67,-62.46,-181.25,0.1
0,156.67,-62.46,-181.25,0.1
1,107.52,-52.22,-207.87,0.3
1,107.52,-52.22,-207.87,0.3
1,93.18,-39.94,-207.87,0.3
1,93.18,-39.94,-207.87,0.3
1,93.18,-39.94,-207.87,0.3
1,93.18,-39.94,-207.87,0.3
1,93.18,-39.94,-207.87,0.3
1,138.24,-63.49,-249.86,0.3
1,138.24,-63.49,-249.86,0.3
1,138.24,-63.49,-249.86,0.3
1,138.24,-63.49,-249.86,0.3
1,138.24,-63.49,-249.86,0.3
1,138.24,-63.49,-249.86,0.3
1,125.95,-52.22,-232.45,0.2
1,125.95,-52.22,-232.45,0.2
1,125.95,-52.22,-232.45,0.2
1,125.95,-52.22,-232.45,0.2
1,125.95,-52.22,-232.45,0.2
1,117.76,-45.06,-219.14,0.1
1,117.76,-45.06,-219.14,0.1
1,117.76,-45.06,-219.14,0.1
1,117.76,-45.06,-219.14,0.1
1,117.76,-45.06,-219.14,0.1
1,117.76,-45.06,-219.14,0.1
1,120.83,-46.08,-214.02,0.1
1,120.83,-46.08,-214.02,0.1
1,120.83,-46.08,-214.02,0.1
1,120.83,-46.08,-214.02,0.1
1,120.83,-46.08,-214.02,0.1
1,120.83,-46.08,-214.02,0.1
1,131.07,-47.1,-209.92,0.2
1,131.07,-47.1,-209.92,0.2
1,131.07,-47.1,-209.92,0.2
1,131.07,-47.1,-209.92,0.2
1,131.07,-47.1,-209.92,0.2
1,155.65,-51.2,-221.18,0.2
1,155.65,-51.2,-221.18,0.2
1,155.65,-51.2,-221.18,0.2
1,155.65,-51.2,-221.18,0.2
1,155.65,-51.2,-221.18,0.2
1,155.65,-51.2,-221.18,0.2
1,164.86,-32.77,-212.99,0.3
1,164.86,-32.77,-212.99,0.3
1,164.86,-32.77,-212.99,0.3
1,164.86,-32.77,-212.99,0.3
1,164.86,-32.77,-212.99,0.3
1,177.15,-57.34,-207.87,0.3
1,177.15,-57.34,-207.87,0.3
1,177.15,-57.34,-207.87,0.3
1,177.15,-57.34,-207.87,0.3
1,177.15,-57.34,-207.87,0.3
1,177.15,-57.34,-207.87,0.3
1,161.79,-38.91,-198.66,0.3
1,161.79,-38.91,-198.66,0.3
1,161.79,-38.91,-198.66,0.3
1,161.79,-38.91,-198.66,0.3
1,161.79,-38.91,-198.66,0.3
1,214.02,-34.82,-185.34,5.7
1,214.02,-34.82,-185.34,5.7
1,214.02,-34.82,-185.34,5.7
1,214.02,-34.82,-185.34,5.7
1,214.02,-34.82,-185.34,5.7
1,214.02,-34.82,-185.34,5.7
1,187.39,-47.1,-167.94,29.3
1,187.39,-47.1,-167.94,29.3
1,187.39,-47.1,-167.94,29.3
1,187.39,-47.1,-167.94,29.3
1,187.39,-47.1,-167.94,29.3
1,193.54,-24.58,-166.91,41.8
1,193.54,-24.58,-166.91,41.8
1,193.54,-24.58,-166.91,41.8
1,193.54,-24.58,-166.91,41.8
1,193.54,-24.58,-166.91,41.8
1,193.54,-24.58,-166.91,41.8
1,195.58,-47.1,-153.6,43.7
1,195.58,-47.1,-153.6,43.7
1,195.58,-47.1,-153.6,43.7
1,195.58,-47.1,-153.6,43.7
1,195.58,-47.1,-153.6,43.7
1,195.58,-47.1,-153.6,43.7
1,208.9,-63.49,-126.98,48.5
1,208.9,-63.49,-126.98,48.5
1,208.9,-63.49,-126.98,48.5
1,208.9,-63.49,-126.98,48.5
1,208.9,-63.49,-126.98,48.5
1,265.22,-98.3,-236.54,36.9
1,265.22,-98.3,-236.54,36.9
1,265.22,-98.3,-236.54,36.9
1,265.22,-98.3,-236.54,36.9
1,265.22,-98.3,-236.54,36.9
1,265.22,-98.3,-236.54,36.9
1,157.7,-56.32,-91.14,7.3
1,157.7,-56.32,-91.14,7.3
1,157.7,-56.32,-91.14,7.3
1,157.7,-56.32,-91.14,7.3
1,157.7,-56.32,-91.14,7.3
1,158.72,-58.37,-185.34,0.4
1,158.72,-58.37,-185.34,0.4
1,158.72,-58.37,-185.34,0.4
1,158.72,-58.37,-185.34,0.4
1,158.72,-58.37,-185.34,0.4
1,158.72,-58.37,-185.34,0.4
1,152.58,-61.44,-176.13,0.2
1,152.58,-61.44,-176.13,0.2
1,152.58,-61.44,-176.13,0.2
1,152.58,-61.44,-176.13,0.2
1,152.58,-61.44,-176.13,0.2
1,152.58,-61.44,-176.13,0.2
1,160.77,-80.9,-182.27,0.2
1,160.77,-80.9,-182.27,0.2
1,160.77,-80.9,-182.27,0.2
1,160.77,-80.9,-182.27,0.2
2,108.54,-70.66,-248.83,0.3
2,108.54,-70.66,-248.83,0.3
2,108.54,-70.66,-248.83,0.3
2,108.54,-70.66,-248.83,0.3
2,108.54,-70.66,-248.83,0.3
2,130.05,-89.09,-249.86,0.3
2,130.05,-89.09,-249.86,0.3
2,130.05,-89.09,-249.86,0.3
2,130.05,-89.09,-249.86,0.3
2,130.05,-89.09,-249.86,0.3
2,132.1,-71.68,-238.59,0.4
2,132.1,-71.68,-238.59,0.4
2,132.1,-71.68,-238.59,0.4
2,132.1,-71.68,-238.59,0.4
2,132.1,-71.68,-238.59,0.4
2,132.1,-71.68,-238.59,0.4
2,100.35,-57.34,-206.85,0.4
2,100.35,-57.34,-206.85,0.4
2,100.35,-57.34,-206.85,0.4
2,100.35,-57.34,-206.85,0.4
2,100.35,-57.34,-206.85,0.4
2,100.35,-57.34,-206.85,0.4
2,136.19,-58.37,-215.04,0.4
2,136.19,-58.37,-215.04,0.4
2,136.19,-58.37,-215.04,0.4
2,136.19,-58.37,-215.04,0.4
2,136.19,-58.37,-215.04,0.4
2,142.34,-37.89,-217.09,0.5
2,142.34,-37.89,-217.09,0.5
2,142.34,-37.89,-217.09,0.5
2,142.34,-37.89,-217.09,0.5
2,142.34,-37.89,-217.09,0.5
2,142.34,-37.89,-217.09,0.5
2,159.74,-41.98,-207.87,0.5
2,159.74,-41.98,-207.87,0.5
2,159.74,-41.98,-207.87,0.5
2,159.74,-41.98,-207.87,0.5
2,159.74,-41.98,-207.87,0.5
2,167.94,-55.3,-191.49,0.4
2,167.94,-55.3,-191.49,0.4
2,167.94,-55.3,-191.49,0.4
2,167.94,-55.3,-191.49,0.4
2,167.94,-55.3,-191.49,0.4
2,167.94,-55.3,-191.49,0.4
2,173.06,-59.39,-188.42,0.3
2,173.06,-59.39,-188.42,0.3
2,173.06,-59.39,-188.42,0.3
2,173.06,-59.39,-188.42,0.3
2,173.06,-59.39,-188.42,0.3
2,200.7,-64.51,-199.68,0.3
2,200.7,-64.51,-199.68,0.3
2,200.7,-64.51,-199.68,0.3
2,200.7,-64.51,-199.68,0.3
2,200.7,-64.51,-199.68,0.3
2,200.7,-64.51,-199.68,0.3
2,139.26,4.1,-159.74,1.0
2,139.26,4.1,-159.74,1.0
2,139.26,4.1,-159.74,1.0
2,139.26,4.1,-159.74,1.0
2,139.26,4.1,-159.74,1.0
2,193.54,-3.07,-169.98,18.7
2,193.54,-3.07,-169.98,18.7
2,193.54,-3.07,-169.98,18.7
2,193.54,-3.07,-169.98,18.7
2,193.54,-3.07,-169.98,18.7
2,193.54,-3.07,-169.98,18.7
2,191.49,-50.18,-165.89,58.1
2,191.49,-50.18,-165.89,58.1
2,191.49,-50.18,-165.89,58.1
2,191.49,-50.18,-165.89,58.1
2,191.49,-50.18,-165.89,58.1
2,196.61,-37.89,-159.74,90.2
2,196.61,-37.89,-159.74,90.2
2,196.61,-37.89,-159.74,90.2
2,196.61,-37.89,-159.74,90.2
2,196.61,-37.89,-159.74,90.2
2,196.61,-37.89,-159.74,90.2
2,190.46,-31.74,-175.1,121.4
2,190.46,-31.74,-175.1,121.4
2,190.46,-31.74,-175.1,121.4
2,190.46,-31.74,-175.1,121.4
2,190.46,-31.74,-175.1,121.4
2,190.46,-31.74,-175.1,121.4
2,199.68,-32.77,-163.84,136.4
2,199.68,-32.77,-163.84,136.4
2,199.68,-32.77,-163.84,136.4
2,199.68,-32.77,-163.84,136.4
2,199.68,-32.77,-163.84,136.4
