SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
-20.0,-65.0,-63.0,-148.0,-73.0,-51.0,60.0,-27.0,-101.0,5
-20.0,-62.0,-56.0,-145.0,-73.0,-45.0,60.0,-26.0,-101.0,5
-21.0,-65.0,-58.0,-139.0,-87.0,-51.0,52.0,-24.0,-109.0,5
-21.0,-65.0,-57.0,-139.0,-87.0,-51.0,52.0,-23.0,-109.0,5
-21.0,-69.0,-58.0,-140.0,-86.0,-51.0,52.0,-24.0,-112.0,5
-23.0,-69.0,-58.0,-140.0,-86.0,-53.0,49.0,-24.0,-112.0,5
-25.0,-69.0,-58.0,-140.0,-86.0,-53.0,48.0,-26.0,-112.0,5
-26.0,-69.0,-59.0,-140.0,-86.0,-53.0,48.0,-28.0,-112.0,5
-26.0,-69.0,-59.0,-140.0,-86.0,-53.0,48.0,-28.0,-112.0,5
-25.0,-69.0,-58.0,-138.0,-85.0,-53.0,49.0,-26.0,-112.0,5
-20.0,-66.0,-57.0,-133.0,-74.0,-53.0,53.0,-23.0,-105.0,5
-20.0,-66.0,-57.0,-133.0,-74.0,-53.0,53.0,-23.0,-105.0,5
-23.0,-65.0,-55.0,-135.0,-77.0,-55.0,51.0,-20.0,-107.0,5
-23.0,-65.0,-56.0,-135.0,-77.0,-55.0,51.0,-20.0,-107.0,5
-22.0,-65.0,-55.0,-130.0,-75.0,-55.0,51.0,-18.0,-106.0,5
-18.0,-65.0,-55.0,-130.0,-75.0,-55.0,52.0,-18.0,-104.0,5
-14.0,-67.0,-54.0,-131.0,-76.0,-56.0,57.0,-17.0,-108.0,5
-14.0,-67.0,-54.0,-131.0,-77.0,-56.0,57.0,-17.0,-109.0,5
-14.0,-65.0,-49.0,-131.0,-76.0,-55.0,57.0,-15.0,-109.0,5
-14.0,-65.0,-49.0,-131.0,-76.0,-55.0,58.0,-15.0,-109.0,5
-14.0,-65.0,-49.0,-131.0,-76.0,-55.0,59.0,-15.0,-108.0,5
-14.0,-65.0,-49.0,-131.0,-75.0,-55.0,59.0,-14.0,-107.0,5
-15.0,-65.0,-55.0,-135.0,-76.0,-55.0,59.0,-13.0,-107.0,5
-15.0,-68.0,-56.0,-136.0,-76.0,-59.0,59.0,-15.0,-107.0,5
-15.0,-69.0,-58.0,-136.0,-76.0,-59.0,59.0,-17.0,-107.0,5
-15.0,-69.0,-59.0,-139.0,-76.0,-59.0,59.0,-18.0,-107.0,5
-16.0,-69.0,-63.0,-140.0,-76.0,-59.0,59.0,-18.0,-108.0,5
-15.0,-69.0,-62.0,-139.0,-76.0,-59.0,59.0,-17.0,-107.0,5
-15.0,-68.0,-62.0,-137.0,-76.0,-59.0,59.0,-16.0,-106.0,5
-17.0,-69.0,-65.0,-136.0,-75.0,-61.0,60.0,-15.0,-103.0,5
-18.0,-71.0,-66.0,-136.0,-75.0,-62.0,60.0,-17.0,-103.0,5
-19.0,-71.0,-67.0,-139.0,-75.0,-62.0,60.0,-19.0,-103.0,5
-22.0,-72.0,-67.0,-140.0,-75.0,-63.0,59.0,-19.0,-103.0,5
-22.0,-74.0,-71.0,-140.0,-77.0,-63.0,54.0,-19.0,-103.0,5
-22.0,-72.0,-71.0,-139.0,-77.0,-63.0,54.0,-17.0,-103.0,5
-19.0,-71.0,-67.0,-136.0,-75.0,-63.0,59.0,-15.0,-101.0,5
-20.0,-69.0,-67.0,-136.0,-77.0,-62.0,54.0,-14.0,-103.0,5
-20.0,-71.0,-67.0,-138.0,-77.0,-63.0,54.0,-17.0,-103.0,5
-22.0,-71.0,-71.0,-138.0,-78.0,-63.0,51.0,-17.0,-105.0,5
-22.0,-72.0,-72.0,-138.0,-80.0,-65.0,47.0,-17.0,-105.0,5
-22.0,-73.0,-75.0,-138.0,-80.0,-65.0,47.0,-19.0,-106.0,5
-22.0,-72.0,-75.0,-136.0,-80.0,-65.0,47.0,-17.0,-106.0,5
-22.0,-72.0,-75.0,-136.0,-80.0,-65.0,47.0,-17.0,-106.0,5
-22.0,-72.0,-75.0,-135.0,-80.0,-65.0,47.0,-16.0,-106.0,5
-22.0,-71.0,-73.0,-134.0,-83.0,-65.0,46.0,-14.0,-111.0,5
-25.0,-72.0,-73.0,-136.0,-89.0,-65.0,46.0,-14.0,-111.0,5
-26.0,-73.0,-74.0,-136.0,-89.0,-67.0,44.0,-14.0,-115.0,5
-24.0,-76.0,-89.0,-135.0,-84.0,-80.0,46.0,-13.0,-111.0,5
-25.0,-76.0,-89.0,-135.0,-87.0,-80.0,42.0,-13.0,-112.0,5
-24.0,-76.0,-89.0,-134.0,-86.0,-78.0,42.0,-12.0,-111.0,5
