# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
196,54,0,0,0,0,0,0,0,0,0
24,205,0,21,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,100,0,150,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
33,6,0,66,0,0,145,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,50,0,0,0,0,200,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
