# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
1448,336,0,250,0,0,187,0,279,0,0
286,1639,0,130,0,0,278,0,167,0,0
0,0,0,0,0,0,0,0,0,0,0
45,100,0,2088,0,0,2,0,265,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
35,114,0,70,0,0,2207,0,74,0,0
0,0,0,0,0,0,0,0,0,0,0
185,155,0,548,0,0,84,0,1528,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
