taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,192.51,20.48,-167.94,204.9,585.0,0.91549295,-54.0,513.0,0.8382353,-99.0,422.0,0.7250859,-160.0,594.0,1.125,66.0,0.0,0.0,-226.0,882.0,1.4923857,291.0,524.0,0.7672035,-159.0,793.0,1.164464,112.0,450.0,0.82417583,-96.0
0,192.51,20.48,-167.94,204.9,585.0,0.91549295,-54.0,513.0,0.8382353,-99.0,420.0,0.72164947,-162.0,594.0,1.125,66.0,0.0,0.0,-226.0,882.0,1.4923857,291.0,522.0,0.76427525,-161.0,793.0,1.164464,112.0,450.0,0.82417583,-96.0
0,190.46,20.48,-169.98,206.7,587.0,0.91862285,-52.0,510.0,0.8333333,-102.0,420.0,0.72164947,-162.0,593.0,1.123106,65.0,0.0,0.0,-226.0,887.0,1.500846,296.0,523.0,0.7657394,-160.0,799.0,1.1732746,118.0,452.0,0.82783884,-94.0
0,190.46,20.48,-169.98,206.7,585.0,0.91549295,-54.0,510.0,0.8333333,-102.0,420.0,0.72164947,-162.0,592.0,1.1212121,64.0,0.0,0.0,-226.0,886.0,1.499154,295.0,523.0,0.7657394,-160.0,799.0,1.1732746,118.0,452.0,0.82783884,-94.0
0,191.49,20.48,-168.96,202.9,585.0,0.91549295,-54.0,509.0,0.8316994,-103.0,420.0,0.72164947,-162.0,592.0,1.1212121,64.0,0.0,0.0,-226.0,886.0,1.499154,295.0,523.0,0.7657394,-160.0,799.0,1.1732746,118.0,449.0,0.8223443,-97.0
0,191.49,20.48,-168.96,202.9,585.0,0.91549295,-54.0,509.0,0.8316994,-103.0,420.0,0.72164947,-162.0,593.0,1.123106,65.0,0.0,0.0,-226.0,886.0,1.499154,295.0,525.0,0.76866764,-158.0,799.0,1.1732746,118.0,449.0,0.8223443,-97.0
0,191.49,21.5,-167.94,200.4,584.0,0.91392803,-55.0,505.0,0.8251634,-107.0,427.0,0.73367697,-155.0,595.0,1.126894,67.0,0.0,0.0,-226.0,876.0,1.4822335,285.0,526.0,0.77013177,-157.0,795.0,1.1674008,114.0,441.0,0.8076923,-105.0
0,191.49,21.5,-167.94,200.4,584.0,0.91392803,-55.0,505.0,0.8251634,-107.0,427.0,0.73367697,-155.0,595.0,1.126894,67.0,0.0,0.0,-226.0,876.0,1.4822335,285.0,525.0,0.76866764,-158.0,795.0,1.1674008,114.0,441.0,0.8076923,-105.0
0,191.49,21.5,-171.01,207.8,587.0,0.91862285,-52.0,507.0,0.82843137,-105.0,430.0,0.73883164,-152.0,604.0,1.1439394,76.0,0.0,0.0,-226.0,880.0,1.4890018,289.0,528.0,0.77306,-155.0,802.0,1.1776799,121.0,447.0,0.8186813,-99.0
0,191.49,21.5,-171.01,207.8,586.0,0.91705793,-53.0,506.0,0.82679737,-106.0,430.0,0.73883164,-152.0,603.0,1.1420455,75.0,0.0,0.0,-226.0,878.0,1.4856176,287.0,528.0,0.77306,-155.0,800.0,1.174743,119.0,444.0,0.8131868,-102.0
