taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,79.87,12.29,-259.07,200.0,393.0,0.7081081,-162.0,365.0,0.66003615,-188.0,595.0,1.0294118,17.0,552.0,0.98395723,-9.0,694.0,0.9871977,-9.0,826.0,1.2826087,182.0,485.0,0.7886179,-130.0,661.0,1.1824687,102.0,131.0,0.24349442,-407.0
0,79.87,12.29,-259.07,200.0,393.0,0.7081081,-162.0,366.0,0.6618445,-187.0,602.0,1.0415225,24.0,555.0,0.98930484,-6.0,694.0,0.9871977,-9.0,827.0,1.2841614,183.0,485.0,0.7886179,-130.0,662.0,1.1842576,103.0,132.0,0.24535316,-406.0
0,79.87,10.24,-259.07,205.8,393.0,0.7081081,-162.0,366.0,0.6618445,-187.0,607.0,1.050173,29.0,555.0,0.98930484,-6.0,694.0,0.9871977,-9.0,827.0,1.2841614,183.0,486.0,0.7902439,-129.0,662.0,1.1842576,103.0,132.0,0.24535316,-406.0
0,83.97,14.34,-254.98,206.0,396.0,0.7135135,-159.0,387.0,0.69981915,-166.0,546.0,0.9446367,-32.0,597.0,1.0641711,36.0,701.0,0.9971551,-2.0,814.0,1.2639751,170.0,514.0,0.83577234,-101.0,646.0,1.1556351,87.0,138.0,0.25650558,-400.0
0,83.97,14.34,-254.98,206.0,396.0,0.7135135,-159.0,387.0,0.69981915,-166.0,543.0,0.9394464,-35.0,597.0,1.0641711,36.0,701.0,0.9971551,-2.0,814.0,1.2639751,170.0,514.0,0.83577234,-101.0,646.0,1.1556351,87.0,138.0,0.25650558,-400.0
0,82.94,14.34,-257.02,204.2,396.0,0.7135135,-159.0,387.0,0.69981915,-166.0,543.0,0.9394464,-35.0,599.0,1.0677361,38.0,702.0,0.99857754,-1.0,814.0,1.2639751,170.0,514.0,0.83577234,-101.0,646.0,1.1556351,87.0,140.0,0.26022306,-398.0
0,82.94,14.34,-257.02,204.2,398.0,0.71711713,-157.0,387.0,0.69981915,-166.0,543.0,0.9394464,-35.0,607.0,1.0819964,46.0,703.0,1.0,0.0,814.0,1.2639751,170.0,515.0,0.83739835,-100.0,647.0,1.157424,88.0,140.0,0.26022306,-398.0
0,82.94,13.31,-256.0,200.0,399.0,0.7189189,-156.0,388.0,0.7016275,-165.0,546.0,0.9446367,-32.0,609.0,1.0855615,48.0,703.0,1.0,0.0,814.0,1.2639751,170.0,515.0,0.83739835,-100.0,647.0,1.157424,88.0,145.0,0.26951674,-393.0
0,82.94,13.31,-256.0,200.0,399.0,0.7189189,-156.0,388.0,0.7016275,-165.0,546.0,0.9446367,-32.0,611.0,1.0891266,50.0,703.0,1.0,0.0,814.0,1.2639751,170.0,517.0,0.8406504,-98.0,648.0,1.1592128,89.0,152.0,0.2825279,-386.0
0,84.99,14.34,-254.98,207.7,403.0,0.72612613,-152.0,388.0,0.7016275,-165.0,529.0,0.9152249,-49.0,646.0,1.1515151,85.0,723.0,1.0284495,20.0,835.0,1.2965839,191.0,520.0,0.8455285,-95.0,649.0,1.1610018,90.0,149.0,0.27695167,-389.0
