taskNumber,yaxis,xaxis,zaxis,force
0,72.7,-50.18,-241.66,-0.2
0,72.7,-50.18,-241.66,-0.2
0,72.7,-29.7,-240.64,-0.2
0,72.7,-29.7,-240.64,-0.2
0,72.7,-29.7,-240.64,-0.2
0,72.7,-29.7,-240.64,-0.2
0,72.7,-29.7,-240.64,-0.2
0,72.7,-29.7,-240.64,-0.2
0,90.11,-61.44,-242.69,-0.2
0,90.11,-61.44,-242.69,-0.2
0,90.11,-61.44,-242.69,-0.2
0,90.11,-61.44,-242.69,-0.2
0,90.11,-61.44,-242.69,-0.2
0,41.98,-50.18,-237.57,-0.2
0,41.98,-50.18,-237.57,-0.2
0,41.98,-50.18,-237.57,-0.2
0,41.98,-50.18,-237.57,-0.2
0,41.98,-50.18,-237.57,-0.2
0,77.82,-30.72,-242.69,-0.1
0,77.82,-30.72,-242.69,-0.1
0,77.82,-30.72,-242.69,-0.1
0,77.82,-30.72,-242.69,-0.1
0,77.82,-30.72,-242.69,-0.1
0,77.82,-30.72,-242.69,-0.1
0,99.33,-4.1,-210.94,-0.1
0,99.33,-4.1,-210.94,-0.1
0,99.33,-4.1,-210.94,-0.1
0,99.33,-4.1,-210.94,-0.1
0,99.33,-4.1,-210.94,-0.1
0,99.33,-4.1,-210.94,-0.1
0,349.18,28.67,-524.29,3.8
0,349.18,28.67,-524.29,3.8
0,349.18,28.67,-524.29,3.8
0,349.18,28.67,-524.29,3.8
0,349.18,28.67,-524.29,3.8
0,111.62,-1.02,-236.54,40.3
0,111.62,-1.02,-236.54,40.3
0,111.62,-1.02,-236.54,40.3
0,111.62,-1.02,-236.54,40.3
0,111.62,-1.02,-236.54,40.3
0,111.62,-1.02,-236.54,40.3
0,74.75,129.02,-447.49,65.1
0,74.75,129.02,-447.49,65.1
0,74.75,129.02,-447.49,65.1
0,74.75,129.02,-447.49,65.1
0,74.75,129.02,-447.49,65.1
0,139.26,-4.1,-193.54,21.6
0,139.26,-4.1,-193.54,21.6
0,139.26,-4.1,-193.54,21.6
0,139.26,-4.1,-193.54,21.6
0,139.26,-4.1,-193.54,21.6
0,139.26,-4.1,-193.54,21.6
0,136.19,-35.84,-220.16,38.5
0,136.19,-35.84,-220.16,38.5
0,136.19,-35.84,-220.16,38.5
0,136.19,-35.84,-220.16,38.5
0,136.19,-35.84,-220.16,38.5
0,136.19,-35.84,-220.16,38.5
0,126.98,-122.88,-214.02,86.2
0,126.98,-122.88,-214.02,86.2
0,126.98,-122.88,-214.02,86.2
0,126.98,-122.88,-214.02,86.2
0,126.98,-122.88,-214.02,86.2
0,125.95,7.17,-237.57,108.6
0,125.95,7.17,-237.57,108.6
0,125.95,7.17,-237.57,108.6
0,125.95,7.17,-237.57,108.6
0,125.95,7.17,-237.57,108.6
0,125.95,7.17,-237.57,108.6
0,133.12,21.5,-260.1,115.8
0,133.12,21.5,-260.1,115.8
