taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,185.34,92.16,-154.62,104.5,1013.0,1.9980276,506.0,524.0,1.0057582,3.0,1013.0,1.4409673,310.0,744.0,1.1481482,96.0,720.0,1.0169492,12.0,808.0,1.2005943,135.0,584.0,1.0191972,11.0,503.0,0.8871252,-64.0,513.0,1.0512295,25.0
0,183.3,92.16,-154.62,97.4,1013.0,1.9980276,506.0,525.0,1.0076776,4.0,1013.0,1.4409673,310.0,746.0,1.1512346,98.0,721.0,1.0183616,13.0,809.0,1.2020802,136.0,587.0,1.0244328,14.0,503.0,0.8871252,-64.0,513.0,1.0512295,25.0
0,183.3,92.16,-154.62,97.4,1013.0,1.9980276,506.0,525.0,1.0076776,4.0,1013.0,1.4409673,310.0,747.0,1.1527778,99.0,721.0,1.0183616,13.0,809.0,1.2020802,136.0,587.0,1.0244328,14.0,504.0,0.8888889,-63.0,513.0,1.0512295,25.0
0,182.27,92.16,-155.65,97.2,1013.0,1.9980276,506.0,527.0,1.0115163,6.0,1013.0,1.4409673,310.0,747.0,1.1527778,99.0,723.0,1.0211865,15.0,809.0,1.2020802,136.0,587.0,1.0244328,14.0,504.0,0.8888889,-63.0,513.0,1.0512295,25.0
0,182.27,92.16,-155.65,97.2,1013.0,1.9980276,506.0,528.0,1.0134357,7.0,1013.0,1.4409673,310.0,747.0,1.1527778,99.0,723.0,1.0211865,15.0,809.0,1.2020802,136.0,587.0,1.0244328,14.0,504.0,0.8888889,-63.0,513.0,1.0512295,25.0
0,182.27,92.16,-155.65,97.2,1013.0,1.9980276,506.0,530.0,1.0172745,9.0,1013.0,1.4409673,310.0,746.0,1.1512346,98.0,721.0,1.0183616,13.0,804.0,1.1946508,131.0,586.0,1.0226876,13.0,504.0,0.8888889,-63.0,512.0,1.0491803,24.0
0,184.32,92.16,-156.67,98.1,1013.0,1.9980276,506.0,539.0,1.034549,18.0,1013.0,1.4409673,310.0,746.0,1.1512346,98.0,721.0,1.0183616,13.0,794.0,1.1797919,121.0,582.0,1.0157068,9.0,503.0,0.8871252,-64.0,511.0,1.0471312,23.0
0,184.32,92.16,-156.67,98.1,1013.0,1.9980276,506.0,539.0,1.034549,18.0,1013.0,1.4409673,310.0,746.0,1.1512346,98.0,721.0,1.0183616,13.0,797.0,1.1842496,124.0,585.0,1.0209424,12.0,503.0,0.8871252,-64.0,511.0,1.0471312,23.0
0,182.27,93.18,-153.6,103.6,1013.0,1.9980276,506.0,540.0,1.0364684,19.0,1013.0,1.4409673,310.0,749.0,1.1558642,101.0,721.0,1.0183616,13.0,794.0,1.1797919,121.0,585.0,1.0209424,12.0,498.0,0.87830687,-69.0,510.0,1.045082,22.0
0,182.27,93.18,-153.6,103.6,1013.0,1.9980276,506.0,537.0,1.0307102,16.0,1013.0,1.4409673,310.0,749.0,1.1558642,101.0,721.0,1.0183616,13.0,794.0,1.1797919,121.0,582.0,1.0157068,9.0,496.0,0.8747795,-71.0,509.0,1.0430328,21.0
0,181.25,91.14,-152.58,103.6,1013.0,1.9980276,506.0,537.0,1.0307102,16.0,1013.0,1.4409673,310.0,746.0,1.1512346,98.0,721.0,1.0183616,13.0,794.0,1.1797919,121.0,582.0,1.0157068,9.0,496.0,0.8747795,-71.0,509.0,1.0430328,21.0
