roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
71.83,149.44,-44.75,175.1,166.91,58.37,121.4,649.0,1.0518639,32.0,428.0,0.8121442,-99.0,821.0,1.167852,118.0,384.0,0.7820774,-107.0,509.0,0.756315,-164.0,574.0,1.0177305,10.0,517.0,0.95211786,-26.0,506.0,0.96564883,-18.0,485.0,0.85537916,-82.0
71.83,149.44,-44.75,175.1,166.91,58.37,121.4,651.0,1.0551053,34.0,429.0,0.81404173,-98.0,821.0,1.167852,118.0,385.0,0.78411406,-106.0,510.0,0.7578009,-163.0,574.0,1.0177305,10.0,518.0,0.95395947,-25.0,506.0,0.96564883,-18.0,485.0,0.85537916,-82.0
71.33,149.97,-44.68,176.13,165.89,57.34,121.6,651.0,1.0551053,34.0,429.0,0.81404173,-98.0,823.0,1.170697,120.0,385.0,0.78411406,-106.0,511.0,0.75928676,-162.0,574.0,1.0177305,10.0,519.0,0.9558011,-24.0,508.0,0.9694657,-16.0,485.0,0.85537916,-82.0
71.33,149.97,-44.68,176.13,165.89,57.34,121.6,654.0,1.0599676,37.0,431.0,0.8178368,-96.0,824.0,1.1721195,121.0,387.0,0.7881874,-104.0,511.0,0.75928676,-162.0,574.0,1.0177305,10.0,519.0,0.9558011,-24.0,508.0,0.9694657,-16.0,485.0,0.85537916,-82.0
71.11,150.16,-44.62,169.98,165.89,51.2,117.4,654.0,1.0599676,37.0,431.0,0.8178368,-96.0,826.0,1.1749644,123.0,387.0,0.7881874,-104.0,514.0,0.7637444,-159.0,576.0,1.0212766,12.0,519.0,0.9558011,-24.0,508.0,0.9694657,-16.0,487.0,0.8589065,-80.0
71.11,150.16,-44.62,169.98,165.89,51.2,117.4,650.0,1.0534846,33.0,430.0,0.8159393,-97.0,828.0,1.1778094,125.0,384.0,0.7820774,-107.0,513.0,0.7622585,-160.0,577.0,1.0230496,13.0,522.0,0.96132594,-21.0,508.0,0.9694657,-16.0,489.0,0.86243385,-78.0
72.0,149.35,-44.5,172.03,166.91,52.22,120.1,650.0,1.0534846,33.0,429.0,0.81404173,-98.0,828.0,1.1778094,125.0,384.0,0.7820774,-107.0,513.0,0.7622585,-160.0,577.0,1.0230496,13.0,522.0,0.96132594,-21.0,508.0,0.9694657,-16.0,485.0,0.85537916,-82.0
72.0,149.35,-44.5,172.03,166.91,52.22,120.1,648.0,1.0502431,31.0,429.0,0.81404173,-98.0,824.0,1.1721195,121.0,384.0,0.7820774,-107.0,513.0,0.7622585,-160.0,574.0,1.0177305,10.0,522.0,0.96132594,-21.0,507.0,0.96755725,-17.0,485.0,0.85537916,-82.0
72.13,149.41,-44.55,175.1,166.91,51.2,119.2,648.0,1.0502431,31.0,428.0,0.8121442,-99.0,821.0,1.167852,118.0,384.0,0.7820774,-107.0,513.0,0.7622585,-160.0,574.0,1.0177305,10.0,522.0,0.96132594,-21.0,507.0,0.96755725,-17.0,485.0,0.85537916,-82.0
72.13,149.41,-44.55,175.1,166.91,51.2,119.2,648.0,1.0502431,31.0,428.0,0.8121442,-99.0,818.0,1.1635846,115.0,384.0,0.7820774,-107.0,513.0,0.7622585,-160.0,574.0,1.0177305,10.0,522.0,0.96132594,-21.0,507.0,0.96755725,-17.0,485.0,0.85537916,-82.0
