taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,-9.22,262.14,22.53,206.3,352.0,0.59965926,-235.0,606.0,0.9351852,-42.0,595.0,0.9738134,-16.0,362.0,0.6569873,-189.0,710.0,1.024531,17.0,630.0,1.2,105.0,554.0,0.86970174,-83.0,387.0,0.67775834,-184.0,739.0,1.5020325,247.0
0,-9.22,262.14,22.53,206.3,352.0,0.59965926,-235.0,605.0,0.93364197,-43.0,595.0,0.9738134,-16.0,363.0,0.65880215,-188.0,710.0,1.024531,17.0,631.0,1.2019048,106.0,554.0,0.86970174,-83.0,387.0,0.67775834,-184.0,742.0,1.5081301,250.0
0,-9.22,261.12,22.53,205.6,352.0,0.59965926,-235.0,604.0,0.93209875,-44.0,595.0,0.9738134,-16.0,360.0,0.6533575,-191.0,707.0,1.020202,14.0,627.0,1.1942858,102.0,554.0,0.86970174,-83.0,383.0,0.67075306,-188.0,742.0,1.5081301,250.0
0,-9.22,261.12,22.53,205.6,352.0,0.59965926,-235.0,604.0,0.93209875,-44.0,595.0,0.9738134,-16.0,359.0,0.65154266,-192.0,707.0,1.020202,14.0,625.0,1.1904762,100.0,554.0,0.86970174,-83.0,382.0,0.66900176,-189.0,742.0,1.5081301,250.0
0,-10.24,261.12,23.55,205.4,355.0,0.60477,-232.0,605.0,0.93364197,-43.0,595.0,0.9738134,-16.0,359.0,0.65154266,-192.0,710.0,1.024531,17.0,626.0,1.1923809,101.0,554.0,0.86970174,-83.0,383.0,0.67075306,-188.0,744.0,1.5121951,252.0
0,-10.24,261.12,23.55,205.4,356.0,0.60647357,-231.0,605.0,0.93364197,-43.0,598.0,0.9787234,-13.0,359.0,0.65154266,-192.0,710.0,1.024531,17.0,627.0,1.1942858,102.0,554.0,0.86970174,-83.0,383.0,0.67075306,-188.0,745.0,1.5142276,253.0
0,-10.24,262.14,22.53,203.4,356.0,0.60647357,-231.0,605.0,0.93364197,-43.0,598.0,0.9787234,-13.0,360.0,0.6533575,-191.0,710.0,1.024531,17.0,628.0,1.1961905,103.0,554.0,0.86970174,-83.0,383.0,0.67075306,-188.0,745.0,1.5142276,253.0
0,-10.24,262.14,22.53,203.4,356.0,0.60647357,-231.0,605.0,0.93364197,-43.0,598.0,0.9787234,-13.0,363.0,0.65880215,-188.0,711.0,1.025974,18.0,628.0,1.1961905,103.0,554.0,0.86970174,-83.0,383.0,0.67075306,-188.0,746.0,1.5162601,254.0
0,-7.17,261.12,21.5,201.7,358.0,0.60988075,-229.0,604.0,0.93209875,-44.0,598.0,0.9787234,-13.0,363.0,0.65880215,-188.0,710.0,1.024531,17.0,631.0,1.2019048,106.0,554.0,0.86970174,-83.0,381.0,0.66725045,-190.0,746.0,1.5162601,254.0
0,-7.17,261.12,21.5,201.7,358.0,0.60988075,-229.0,604.0,0.93209875,-44.0,598.0,0.9787234,-13.0,363.0,0.65880215,-188.0,710.0,1.024531,17.0,627.0,1.1942858,102.0,554.0,0.86970174,-83.0,380.0,0.66549915,-191.0,745.0,1.5142276,253.0
0,-10.24,261.12,23.55,205.6,363.0,0.61839867,-224.0,603.0,0.9305556,-45.0,603.0,0.9869067,-8.0,356.0,0.646098,-195.0,720.0,1.038961,27.0,629.0,1.1980952,104.0,554.0,0.86970174,-83.0,374.0,0.65499127,-197.0,755.0,1.5345528,263.0
0,-10.24,261.12,23.55,205.6,368.0,0.6269165,-219.0,603.0,0.9305556,-45.0,608.0,0.99509,-3.0,357.0,0.64791286,-194.0,725.0,1.0461761,32.0,629.0,1.1980952,104.0,554.0,0.86970174,-83.0,375.0,0.6567426,-196.0,755.0,1.5345528,263.0
0,-9.22,262.14,23.55,204.1,368.0,0.6269165,-219.0,604.0,0.93209875,-44.0,610.0,0.9983633,-1.0,357.0,0.64791286,-194.0,726.0,1.0476191,33.0,629.0,1.1980952,104.0,554.0,0.86970174,-83.0,375.0,0.6567426,-196.0,755.0,1.5345528,263.0
0,-9.22,262.14,23.55,204.1,368.0,0.6269165,-219.0,604.0,0.93209875,-44.0,610.0,0.9983633,-1.0,357.0,0.64791286,-194.0,726.0,1.0476191,33.0,630.0,1.2,105.0,555.0,0.8712716,-82.0,375.0,0.6567426,-196.0,756.0,1.5365853,264.0
0,-8.19,261.12,24.58,208.4,377.0,0.64224875,-210.0,621.0,0.9583333,-27.0,559.0,0.9148936,-52.0,398.0,0.72232306,-153.0,727.0,1.049062,34.0,672.0,1.28,147.0,569.0,0.89324963,-68.0,355.0,0.62171626,-216.0,843.0,1.7134147,351.0
0,-8.19,261.12,24.58,208.4,377.0,0.64224875,-210.0,621.0,0.9583333,-27.0,558.0,0.91325694,-53.0,398.0,0.72232306,-153.0,726.0,1.0476191,33.0,672.0,1.28,147.0,569.0,0.89324963,-68.0,355.0,0.62171626,-216.0,843.0,1.7134147,351.0
0,-10.24,262.14,22.53,207.5,432.0,0.73594546,-155.0,638.0,0.9845679,-10.0,550.0,0.90016365,-61.0,434.0,0.7876588,-117.0,725.0,1.0461761,32.0,677.0,1.2895238,152.0,581.0,0.9120879,-56.0,355.0,0.62171626,-216.0,847.0,1.7215447,355.0
0,-10.24,262.14,22.53,207.5,432.0,0.73594546,-155.0,638.0,0.9845679,-10.0,550.0,0.90016365,-61.0,434.0,0.7876588,-117.0,722.0,1.041847,29.0,677.0,1.2895238,152.0,581.0,0.9120879,-56.0,355.0,0.62171626,-216.0,847.0,1.7215447,355.0
0,-10.24,261.12,23.55,208.4,435.0,0.7410562,-152.0,639.0,0.9861111,-9.0,556.0,0.90998363,-55.0,434.0,0.7876588,-117.0,726.0,1.0476191,33.0,675.0,1.2857143,150.0,581.0,0.9120879,-56.0,361.0,0.63222414,-210.0,846.0,1.7195122,354.0
0,-10.24,261.12,23.55,208.4,434.0,0.73935264,-153.0,637.0,0.9830247,-11.0,558.0,0.91325694,-53.0,426.0,0.7731398,-125.0,727.0,1.049062,34.0,674.0,1.2838095,149.0,583.0,0.91522765,-54.0,361.0,0.63222414,-210.0,844.0,1.7154472,352.0
0,-10.24,260.1,22.53,202.6,434.0,0.73935264,-153.0,637.0,0.9830247,-11.0,557.0,0.9116203,-54.0,426.0,0.7731398,-125.0,726.0,1.0476191,33.0,672.0,1.28,147.0,583.0,0.91522765,-54.0,361.0,0.63222414,-210.0,844.0,1.7154472,352.0
0,-10.24,260.1,22.53,202.6,434.0,0.73935264,-153.0,636.0,0.9814815,-12.0,553.0,0.90507364,-58.0,422.0,0.7658802,-129.0,726.0,1.0476191,33.0,671.0,1.2780952,146.0,583.0,0.91522765,-54.0,360.0,0.63047284,-211.0,840.0,1.7073171,348.0
0,-9.22,260.1,23.55,203.6,453.0,0.7717206,-134.0,634.0,0.97839504,-14.0,560.0,0.91653025,-51.0,423.0,0.7676951,-128.0,732.0,1.056277,39.0,654.0,1.2457143,129.0,583.0,0.91522765,-54.0,360.0,0.63047284,-211.0,836.0,1.699187,344.0
0,-9.22,260.1,23.55,203.6,453.0,0.7717206,-134.0,634.0,0.97839504,-14.0,560.0,0.91653025,-51.0,424.0,0.76951,-127.0,733.0,1.0577201,40.0,655.0,1.247619,130.0,583.0,0.91522765,-54.0,360.0,0.63047284,-211.0,836.0,1.699187,344.0
0,-9.22,261.12,24.58,200.5,453.0,0.7717206,-134.0,634.0,0.97839504,-14.0,556.0,0.90998363,-55.0,421.0,0.7640653,-130.0,732.0,1.056277,39.0,654.0,1.2457143,129.0,580.0,0.91051805,-57.0,359.0,0.62872154,-212.0,836.0,1.699187,344.0
0,-9.22,261.12,24.58,200.5,453.0,0.7717206,-134.0,634.0,0.97839504,-14.0,551.0,0.90180033,-60.0,421.0,0.7640653,-130.0,732.0,1.056277,39.0,654.0,1.2457143,129.0,580.0,0.91051805,-57.0,359.0,0.62872154,-212.0,836.0,1.699187,344.0
0,-9.22,261.12,24.58,200.5,453.0,0.7717206,-134.0,634.0,0.97839504,-14.0,549.0,0.898527,-62.0,419.0,0.7604356,-132.0,732.0,1.056277,39.0,654.0,1.2457143,129.0,580.0,0.91051805,-57.0,359.0,0.62872154,-212.0,836.0,1.699187,344.0
0,-10.24,261.12,21.5,200.1,456.0,0.7768313,-131.0,634.0,0.97839504,-14.0,549.0,0.898527,-62.0,411.0,0.7459165,-140.0,739.0,1.0663781,46.0,645.0,1.2285714,120.0,580.0,0.91051805,-57.0,360.0,0.63047284,-211.0,830.0,1.6869918,338.0
0,-10.24,261.12,21.5,200.1,456.0,0.7768313,-131.0,633.0,0.9768519,-15.0,549.0,0.898527,-62.0,409.0,0.74228674,-142.0,738.0,1.0649351,45.0,644.0,1.2266667,119.0,580.0,0.91051805,-57.0,360.0,0.63047284,-211.0,830.0,1.6869918,338.0
0,-10.24,261.12,21.5,200.1,456.0,0.7768313,-131.0,633.0,0.9768519,-15.0,550.0,0.90016365,-61.0,409.0,0.74228674,-142.0,739.0,1.0663781,46.0,644.0,1.2266667,119.0,580.0,0.91051805,-57.0,360.0,0.63047284,-211.0,830.0,1.6869918,338.0
0,-9.22,261.12,24.58,204.4,457.0,0.77853495,-130.0,633.0,0.9768519,-15.0,550.0,0.90016365,-61.0,409.0,0.74228674,-142.0,739.0,1.0663781,46.0,645.0,1.2285714,120.0,580.0,0.91051805,-57.0,360.0,0.63047284,-211.0,830.0,1.6869918,338.0
0,-9.22,261.12,24.58,204.4,458.0,0.7802385,-129.0,633.0,0.9768519,-15.0,550.0,0.90016365,-61.0,411.0,0.7459165,-140.0,741.0,1.069264,48.0,645.0,1.2285714,120.0,580.0,0.91051805,-57.0,361.0,0.63222414,-210.0,830.0,1.6869918,338.0
0,-9.22,261.12,22.53,206.1,459.0,0.78194207,-128.0,630.0,0.9722222,-18.0,547.0,0.89525366,-64.0,412.0,0.7477314,-139.0,741.0,1.069264,48.0,638.0,1.2152381,113.0,580.0,0.91051805,-57.0,361.0,0.63222414,-210.0,825.0,1.6768292,333.0
0,-9.22,261.12,22.53,206.1,459.0,0.78194207,-128.0,629.0,0.970679,-19.0,546.0,0.89361703,-65.0,412.0,0.7477314,-139.0,739.0,1.0663781,46.0,638.0,1.2152381,113.0,580.0,0.91051805,-57.0,361.0,0.63222414,-210.0,825.0,1.6768292,333.0
0,-9.22,263.17,22.53,205.4,461.0,0.78534925,-126.0,630.0,0.9722222,-18.0,546.0,0.89361703,-65.0,413.0,0.7495463,-138.0,741.0,1.069264,48.0,638.0,1.2152381,113.0,581.0,0.9120879,-56.0,361.0,0.63222414,-210.0,825.0,1.6768292,333.0
0,-9.22,263.17,22.53,205.4,461.0,0.78534925,-126.0,630.0,0.9722222,-18.0,547.0,0.89525366,-64.0,414.0,0.7513612,-137.0,741.0,1.069264,48.0,638.0,1.2152381,113.0,581.0,0.9120879,-56.0,362.0,0.6339755,-209.0,825.0,1.6768292,333.0
0,-10.24,261.12,22.53,203.1,458.0,0.7802385,-129.0,628.0,0.9691358,-20.0,548.0,0.89689034,-63.0,409.0,0.74228674,-142.0,741.0,1.069264,48.0,633.0,1.2057143,108.0,577.0,0.90580845,-60.0,363.0,0.6357268,-208.0,822.0,1.6707317,330.0
0,-10.24,261.12,22.53,203.1,458.0,0.7802385,-129.0,628.0,0.9691358,-20.0,548.0,0.89689034,-63.0,406.0,0.7368421,-145.0,740.0,1.067821,47.0,631.0,1.2019048,106.0,576.0,0.90423864,-61.0,363.0,0.6357268,-208.0,822.0,1.6707317,330.0
0,-10.24,261.12,23.55,201.5,458.0,0.7802385,-129.0,628.0,0.9691358,-20.0,548.0,0.89689034,-63.0,401.0,0.7277677,-150.0,740.0,1.067821,47.0,631.0,1.2019048,106.0,576.0,0.90423864,-61.0,363.0,0.6357268,-208.0,821.0,1.6686991,329.0
0,-10.24,261.12,23.55,201.5,458.0,0.7802385,-129.0,628.0,0.9691358,-20.0,548.0,0.89689034,-63.0,401.0,0.7277677,-150.0,741.0,1.069264,48.0,631.0,1.2019048,106.0,576.0,0.90423864,-61.0,363.0,0.6357268,-208.0,821.0,1.6686991,329.0
0,-9.22,261.12,23.55,202.2,469.0,0.79897785,-118.0,621.0,0.9583333,-27.0,537.0,0.87888706,-74.0,401.0,0.7277677,-150.0,737.0,1.0634921,44.0,622.0,1.1847619,97.0,573.0,0.89952904,-64.0,358.0,0.62697023,-213.0,809.0,1.6443089,317.0
0,-9.22,261.12,23.55,202.2,469.0,0.79897785,-118.0,621.0,0.9583333,-27.0,537.0,0.87888706,-74.0,402.0,0.72958255,-149.0,738.0,1.0649351,45.0,622.0,1.1847619,97.0,573.0,0.89952904,-64.0,360.0,0.63047284,-211.0,809.0,1.6443089,317.0
