roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
98.14,145.16,-31.84,133.12,215.04,-33.79,119.2,736.0,1.1067669,71.0,625.0,0.8680556,-95.0,444.0,0.84894836,-79.0,808.0,1.2392638,156.0,418.0,0.85831624,-69.0,573.0,0.8514116,-100.0,500.0,0.9765625,-12.0,588.0,0.9499192,-31.0,540.0,1.0,0.0
98.14,145.16,-31.84,133.12,215.04,-33.79,119.2,736.0,1.1067669,71.0,629.0,0.8736111,-91.0,445.0,0.8508604,-78.0,811.0,1.243865,159.0,419.0,0.8603696,-68.0,574.0,0.85289747,-99.0,500.0,0.9765625,-12.0,589.0,0.95153475,-30.0,540.0,1.0,0.0
98.55,145.01,-31.7,133.12,212.99,-30.72,124.3,735.0,1.1052631,70.0,627.0,0.87083334,-93.0,446.0,0.8527725,-77.0,812.0,1.2453988,160.0,418.0,0.85831624,-69.0,580.0,0.8618128,-93.0,500.0,0.9765625,-12.0,591.0,0.95476574,-28.0,534.0,0.98888886,-6.0
98.55,145.01,-31.7,133.12,212.99,-30.72,124.3,735.0,1.1052631,70.0,627.0,0.87083334,-93.0,446.0,0.8527725,-77.0,811.0,1.243865,159.0,416.0,0.8542094,-71.0,580.0,0.8618128,-93.0,498.0,0.97265625,-14.0,591.0,0.95476574,-28.0,534.0,0.98888886,-6.0
98.41,145.08,-31.83,134.14,214.02,-31.74,126.8,733.0,1.1022556,68.0,626.0,0.86944443,-94.0,446.0,0.8527725,-77.0,808.0,1.2392638,156.0,416.0,0.8542094,-71.0,580.0,0.8618128,-93.0,497.0,0.9707031,-15.0,591.0,0.95476574,-28.0,534.0,0.98888886,-6.0
98.41,145.08,-31.83,134.14,214.02,-31.74,126.8,733.0,1.1022556,68.0,627.0,0.87083334,-93.0,446.0,0.8527725,-77.0,808.0,1.2392638,156.0,416.0,0.8542094,-71.0,580.0,0.8618128,-93.0,498.0,0.97265625,-14.0,592.0,0.95638126,-27.0,534.0,0.98888886,-6.0
98.46,145.09,-31.79,134.14,212.99,-31.74,122.8,735.0,1.1052631,70.0,627.0,0.87083334,-93.0,446.0,0.8527725,-77.0,808.0,1.2392638,156.0,416.0,0.8542094,-71.0,581.0,0.86329865,-92.0,500.0,0.9765625,-12.0,592.0,0.95638126,-27.0,534.0,0.98888886,-6.0
98.46,145.09,-31.79,134.14,212.99,-31.74,122.8,735.0,1.1052631,70.0,628.0,0.87222224,-92.0,446.0,0.8527725,-77.0,811.0,1.243865,159.0,416.0,0.8542094,-71.0,581.0,0.86329865,-92.0,502.0,0.98046875,-10.0,595.0,0.9612278,-24.0,535.0,0.9907407,-5.0
98.73,144.96,-31.83,133.12,216.06,-31.74,118.2,735.0,1.1052631,70.0,628.0,0.87222224,-92.0,447.0,0.85468453,-76.0,811.0,1.243865,159.0,418.0,0.85831624,-69.0,581.0,0.86329865,-92.0,505.0,0.9863281,-7.0,595.0,0.9612278,-24.0,542.0,1.0037037,2.0
98.73,144.96,-31.83,133.12,216.06,-31.74,118.2,735.0,1.1052631,70.0,631.0,0.8763889,-89.0,446.0,0.8527725,-77.0,812.0,1.2453988,160.0,416.0,0.8542094,-71.0,582.0,0.86478454,-91.0,505.0,0.9863281,-7.0,597.0,0.9644588,-22.0,542.0,1.0037037,2.0
98.59,145.1,-31.68,134.14,214.02,-31.74,118.2,710.0,1.0676692,45.0,603.0,0.8375,-117.0,412.0,0.7877629,-111.0,783.0,1.2009202,131.0,396.0,0.8131417,-91.0,562.0,0.83506685,-111.0,502.0,0.98046875,-10.0,587.0,0.9483037,-32.0,534.0,0.98888886,-6.0
