taskNumber,yaxis,xaxis,zaxis,force
0,21.5,-46.08,-262.14,0.1
0,21.5,-46.08,-262.14,0.1
0,21.5,-46.08,-262.14,0.1
0,21.5,-46.08,-262.14,0.1
0,21.5,-48.13,-264.19,0.2
0,21.5,-48.13,-264.19,0.2
0,21.5,-48.13,-264.19,0.2
0,21.5,-48.13,-264.19,0.2
0,21.5,-48.13,-264.19,0.2
0,21.5,-48.13,-264.19,0.2
0,26.62,-47.1,-266.24,0.1
0,26.62,-47.1,-266.24,0.1
0,26.62,-47.1,-266.24,0.1
0,26.62,-47.1,-266.24,0.1
0,26.62,-47.1,-266.24,0.1
0,26.62,-41.98,-268.29,0.1
0,26.62,-41.98,-268.29,0.1
0,26.62,-41.98,-268.29,0.1
0,26.62,-41.98,-268.29,0.1
0,26.62,-41.98,-268.29,0.1
0,26.62,-41.98,-268.29,0.1
0,24.58,-38.91,-265.22,0.2
0,24.58,-38.91,-265.22,0.2
0,24.58,-38.91,-265.22,0.2
0,24.58,-38.91,-265.22,0.2
0,24.58,-38.91,-265.22,0.2
0,21.5,-39.94,-276.48,0.1
0,21.5,-39.94,-276.48,0.1
0,21.5,-39.94,-276.48,0.1
0,21.5,-39.94,-276.48,0.1
0,21.5,-39.94,-276.48,0.1
0,21.5,-39.94,-276.48,0.1
0,23.55,-39.94,-263.17,0.1
0,23.55,-39.94,-263.17,0.1
0,23.55,-39.94,-263.17,0.1
0,23.55,-39.94,-263.17,0.1
0,23.55,-39.94,-263.17,0.1
0,13.31,-37.89,-266.24,0.1
0,13.31,-37.89,-266.24,0.1
0,13.31,-37.89,-266.24,0.1
0,13.31,-37.89,-266.24,0.1
0,13.31,-37.89,-266.24,0.1
0,13.31,-37.89,-266.24,0.1
0,-48.13,16.38,-242.69,0.1
0,-48.13,16.38,-242.69,0.1
0,-48.13,16.38,-242.69,0.1
0,-48.13,16.38,-242.69,0.1
0,-48.13,16.38,-242.69,0.1
0,64.51,-14.34,-252.93,0.1
0,64.51,-14.34,-252.93,0.1
0,64.51,-14.34,-252.93,0.1
0,64.51,-14.34,-252.93,0.1
0,64.51,-14.34,-252.93,0.1
0,64.51,-14.34,-252.93,0.1
0,105.47,-58.37,-196.61,0.1
0,105.47,-58.37,-196.61,0.1
0,105.47,-58.37,-196.61,0.1
0,105.47,-58.37,-196.61,0.1
0,105.47,-58.37,-196.61,0.1
0,105.47,-58.37,-196.61,0.1
0,117.76,-63.49,-190.46,0.1
0,117.76,-63.49,-190.46,0.1
0,117.76,-63.49,-190.46,0.1
0,117.76,-63.49,-190.46,0.1
0,117.76,-63.49,-190.46,0.1
0,129.02,-52.22,-221.18,0.1
0,129.02,-52.22,-221.18,0.1
0,129.02,-52.22,-221.18,0.1
0,129.02,-52.22,-221.18,0.1
0,129.02,-52.22,-221.18,0.1
0,129.02,-52.22,-221.18,0.1
0,174.08,-21.5,-240.64,0.1
0,174.08,-21.5,-240.64,0.1
0,174.08,-21.5,-240.64,0.1
0,174.08,-21.5,-240.64,0.1
0,174.08,-21.5,-240.64,0.1
0,159.74,8.19,-233.47,0.1
0,159.74,8.19,-233.47,0.1
0,159.74,8.19,-233.47,0.1
0,159.74,8.19,-233.47,0.1
0,159.74,8.19,-233.47,0.1
0,159.74,8.19,-233.47,0.1
0,142.34,4.1,-197.63,0.1
0,142.34,4.1,-197.63,0.1
0,142.34,4.1,-197.63,0.1
0,142.34,4.1,-197.63,0.1
0,142.34,4.1,-197.63,0.1
0,342.02,-3.07,-524.29,5.5
0,342.02,-3.07,-524.29,5.5
0,342.02,-3.07,-524.29,5.5
0,342.02,-3.07,-524.29,5.5
0,342.02,-3.07,-524.29,5.5
0,342.02,-3.07,-524.29,5.5
0,157.7,3.07,-184.32,60.6
0,157.7,3.07,-184.32,60.6
0,157.7,3.07,-184.32,60.6
0,157.7,3.07,-184.32,60.6
0,157.7,3.07,-184.32,60.6
0,192.51,23.55,-220.16,72.8
0,192.51,23.55,-220.16,72.8
0,192.51,23.55,-220.16,72.8
0,192.51,23.55,-220.16,72.8
0,192.51,23.55,-220.16,72.8
0,192.51,23.55,-220.16,72.8
0,74.75,12.29,-211.97,10.0
0,74.75,12.29,-211.97,10.0
0,74.75,12.29,-211.97,10.0
0,74.75,12.29,-211.97,10.0
0,74.75,12.29,-211.97,10.0
0,74.75,12.29,-211.97,10.0
0,75.78,1.02,-231.42,0.1
0,75.78,1.02,-231.42,0.1
0,75.78,1.02,-231.42,0.1
0,75.78,1.02,-231.42,0.1
0,75.78,1.02,-231.42,0.1
0,10.24,-49.15,-216.06,0.1
0,10.24,-49.15,-216.06,0.1
0,10.24,-49.15,-216.06,0.1
0,10.24,-49.15,-216.06,0.1
0,10.24,-49.15,-216.06,0.1
0,10.24,-49.15,-216.06,0.1
0,16.38,-20.48,-269.31,0.2
0,16.38,-20.48,-269.31,0.2
0,16.38,-20.48,-269.31,0.2
0,16.38,-20.48,-269.31,0.2
0,16.38,-20.48,-269.31,0.2
0,40.96,-45.06,-279.55,0.1
0,40.96,-45.06,-279.55,0.1
0,40.96,-45.06,-279.55,0.1
0,40.96,-45.06,-279.55,0.1
1,5.12,-69.63,-275.46,0.2
1,5.12,-69.63,-275.46,0.2
1,5.12,-69.63,-275.46,0.2
1,5.12,-69.63,-275.46,0.2
1,5.12,-69.63,-275.46,0.2
1,9.22,-28.67,-223.23,0.1
1,9.22,-28.67,-223.23,0.1
1,9.22,-28.67,-223.23,0.1
1,9.22,-28.67,-223.23,0.1
1,9.22,-28.67,-223.23,0.1
