taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,191.49,95.23,-142.34,301.2,1013.0,1.5096871,342.0,728.0,1.215359,129.0,579.0,1.1049619,55.0,728.0,1.4108527,212.0,606.0,1.0033113,2.0,373.0,0.69074076,-167.0,594.0,1.1335878,70.0,529.0,0.83835185,-102.0,557.0,0.89406097,-66.0
0,191.49,95.23,-142.34,301.2,1013.0,1.5096871,342.0,728.0,1.215359,129.0,579.0,1.1049619,55.0,728.0,1.4108527,212.0,606.0,1.0033113,2.0,373.0,0.69074076,-167.0,594.0,1.1335878,70.0,529.0,0.83835185,-102.0,557.0,0.89406097,-66.0
0,191.49,98.3,-145.41,307.9,1013.0,1.5096871,342.0,730.0,1.2186978,131.0,561.0,1.0706106,37.0,724.0,1.4031007,208.0,600.0,0.9933775,-4.0,370.0,0.6851852,-170.0,595.0,1.1354961,71.0,512.0,0.8114105,-119.0,543.0,0.87158906,-80.0
0,191.49,98.3,-145.41,307.9,1013.0,1.5096871,342.0,730.0,1.2186978,131.0,561.0,1.0706106,37.0,724.0,1.4031007,208.0,600.0,0.9933775,-4.0,368.0,0.6814815,-172.0,595.0,1.1354961,71.0,510.0,0.8082409,-121.0,540.0,0.86677366,-83.0
0,186.37,95.23,-143.36,302.4,1013.0,1.5096871,342.0,728.0,1.215359,129.0,561.0,1.0706106,37.0,730.0,1.4147286,214.0,603.0,0.99834436,-1.0,371.0,0.68703705,-169.0,598.0,1.1412214,74.0,510.0,0.8082409,-121.0,543.0,0.87158906,-80.0
0,186.37,95.23,-143.36,302.4,1013.0,1.5096871,342.0,730.0,1.2186978,131.0,561.0,1.0706106,37.0,732.0,1.4186046,216.0,605.0,1.0016556,1.0,370.0,0.6851852,-170.0,598.0,1.1412214,74.0,510.0,0.8082409,-121.0,544.0,0.8731942,-79.0
0,186.37,95.23,-143.36,302.4,1013.0,1.5096871,342.0,730.0,1.2186978,131.0,561.0,1.0706106,37.0,732.0,1.4186046,216.0,605.0,1.0016556,1.0,370.0,0.6851852,-170.0,598.0,1.1412214,74.0,510.0,0.8082409,-121.0,544.0,0.8731942,-79.0
0,191.49,97.28,-143.36,310.0,1013.0,1.5096871,342.0,732.0,1.2220367,133.0,558.0,1.0648855,34.0,740.0,1.4341085,224.0,604.0,1.0,0.0,367.0,0.6796296,-173.0,604.0,1.1526718,80.0,508.0,0.8050713,-123.0,540.0,0.86677366,-83.0
0,191.49,97.28,-143.36,310.0,1013.0,1.5096871,342.0,737.0,1.230384,138.0,559.0,1.0667939,35.0,741.0,1.4360465,225.0,604.0,1.0,0.0,367.0,0.6796296,-173.0,605.0,1.1545801,81.0,509.0,0.8066561,-122.0,540.0,0.86677366,-83.0
0,189.44,97.28,-141.31,307.3,1013.0,1.5096871,342.0,741.0,1.2370617,142.0,561.0,1.0706106,37.0,746.0,1.4457364,230.0,608.0,1.0066226,4.0,369.0,0.68333334,-171.0,605.0,1.1545801,81.0,511.0,0.80982566,-120.0,541.0,0.8683788,-82.0
0,189.44,97.28,-141.31,307.3,1013.0,1.5096871,342.0,740.0,1.2353923,141.0,561.0,1.0706106,37.0,746.0,1.4457364,230.0,608.0,1.0066226,4.0,369.0,0.68333334,-171.0,605.0,1.1545801,81.0,511.0,0.80982566,-120.0,541.0,0.8683788,-82.0
0,190.46,94.21,-140.29,303.3,1013.0,1.5096871,342.0,740.0,1.2353923,141.0,561.0,1.0706106,37.0,746.0,1.4457364,230.0,608.0,1.0066226,4.0,369.0,0.68333334,-171.0,605.0,1.1545801,81.0,511.0,0.80982566,-120.0,541.0,0.8683788,-82.0
0,190.46,94.21,-140.29,303.3,1013.0,1.5096871,342.0,740.0,1.2353923,141.0,561.0,1.0706106,37.0,746.0,1.4457364,230.0,608.0,1.0066226,4.0,368.0,0.6814815,-172.0,605.0,1.1545801,81.0,510.0,0.8082409,-121.0,541.0,0.8683788,-82.0
0,192.51,97.28,-143.36,302.7,1013.0,1.5096871,342.0,740.0,1.2353923,141.0,561.0,1.0706106,37.0,746.0,1.4457364,230.0,608.0,1.0066226,4.0,367.0,0.6796296,-173.0,605.0,1.1545801,81.0,509.0,0.8066561,-122.0,541.0,0.8683788,-82.0
0,192.51,97.28,-143.36,302.7,1013.0,1.5096871,342.0,741.0,1.2370617,142.0,564.0,1.0763359,40.0,751.0,1.4554263,235.0,611.0,1.0115894,7.0,367.0,0.6796296,-173.0,605.0,1.1545801,81.0,510.0,0.8082409,-121.0,548.0,0.8796148,-75.0
0,190.46,98.3,-142.34,301.6,1013.0,1.5096871,342.0,747.0,1.2470784,148.0,568.0,1.0839695,44.0,753.0,1.4593023,237.0,613.0,1.0149007,9.0,367.0,0.6796296,-173.0,605.0,1.1545801,81.0,511.0,0.80982566,-120.0,548.0,0.8796148,-75.0
0,190.46,98.3,-142.34,301.6,1013.0,1.5096871,342.0,748.0,1.248748,149.0,573.0,1.0935115,49.0,756.0,1.4651163,240.0,614.0,1.0165563,10.0,367.0,0.6796296,-173.0,606.0,1.1564885,82.0,511.0,0.80982566,-120.0,548.0,0.8796148,-75.0
0,191.49,97.28,-141.31,302.1,1013.0,1.5096871,342.0,751.0,1.2537563,152.0,567.0,1.082061,43.0,757.0,1.4670542,241.0,615.0,1.018212,11.0,362.0,0.6703704,-178.0,609.0,1.1622137,85.0,508.0,0.8050713,-123.0,545.0,0.8747994,-78.0
0,191.49,97.28,-141.31,302.1,1013.0,1.5096871,342.0,748.0,1.248748,149.0,567.0,1.082061,43.0,756.0,1.4651163,240.0,614.0,1.0165563,10.0,362.0,0.6703704,-178.0,606.0,1.1564885,82.0,508.0,0.8050713,-123.0,545.0,0.8747994,-78.0
