taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,21.5,-44.03,-272.38,302.2,463.0,0.9526749,-23.0,448.0,0.8942116,-53.0,663.0,1.0122137,8.0,534.0,1.0289017,15.0,229.0,0.7607973,-72.0,503.0,0.8218954,-109.0,562.0,0.93046355,-42.0,696.0,0.99286735,-5.0,453.0,0.9556962,-21.0
0,21.5,-44.03,-272.38,302.2,463.0,0.9526749,-23.0,448.0,0.8942116,-53.0,663.0,1.0122137,8.0,538.0,1.0366088,19.0,229.0,0.7607973,-72.0,503.0,0.8218954,-109.0,562.0,0.93046355,-42.0,696.0,0.99286735,-5.0,453.0,0.9556962,-21.0
0,21.5,-44.03,-272.38,302.2,461.0,0.94855964,-25.0,447.0,0.89221555,-54.0,664.0,1.0137404,9.0,538.0,1.0366088,19.0,229.0,0.7607973,-72.0,504.0,0.8235294,-108.0,561.0,0.928808,-43.0,695.0,0.9914408,-6.0,452.0,0.9535865,-22.0
0,18.43,-44.03,-278.53,302.3,461.0,0.94855964,-25.0,447.0,0.89221555,-54.0,664.0,1.0137404,9.0,538.0,1.0366088,19.0,229.0,0.7607973,-72.0,503.0,0.8218954,-109.0,561.0,0.928808,-43.0,695.0,0.9914408,-6.0,452.0,0.9535865,-22.0
0,18.43,-44.03,-278.53,302.3,460.0,0.94650203,-26.0,447.0,0.89221555,-54.0,664.0,1.0137404,9.0,538.0,1.0366088,19.0,229.0,0.7607973,-72.0,501.0,0.8186275,-111.0,560.0,0.92715234,-44.0,695.0,0.9914408,-6.0,452.0,0.9535865,-22.0
0,21.5,-45.06,-270.34,306.7,459.0,0.9444444,-27.0,447.0,0.89221555,-54.0,664.0,1.0137404,9.0,538.0,1.0366088,19.0,228.0,0.7574751,-73.0,500.0,0.8169935,-112.0,560.0,0.92715234,-44.0,695.0,0.9914408,-6.0,451.0,0.9514768,-23.0
0,21.5,-45.06,-270.34,306.7,459.0,0.9444444,-27.0,446.0,0.89021957,-55.0,664.0,1.0137404,9.0,538.0,1.0366088,19.0,228.0,0.7574751,-73.0,500.0,0.8169935,-112.0,560.0,0.92715234,-44.0,695.0,0.9914408,-6.0,450.0,0.9493671,-24.0
0,21.5,-43.01,-275.46,302.5,459.0,0.9444444,-27.0,448.0,0.8942116,-53.0,663.0,1.0122137,8.0,544.0,1.0481696,25.0,232.0,0.7707641,-69.0,505.0,0.8251634,-107.0,561.0,0.928808,-43.0,698.0,0.9957204,-3.0,453.0,0.9556962,-21.0
0,21.5,-43.01,-275.46,302.5,459.0,0.9444444,-27.0,447.0,0.89221555,-54.0,663.0,1.0122137,8.0,544.0,1.0481696,25.0,232.0,0.7707641,-69.0,504.0,0.8235294,-108.0,561.0,0.928808,-43.0,698.0,0.9957204,-3.0,452.0,0.9535865,-22.0
0,18.43,-44.03,-274.43,304.0,457.0,0.9403292,-29.0,447.0,0.89221555,-54.0,666.0,1.0167938,11.0,551.0,1.0616571,32.0,236.0,0.78405315,-65.0,509.0,0.8316994,-103.0,558.0,0.92384106,-46.0,712.0,1.0156919,11.0,456.0,0.96202534,-18.0
0,18.43,-44.03,-274.43,304.0,457.0,0.9403292,-29.0,447.0,0.89221555,-54.0,666.0,1.0167938,11.0,552.0,1.0635839,33.0,236.0,0.78405315,-65.0,509.0,0.8316994,-103.0,559.0,0.9254967,-45.0,712.0,1.0156919,11.0,456.0,0.96202534,-18.0
