roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,1.0,0.0,502.0,0.9028777,-54.0,317.0,0.60611856,-206.0,473.0,0.87430686,-68.0,647.0,0.9847793,-10.0,402.0,0.78058255,-113.0,589.0,0.9592834,-25.0,770.0,1.2241653,141.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,1.0,0.0,502.0,0.9028777,-54.0,317.0,0.60611856,-206.0,473.0,0.87430686,-68.0,647.0,0.9847793,-10.0,402.0,0.78058255,-113.0,596.0,0.97068405,-18.0,770.0,1.2241653,141.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,1.0043795,3.0,501.0,0.9010791,-55.0,300.0,0.57361376,-223.0,470.0,0.86876154,-71.0,642.0,0.977169,-15.0,395.0,0.7669903,-120.0,594.0,0.9674267,-20.0,771.0,1.2257552,142.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,1.0043795,3.0,499.0,0.89748204,-57.0,300.0,0.57361376,-223.0,470.0,0.86876154,-71.0,641.0,0.97564685,-16.0,392.0,0.761165,-123.0,594.0,0.9674267,-20.0,771.0,1.2257552,142.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,1.0043795,3.0,498.0,0.89568347,-58.0,297.0,0.56787765,-226.0,470.0,0.86876154,-71.0,640.0,0.9741248,-17.0,390.0,0.75728154,-125.0,594.0,0.9674267,-20.0,771.0,1.2257552,142.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,1.0043795,3.0,498.0,0.89568347,-58.0,297.0,0.56787765,-226.0,470.0,0.86876154,-71.0,640.0,0.9741248,-17.0,389.0,0.7553398,-126.0,594.0,0.9674267,-20.0,771.0,1.2257552,142.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,1.0043795,3.0,498.0,0.89568347,-58.0,297.0,0.56787765,-226.0,470.0,0.86876154,-71.0,639.0,0.9726027,-18.0,388.0,0.75339806,-127.0,594.0,0.9674267,-20.0,771.0,1.2257552,142.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,1.0072993,5.0,499.0,0.89748204,-57.0,299.0,0.5717017,-224.0,477.0,0.8817006,-64.0,640.0,0.9741248,-17.0,388.0,0.75339806,-127.0,594.0,0.9674267,-20.0,772.0,1.227345,143.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,1.0072993,5.0,501.0,0.9010791,-55.0,300.0,0.57361376,-223.0,481.0,0.8890943,-60.0,640.0,0.9741248,-17.0,389.0,0.7553398,-126.0,594.0,0.9674267,-20.0,775.0,1.2321144,146.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,1.0116788,8.0,505.0,0.9082734,-51.0,300.0,0.57361376,-223.0,482.0,0.8909427,-59.0,641.0,0.97564685,-16.0,390.0,0.75728154,-125.0,594.0,0.9674267,-20.0,777.0,1.2352941,148.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,1.0233576,16.0,508.0,0.91366905,-48.0,305.0,0.583174,-218.0,491.0,0.9075786,-50.0,642.0,0.977169,-15.0,390.0,0.75728154,-125.0,594.0,0.9674267,-20.0,778.0,1.236884,149.0,444.0,0.6809816,-208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,1.0277373,19.0,508.0,0.91366905,-48.0,310.0,0.5927342,-213.0,503.0,0.9297597,-38.0,644.0,0.9802131,-13.0,390.0,0.75728154,-125.0,581.0,0.9462541,-33.0,778.0,1.236884,149.0,438.0,0.67177916,-214.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,1.0277373,19.0,508.0,0.91366905,-48.0,310.0,0.5927342,-213.0,503.0,0.9297597,-38.0,644.0,0.9802131,-13.0,390.0,0.75728154,-125.0,579.0,0.94299674,-35.0,778.0,1.236884,149.0,436.0,0.66871166,-216.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,1.0277373,19.0,508.0,0.91366905,-48.0,310.0,0.5927342,-213.0,503.0,0.9297597,-38.0,644.0,0.9802131,-13.0,390.0,0.75728154,-125.0,573.0,0.93322474,-41.0,778.0,1.236884,149.0,431.0,0.6610429,-221.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,1.0277373,19.0,508.0,0.91366905,-48.0,310.0,0.5927342,-213.0,503.0,0.9297597,-38.0,644.0,0.9802131,-13.0,390.0,0.75728154,-125.0,570.0,0.92833877,-44.0,778.0,1.236884,149.0,427.0,0.654908,-225.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,1.0277373,19.0,508.0,0.91366905,-48.0,310.0,0.5927342,-213.0,503.0,0.9297597,-38.0,644.0,0.9802131,-13.0,390.0,0.75728154,-125.0,569.0,0.92671007,-45.0,778.0,1.236884,149.0,421.0,0.6457055,-231.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,1.0788321,54.0,532.0,0.95683455,-24.0,330.0,0.6309751,-193.0,532.0,0.98336416,-9.0,667.0,1.0152206,10.0,392.0,0.761165,-123.0,569.0,0.92671007,-45.0,786.0,1.2496026,157.0,421.0,0.6457055,-231.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,1.1021898,70.0,547.0,0.9838129,-9.0,342.0,0.6539197,-181.0,532.0,0.98336416,-9.0,674.0,1.0258752,17.0,395.0,0.7669903,-120.0,569.0,0.92671007,-45.0,794.0,1.2623211,165.0,421.0,0.6457055,-231.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,1.129927,89.0,566.0,1.0179856,10.0,384.0,0.73422563,-139.0,532.0,0.98336416,-9.0,695.0,1.0578387,38.0,410.0,0.79611653,-105.0,569.0,0.92671007,-45.0,826.0,1.3131956,197.0,421.0,0.6457055,-231.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,1.150365,103.0,566.0,1.0179856,10.0,782.0,1.4952198,259.0,532.0,0.98336416,-9.0,780.0,1.1872146,123.0,517.0,1.0038835,2.0,569.0,0.92671007,-45.0,826.0,1.3131956,197.0,421.0,0.6457055,-231.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,1.129927,89.0,561.0,1.0089928,5.0,695.0,1.3288718,172.0,514.0,0.95009243,-27.0,695.0,1.0578387,38.0,500.0,0.9708738,-15.0,439.0,0.7149837,-175.0,822.0,1.3068362,193.0,216.0,0.33128834,-436.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,1.129927,89.0,532.0,0.95683455,-24.0,603.0,1.1529636,80.0,514.0,0.95009243,-27.0,667.0,1.0152206,10.0,490.0,0.9514563,-25.0,431.0,0.7019544,-183.0,797.0,1.2670907,168.0,207.0,0.31748468,-445.0
