SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
128.0,99.0,-54.0,-236.0,-325.0,53.0,-28.0,282.0,-196.0,1
128.0,98.0,-55.0,-236.0,-326.0,50.0,-31.0,282.0,-196.0,1
128.0,97.0,-56.0,-236.0,-326.0,50.0,-31.0,281.0,-198.0,1
128.0,97.0,-57.0,-236.0,-326.0,50.0,-32.0,280.0,-198.0,1
128.0,95.0,-57.0,-236.0,-326.0,47.0,-33.0,277.0,-200.0,1
128.0,95.0,-57.0,-236.0,-326.0,47.0,-33.0,277.0,-200.0,1
128.0,95.0,-57.0,-236.0,-325.0,50.0,-32.0,277.0,-200.0,1
128.0,95.0,-57.0,-236.0,-322.0,50.0,-32.0,277.0,-198.0,1
117.0,83.0,-60.0,-242.0,-326.0,42.0,-32.0,274.0,-197.0,1
107.0,81.0,-61.0,-242.0,-330.0,42.0,-32.0,274.0,-197.0,1
105.0,76.0,-63.0,-243.0,-326.0,42.0,-34.0,273.0,-197.0,1
105.0,76.0,-63.0,-242.0,-326.0,42.0,-34.0,273.0,-196.0,1
94.0,68.0,-63.0,-241.0,-325.0,39.0,-35.0,266.0,-197.0,1
94.0,68.0,-67.0,-241.0,-325.0,39.0,-35.0,266.0,-197.0,1
91.0,68.0,-67.0,-241.0,-325.0,39.0,-35.0,266.0,-197.0,1
91.0,67.0,-67.0,-241.0,-325.0,39.0,-35.0,266.0,-197.0,1
92.0,68.0,-64.0,-236.0,-320.0,40.0,-30.0,266.0,-191.0,1
92.0,68.0,-64.0,-236.0,-320.0,40.0,-30.0,266.0,-195.0,1
92.0,68.0,-64.0,-236.0,-320.0,40.0,-33.0,266.0,-195.0,1
93.0,70.0,-63.0,-236.0,-318.0,42.0,-30.0,268.0,-195.0,1
110.0,77.0,-62.0,-235.0,-316.0,46.0,-29.0,270.0,-195.0,1
107.0,75.0,-61.0,-236.0,-315.0,46.0,-29.0,270.0,-195.0,1
107.0,74.0,-63.0,-236.0,-315.0,46.0,-29.0,270.0,-195.0,1
107.0,74.0,-63.0,-236.0,-315.0,44.0,-29.0,270.0,-195.0,1
107.0,72.0,-63.0,-236.0,-315.0,44.0,-30.0,270.0,-196.0,1
107.0,72.0,-64.0,-236.0,-315.0,44.0,-30.0,270.0,-196.0,1
107.0,74.0,-63.0,-236.0,-313.0,45.0,-29.0,271.0,-195.0,1
107.0,74.0,-62.0,-236.0,-313.0,45.0,-27.0,271.0,-195.0,1
108.0,74.0,-61.0,-236.0,-312.0,45.0,-27.0,273.0,-193.0,1
111.0,75.0,-60.0,-235.0,-312.0,45.0,-27.0,274.0,-192.0,1
109.0,76.0,-61.0,-234.0,-312.0,46.0,-26.0,273.0,-191.0,1
108.0,74.0,-61.0,-234.0,-312.0,44.0,-26.0,272.0,-191.0,1
108.0,74.0,-61.0,-234.0,-312.0,44.0,-26.0,272.0,-192.0,1
108.0,74.0,-61.0,-234.0,-312.0,44.0,-26.0,272.0,-192.0,1
108.0,74.0,-63.0,-234.0,-313.0,44.0,-26.0,272.0,-192.0,1
109.0,74.0,-61.0,-234.0,-312.0,44.0,-25.0,273.0,-192.0,1
109.0,76.0,-61.0,-234.0,-312.0,44.0,-25.0,273.0,-192.0,1
109.0,76.0,-61.0,-234.0,-312.0,44.0,-25.0,273.0,-192.0,1
113.0,76.0,-61.0,-234.0,-312.0,44.0,-25.0,273.0,-192.0,1
115.0,78.0,-64.0,-232.0,-314.0,37.0,-25.0,273.0,-193.0,1
115.0,76.0,-65.0,-234.0,-314.0,34.0,-25.0,272.0,-193.0,1
118.0,76.0,-71.0,-232.0,-313.0,33.0,-26.0,271.0,-197.0,1
118.0,76.0,-70.0,-232.0,-313.0,34.0,-25.0,272.0,-193.0,1
118.0,76.0,-70.0,-232.0,-313.0,35.0,-25.0,272.0,-193.0,1
118.0,77.0,-70.0,-231.0,-313.0,36.0,-25.0,272.0,-193.0,1
119.0,77.0,-68.0,-231.0,-312.0,37.0,-24.0,273.0,-189.0,1
118.0,80.0,-67.0,-230.0,-313.0,37.0,-25.0,274.0,-193.0,1
118.0,75.0,-67.0,-232.0,-313.0,36.0,-25.0,272.0,-193.0,1
111.0,75.0,-68.0,-232.0,-317.0,36.0,-25.0,272.0,-193.0,1
111.0,75.0,-68.0,-234.0,-317.0,34.0,-25.0,272.0,-195.0,1
