roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
104.13,145.98,-24.8,109.57,227.33,-61.44,-5.2,511.0,0.9274047,-40.0,638.0,1.0323625,20.0,677.0,0.98401165,-11.0,474.0,0.9693251,-15.0,685.0,1.05547,36.0,618.0,0.99356914,-4.0,560.0,1.037037,20.0,514.0,1.0866808,41.0,679.0,1.0089153,6.0
104.13,145.98,-24.8,109.57,227.33,-61.44,-5.2,511.0,0.9274047,-40.0,639.0,1.0339806,21.0,677.0,0.98401165,-11.0,475.0,0.97137016,-14.0,685.0,1.05547,36.0,618.0,0.99356914,-4.0,560.0,1.037037,20.0,516.0,1.0909091,43.0,679.0,1.0089153,6.0
104.13,145.98,-24.8,109.57,227.33,-61.44,-5.2,511.0,0.9274047,-40.0,638.0,1.0323625,20.0,679.0,0.9869186,-9.0,474.0,0.9693251,-15.0,687.0,1.0585517,38.0,618.0,0.99356914,-4.0,561.0,1.0388889,21.0,517.0,1.0930233,44.0,679.0,1.0089153,6.0
104.55,145.67,-24.92,110.59,230.4,-58.37,-5.1,508.0,0.92196006,-43.0,638.0,1.0323625,20.0,677.0,0.98401165,-11.0,474.0,0.9693251,-15.0,685.0,1.05547,36.0,618.0,0.99356914,-4.0,560.0,1.037037,20.0,517.0,1.0930233,44.0,677.0,1.0059435,4.0
104.55,145.67,-24.92,110.59,230.4,-58.37,-5.1,508.0,0.92196006,-43.0,638.0,1.0323625,20.0,677.0,0.98401165,-11.0,471.0,0.9631902,-18.0,685.0,1.05547,36.0,618.0,0.99356914,-4.0,558.0,1.0333333,18.0,517.0,1.0930233,44.0,673.0,1.0,0.0
104.51,145.72,-24.66,112.64,230.4,-50.18,-5.1,508.0,0.92196006,-43.0,637.0,1.0307443,19.0,677.0,0.98401165,-11.0,471.0,0.9631902,-18.0,683.0,1.0523883,34.0,618.0,0.99356914,-4.0,557.0,1.0314815,17.0,517.0,1.0930233,44.0,671.0,0.99702823,-2.0
104.51,145.72,-24.66,112.64,230.4,-50.18,-5.1,508.0,0.92196006,-43.0,636.0,1.0291262,18.0,677.0,0.98401165,-11.0,469.0,0.9591002,-20.0,682.0,1.0508474,33.0,616.0,0.9903537,-6.0,557.0,1.0314815,17.0,516.0,1.0909091,43.0,671.0,0.99702823,-2.0
103.62,146.08,-25.03,107.52,226.3,-57.34,-5.1,508.0,0.92196006,-43.0,637.0,1.0307443,19.0,677.0,0.98401165,-11.0,469.0,0.9591002,-20.0,682.0,1.0508474,33.0,616.0,0.9903537,-6.0,557.0,1.0314815,17.0,517.0,1.0930233,44.0,671.0,0.99702823,-2.0
103.62,146.08,-25.03,107.52,226.3,-57.34,-5.1,511.0,0.9274047,-40.0,637.0,1.0307443,19.0,677.0,0.98401165,-11.0,469.0,0.9591002,-20.0,682.0,1.0508474,33.0,618.0,0.99356914,-4.0,557.0,1.0314815,17.0,517.0,1.0930233,44.0,671.0,0.99702823,-2.0
103.77,145.79,-24.94,106.5,228.35,-60.42,-5.1,511.0,0.9274047,-40.0,638.0,1.0323625,20.0,677.0,0.98401165,-11.0,469.0,0.9591002,-20.0,682.0,1.0508474,33.0,618.0,0.99356914,-4.0,558.0,1.0333333,18.0,517.0,1.0930233,44.0,672.0,0.9985141,-1.0
103.77,145.79,-24.94,106.5,228.35,-60.42,-5.1,511.0,0.9274047,-40.0,639.0,1.0339806,21.0,678.0,0.9854651,-10.0,469.0,0.9591002,-20.0,682.0,1.0508474,33.0,618.0,0.99356914,-4.0,558.0,1.0333333,18.0,519.0,1.0972515,46.0,672.0,0.9985141,-1.0
104.26,145.73,-24.52,107.52,228.35,-55.3,-5.1,512.0,0.9292196,-39.0,641.0,1.0372168,23.0,679.0,0.9869186,-9.0,469.0,0.9591002,-20.0,679.0,1.046225,30.0,619.0,0.99517685,-3.0,557.0,1.0314815,17.0,517.0,1.0930233,44.0,672.0,0.9985141,-1.0
104.26,145.73,-24.52,107.52,228.35,-55.3,-5.1,512.0,0.9292196,-39.0,638.0,1.0323625,20.0,678.0,0.9854651,-10.0,468.0,0.9570552,-21.0,679.0,1.046225,30.0,619.0,0.99517685,-3.0,554.0,1.0259259,14.0,517.0,1.0930233,44.0,671.0,0.99702823,-2.0
104.16,145.43,-25.3,103.42,206.85,-60.42,-5.0,512.0,0.9292196,-39.0,638.0,1.0323625,20.0,678.0,0.9854651,-10.0,468.0,0.9570552,-21.0,679.0,1.046225,30.0,619.0,0.99517685,-3.0,554.0,1.0259259,14.0,517.0,1.0930233,44.0,670.0,0.99554235,-3.0
104.16,145.43,-25.3,103.42,206.85,-60.42,-5.0,512.0,0.9292196,-39.0,638.0,1.0323625,20.0,678.0,0.9854651,-10.0,468.0,0.9570552,-21.0,679.0,1.046225,30.0,619.0,0.99517685,-3.0,554.0,1.0259259,14.0,517.0,1.0930233,44.0,670.0,0.99554235,-3.0
104.85,144.71,-25.78,133.12,240.64,-58.37,-5.0,512.0,0.9292196,-39.0,637.0,1.0307443,19.0,678.0,0.9854651,-10.0,468.0,0.9570552,-21.0,679.0,1.046225,30.0,619.0,0.99517685,-3.0,552.0,1.0222223,12.0,517.0,1.0930233,44.0,668.0,0.9925706,-5.0
104.85,144.71,-25.78,133.12,240.64,-58.37,-5.0,517.0,0.938294,-34.0,638.0,1.0323625,20.0,679.0,0.9869186,-9.0,469.0,0.9591002,-20.0,679.0,1.046225,30.0,619.0,0.99517685,-3.0,552.0,1.0222223,12.0,519.0,1.0972515,46.0,668.0,0.9925706,-5.0
103.31,143.55,-27.08,108.54,219.14,-64.51,-5.1,518.0,0.9401089,-33.0,641.0,1.0372168,23.0,680.0,0.9883721,-8.0,473.0,0.96728015,-16.0,679.0,1.046225,30.0,620.0,0.99678457,-2.0,552.0,1.0222223,12.0,520.0,1.0993657,47.0,668.0,0.9925706,-5.0
103.31,143.55,-27.08,108.54,219.14,-64.51,-5.1,520.0,0.94373864,-31.0,642.0,1.0388349,24.0,680.0,0.9883721,-8.0,473.0,0.96728015,-16.0,680.0,1.0477659,31.0,622.0,1.0,0.0,552.0,1.0222223,12.0,526.0,1.1120508,53.0,668.0,0.9925706,-5.0
103.53,141.07,-26.42,109.57,223.23,-34.82,-5.2,524.0,0.9509982,-27.0,643.0,1.0404531,25.0,683.0,0.9927326,-5.0,473.0,0.96728015,-16.0,685.0,1.05547,36.0,623.0,1.0016078,1.0,552.0,1.0222223,12.0,540.0,1.141649,67.0,668.0,0.9925706,-5.0
103.53,141.07,-26.42,109.57,223.23,-34.82,-5.2,525.0,0.9528131,-26.0,642.0,1.0388349,24.0,680.0,0.9883721,-8.0,473.0,0.96728015,-16.0,685.0,1.05547,36.0,622.0,1.0,0.0,541.0,1.0018518,1.0,544.0,1.1501057,71.0,658.0,0.97771174,-15.0
101.75,142.05,-27.54,124.93,223.23,-54.27,-5.2,520.0,0.94373864,-31.0,638.0,1.0323625,20.0,680.0,0.9883721,-8.0,469.0,0.9591002,-20.0,680.0,1.0477659,31.0,619.0,0.99517685,-3.0,539.0,0.99814814,-1.0,544.0,1.1501057,71.0,655.0,0.9732541,-18.0
101.75,142.05,-27.54,124.93,223.23,-54.27,-5.2,520.0,0.94373864,-31.0,636.0,1.0291262,18.0,679.0,0.9869186,-9.0,469.0,0.9591002,-20.0,679.0,1.046225,30.0,618.0,0.99356914,-4.0,537.0,0.99444443,-3.0,544.0,1.1501057,71.0,654.0,0.9717682,-19.0
102.63,141.15,-27.69,139.26,235.52,-60.42,-5.1,520.0,0.94373864,-31.0,635.0,1.0275081,17.0,677.0,0.98401165,-11.0,469.0,0.9591002,-20.0,678.0,1.0446842,29.0,615.0,0.988746,-7.0,536.0,0.9925926,-4.0,544.0,1.1501057,71.0,648.0,0.9628529,-25.0
102.63,141.15,-27.69,139.26,235.52,-60.42,-5.1,520.0,0.94373864,-31.0,634.0,1.02589,16.0,675.0,0.9811047,-13.0,469.0,0.9591002,-20.0,678.0,1.0446842,29.0,607.0,0.97588426,-15.0,519.0,0.9611111,-21.0,544.0,1.1501057,71.0,635.0,0.9435364,-38.0
102.84,141.48,-27.85,116.74,225.28,-59.39,-5.3,525.0,0.9528131,-26.0,634.0,1.02589,16.0,675.0,0.9811047,-13.0,473.0,0.96728015,-16.0,678.0,1.0446842,29.0,607.0,0.97588426,-15.0,519.0,0.9611111,-21.0,556.0,1.1754757,83.0,635.0,0.9435364,-38.0
102.84,141.48,-27.85,116.74,225.28,-59.39,-5.3,529.0,0.9600726,-22.0,634.0,1.02589,16.0,675.0,0.9811047,-13.0,476.0,0.97341514,-13.0,678.0,1.0446842,29.0,607.0,0.97588426,-15.0,519.0,0.9611111,-21.0,577.0,1.2198732,104.0,635.0,0.9435364,-38.0
102.24,141.32,-24.67,111.62,237.57,-37.89,-5.2,532.0,0.9655172,-19.0,634.0,1.02589,16.0,675.0,0.9811047,-13.0,479.0,0.9795501,-10.0,678.0,1.0446842,29.0,607.0,0.97588426,-15.0,519.0,0.9611111,-21.0,586.0,1.2389007,113.0,635.0,0.9435364,-38.0
102.24,141.32,-24.67,111.62,237.57,-37.89,-5.2,571.0,1.0362977,20.0,634.0,1.02589,16.0,675.0,0.9811047,-13.0,513.0,1.0490798,24.0,678.0,1.0446842,29.0,607.0,0.97588426,-15.0,519.0,0.9611111,-21.0,592.0,1.2515856,119.0,635.0,0.9435364,-38.0
99.94,142.5,-22.98,106.5,239.62,-48.13,-5.1,581.0,1.0544465,30.0,598.0,0.96763754,-20.0,627.0,0.9113372,-61.0,513.0,1.0490798,24.0,654.0,1.0077041,5.0,557.0,0.8954984,-65.0,530.0,0.9814815,-10.0,591.0,1.2494714,118.0,623.0,0.9257058,-50.0
99.94,142.5,-22.98,106.5,239.62,-48.13,-5.1,581.0,1.0544465,30.0,598.0,0.96763754,-20.0,626.0,0.90988374,-62.0,513.0,1.0490798,24.0,653.0,1.0061634,4.0,557.0,0.8954984,-65.0,508.0,0.94074076,-32.0,591.0,1.2494714,118.0,591.0,0.8781575,-82.0
99.09,142.44,-22.17,104.45,232.45,-12.29,-5.0,581.0,1.0544465,30.0,589.0,0.95307446,-29.0,626.0,0.90988374,-62.0,513.0,1.0490798,24.0,653.0,1.0061634,4.0,556.0,0.8938907,-66.0,508.0,0.94074076,-32.0,587.0,1.2410148,114.0,591.0,0.8781575,-82.0
99.09,142.44,-22.17,104.45,232.45,-12.29,-5.0,581.0,1.0544465,30.0,589.0,0.95307446,-29.0,626.0,0.90988374,-62.0,513.0,1.0490798,24.0,653.0,1.0061634,4.0,556.0,0.8938907,-66.0,506.0,0.93703705,-34.0,587.0,1.2410148,114.0,583.0,0.8662704,-90.0
99.09,142.44,-22.17,104.45,232.45,-12.29,-5.0,581.0,1.0544465,30.0,581.0,0.94012946,-37.0,626.0,0.90988374,-62.0,513.0,1.0490798,24.0,653.0,1.0061634,4.0,556.0,0.8938907,-66.0,506.0,0.93703705,-34.0,587.0,1.2410148,114.0,583.0,0.8662704,-90.0
94.78,144.1,-21.52,98.3,239.62,-29.7,-5.0,586.0,1.0635209,35.0,589.0,0.95307446,-29.0,627.0,0.9113372,-61.0,514.0,1.0511247,25.0,653.0,1.0061634,4.0,557.0,0.8954984,-65.0,506.0,0.93703705,-34.0,591.0,1.2494714,118.0,588.0,0.87369984,-85.0
94.78,144.1,-21.52,98.3,239.62,-29.7,-5.0,614.0,1.1143376,63.0,589.0,0.95307446,-29.0,630.0,0.9156977,-58.0,520.0,1.0633947,31.0,654.0,1.0077041,5.0,559.0,0.8987138,-63.0,506.0,0.93703705,-34.0,593.0,1.2536998,120.0,588.0,0.87369984,-85.0
94.57,143.88,-22.33,94.21,230.4,-21.5,-5.1,623.0,1.1306715,72.0,590.0,0.95469254,-28.0,652.0,0.9476744,-36.0,524.0,1.0715747,35.0,658.0,1.0138675,9.0,568.0,0.9131833,-54.0,506.0,0.93703705,-34.0,595.0,1.2579281,122.0,588.0,0.87369984,-85.0
94.57,143.88,-22.33,94.21,230.4,-21.5,-5.1,623.0,1.1306715,72.0,594.0,0.9611651,-24.0,653.0,0.9491279,-35.0,524.0,1.0715747,35.0,668.0,1.0292758,19.0,568.0,0.9131833,-54.0,506.0,0.93703705,-34.0,596.0,1.2600423,123.0,588.0,0.87369984,-85.0
94.35,143.92,-21.46,89.09,237.57,-25.6,-5.2,618.0,1.121597,67.0,594.0,0.9611651,-24.0,657.0,0.95494187,-31.0,523.0,1.0695297,34.0,664.0,1.0231125,15.0,568.0,0.9131833,-54.0,502.0,0.9296296,-38.0,598.0,1.2642707,125.0,581.0,0.86329865,-92.0
94.35,143.92,-21.46,89.09,237.57,-25.6,-5.2,611.0,1.1088929,60.0,592.0,0.9579288,-26.0,652.0,0.9476744,-36.0,516.0,1.0552148,27.0,658.0,1.0138675,9.0,566.0,0.90996784,-56.0,502.0,0.9296296,-38.0,598.0,1.2642707,125.0,579.0,0.8603269,-94.0
94.52,143.46,-19.63,77.82,243.71,-25.6,-5.2,597.0,1.0834845,46.0,590.0,0.95469254,-28.0,633.0,0.92005813,-55.0,514.0,1.0511247,25.0,658.0,1.0138675,9.0,557.0,0.8954984,-65.0,502.0,0.9296296,-38.0,598.0,1.2642707,125.0,577.0,0.8573551,-96.0
94.52,143.46,-19.63,77.82,243.71,-25.6,-5.2,596.0,1.0816697,45.0,589.0,0.95307446,-29.0,627.0,0.9113372,-61.0,508.0,1.0388548,19.0,655.0,1.009245,6.0,553.0,0.88906753,-69.0,502.0,0.9296296,-38.0,598.0,1.2642707,125.0,576.0,0.85586923,-97.0
