taskNumber,yaxis,xaxis,zaxis,force
0,206.85,-84.99,-249.86,5.7
0,206.85,-84.99,-249.86,5.7
0,206.85,-84.99,-249.86,5.7
0,206.85,-84.99,-249.86,5.7
0,169.98,0.0,-190.46,5.7
0,169.98,0.0,-190.46,5.7
0,169.98,0.0,-190.46,5.7
0,169.98,0.0,-190.46,5.7
0,169.98,0.0,-190.46,5.7
0,123.9,-9.22,-163.84,5.7
0,123.9,-9.22,-163.84,5.7
0,123.9,-9.22,-163.84,5.7
0,123.9,-9.22,-163.84,5.7
0,123.9,-9.22,-163.84,5.7
0,123.9,-9.22,-163.84,5.7
0,152.58,-23.55,-126.98,6.2
0,152.58,-23.55,-126.98,6.2
0,152.58,-23.55,-126.98,6.2
0,152.58,-23.55,-126.98,6.2
0,152.58,-23.55,-126.98,6.2
0,152.58,-23.55,-126.98,6.2
0,177.15,-139.26,-163.84,20.2
0,177.15,-139.26,-163.84,20.2
0,177.15,-139.26,-163.84,20.2
0,177.15,-139.26,-163.84,20.2
0,177.15,-139.26,-163.84,20.2
0,223.23,-57.34,-158.72,47.6
0,223.23,-57.34,-158.72,47.6
0,223.23,-57.34,-158.72,47.6
0,223.23,-57.34,-158.72,47.6
0,223.23,-57.34,-158.72,47.6
0,223.23,-57.34,-158.72,47.6
0,172.03,101.38,-221.18,69.2
0,172.03,101.38,-221.18,69.2
0,172.03,101.38,-221.18,69.2
0,172.03,101.38,-221.18,69.2
0,172.03,101.38,-221.18,69.2
0,135.17,-64.51,-230.4,93.5
0,135.17,-64.51,-230.4,93.5
0,135.17,-64.51,-230.4,93.5
0,135.17,-64.51,-230.4,93.5
0,135.17,-64.51,-230.4,93.5
0,135.17,-64.51,-230.4,93.5
0,222.21,-45.06,-141.31,91.2
0,222.21,-45.06,-141.31,91.2
0,222.21,-45.06,-141.31,91.2
0,222.21,-45.06,-141.31,91.2
0,222.21,-45.06,-141.31,91.2
0,222.21,-45.06,-141.31,91.2
0,247.81,-60.42,-109.57,108.7
0,247.81,-60.42,-109.57,108.7
