SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
-228.0,-184.0,-96.0,-373.0,-76.0,-205.0,-28.0,-5.0,-60.0,40
-228.0,-183.0,-96.0,-372.0,-75.0,-205.0,-27.0,-5.0,-60.0,40
-227.0,-182.0,-96.0,-370.0,-75.0,-205.0,-26.0,-5.0,-59.0,40
-226.0,-182.0,-94.0,-370.0,-74.0,-204.0,-26.0,-5.0,-59.0,40
-226.0,-182.0,-96.0,-364.0,-74.0,-202.0,-25.0,-4.0,-58.0,40
-226.0,-182.0,-96.0,-364.0,-74.0,-202.0,-25.0,-5.0,-58.0,40
-226.0,-182.0,-96.0,-364.0,-74.0,-202.0,-25.0,-5.0,-59.0,40
-226.0,-182.0,-96.0,-370.0,-74.0,-202.0,-25.0,-5.0,-59.0,40
-226.0,-182.0,-96.0,-370.0,-75.0,-202.0,-26.0,-5.0,-60.0,40
-219.0,-179.0,-96.0,-370.0,-74.0,-202.0,-25.0,-4.0,-60.0,40
-219.0,-179.0,-96.0,-370.0,-72.0,-202.0,-25.0,-3.0,-60.0,40
-217.0,-174.0,-94.0,-364.0,-72.0,-202.0,-22.0,-1.0,-60.0,40
-214.0,-174.0,-94.0,-364.0,-71.0,-202.0,-22.0,1.0,-59.0,40
-217.0,-177.0,-95.0,-366.0,-69.0,-203.0,-25.0,-1.0,-59.0,40
-220.0,-178.0,-96.0,-368.0,-69.0,-203.0,-25.0,-1.0,-59.0,40
-223.0,-180.0,-96.0,-369.0,-69.0,-205.0,-25.0,-4.0,-60.0,40
-223.0,-180.0,-96.0,-372.0,-69.0,-205.0,-25.0,-5.0,-60.0,40
-226.0,-181.0,-97.0,-372.0,-69.0,-205.0,-25.0,-6.0,-60.0,40
-225.0,-181.0,-96.0,-370.0,-69.0,-205.0,-25.0,-6.0,-60.0,40
-223.0,-180.0,-96.0,-369.0,-69.0,-203.0,-25.0,-5.0,-60.0,40
-223.0,-180.0,-95.0,-368.0,-66.0,-203.0,-25.0,-4.0,-59.0,40
-220.0,-179.0,-95.0,-368.0,-65.0,-202.0,-24.0,-4.0,-59.0,40
-217.0,-178.0,-95.0,-368.0,-66.0,-201.0,-22.0,-3.0,-58.0,40
-217.0,-178.0,-95.0,-368.0,-66.0,-202.0,-22.0,-3.0,-59.0,40
-217.0,-179.0,-95.0,-370.0,-66.0,-203.0,-22.0,-4.0,-59.0,40
-219.0,-179.0,-95.0,-370.0,-66.0,-203.0,-23.0,-6.0,-59.0,40
-223.0,-180.0,-95.0,-373.0,-66.0,-203.0,-23.0,-7.0,-59.0,40
-223.0,-180.0,-95.0,-373.0,-66.0,-203.0,-23.0,-6.0,-59.0,40
-219.0,-179.0,-93.0,-370.0,-65.0,-203.0,-22.0,-4.0,-58.0,40
-219.0,-178.0,-93.0,-370.0,-65.0,-202.0,-22.0,-3.0,-58.0,40
-219.0,-178.0,-93.0,-370.0,-64.0,-201.0,-22.0,-3.0,-57.0,40
-219.0,-178.0,-92.0,-368.0,-62.0,-198.0,-21.0,-2.0,-58.0,40
-219.0,-178.0,-92.0,-370.0,-62.0,-198.0,-21.0,-5.0,-58.0,40
-223.0,-178.0,-93.0,-370.0,-62.0,-198.0,-21.0,-5.0,-58.0,40
-223.0,-178.0,-93.0,-370.0,-62.0,-198.0,-21.0,-5.0,-58.0,40
-224.0,-178.0,-93.0,-370.0,-62.0,-198.0,-21.0,-6.0,-58.0,40
-223.0,-178.0,-93.0,-369.0,-60.0,-198.0,-21.0,-6.0,-57.0,40
-222.0,-175.0,-93.0,-369.0,-60.0,-198.0,-21.0,-5.0,-57.0,40
-219.0,-175.0,-93.0,-368.0,-60.0,-197.0,-21.0,-5.0,-57.0,40
-219.0,-172.0,-93.0,-368.0,-58.0,-197.0,-21.0,-5.0,-56.0,40
-218.0,-175.0,-92.0,-369.0,-60.0,-195.0,-20.0,-6.0,-55.0,40
-223.0,-175.0,-93.0,-369.0,-60.0,-197.0,-20.0,-7.0,-55.0,40
-226.0,-175.0,-93.0,-370.0,-60.0,-197.0,-21.0,-7.0,-55.0,40
-227.0,-178.0,-93.0,-370.0,-60.0,-197.0,-21.0,-9.0,-55.0,40
-223.0,-174.0,-93.0,-367.0,-58.0,-198.0,-21.0,-12.0,-53.0,40
-223.0,-174.0,-93.0,-367.0,-58.0,-198.0,-21.0,-12.0,-53.0,40
-223.0,-175.0,-93.0,-367.0,-58.0,-198.0,-21.0,-12.0,-53.0,40
-220.0,-174.0,-93.0,-367.0,-58.0,-198.0,-21.0,-12.0,-53.0,40
-219.0,-173.0,-93.0,-367.0,-57.0,-198.0,-21.0,-11.0,-53.0,40
-218.0,-173.0,-93.0,-367.0,-57.0,-197.0,-21.0,-10.0,-53.0,40
-242.0,-221.0,-89.0,-428.0,-54.0,-221.0,-36.0,9.0,-82.0,80
-242.0,-221.0,-89.0,-428.0,-54.0,-221.0,-36.0,11.0,-82.0,80
-242.0,-221.0,-88.0,-428.0,-54.0,-221.0,-36.0,11.0,-82.0,80
-242.0,-221.0,-88.0,-428.0,-54.0,-221.0,-36.0,12.0,-82.0,80
-241.0,-230.0,-88.0,-431.0,-56.0,-222.0,-36.0,12.0,-84.0,80
-247.0,-235.0,-89.0,-432.0,-59.0,-223.0,-36.0,12.0,-84.0,80
-248.0,-235.0,-89.0,-438.0,-60.0,-224.0,-38.0,11.0,-85.0,80
-249.0,-237.0,-89.0,-438.0,-61.0,-225.0,-38.0,9.0,-87.0,80
-249.0,-240.0,-92.0,-439.0,-64.0,-227.0,-39.0,9.0,-87.0,80
-248.0,-237.0,-92.0,-438.0,-61.0,-227.0,-38.0,9.0,-87.0,80
-247.0,-237.0,-92.0,-438.0,-60.0,-225.0,-38.0,11.0,-86.0,80
-247.0,-237.0,-89.0,-437.0,-59.0,-224.0,-36.0,11.0,-85.0,80
-247.0,-237.0,-89.0,-434.0,-59.0,-224.0,-36.0,11.0,-85.0,80
-247.0,-239.0,-89.0,-437.0,-59.0,-223.0,-36.0,12.0,-87.0,80
-250.0,-241.0,-91.0,-437.0,-60.0,-223.0,-38.0,12.0,-87.0,80
-251.0,-242.0,-91.0,-437.0,-60.0,-223.0,-38.0,11.0,-87.0,80
-252.0,-242.0,-92.0,-438.0,-60.0,-223.0,-38.0,11.0,-87.0,80
-252.0,-243.0,-92.0,-439.0,-60.0,-223.0,-38.0,10.0,-87.0,80
-252.0,-243.0,-92.0,-439.0,-59.0,-223.0,-36.0,10.0,-87.0,80
-252.0,-243.0,-92.0,-439.0,-59.0,-223.0,-35.0,10.0,-85.0,80
-252.0,-243.0,-92.0,-439.0,-56.0,-223.0,-35.0,11.0,-84.0,80
-252.0,-243.0,-91.0,-439.0,-55.0,-221.0,-33.0,11.0,-83.0,80
-258.0,-242.0,-92.0,-438.0,-54.0,-219.0,-32.0,12.0,-79.0,80
-258.0,-242.0,-92.0,-442.0,-54.0,-223.0,-32.0,10.0,-79.0,80
-262.0,-242.0,-92.0,-442.0,-54.0,-223.0,-34.0,10.0,-79.0,80
-262.0,-242.0,-92.0,-444.0,-54.0,-223.0,-34.0,10.0,-79.0,80
-264.0,-242.0,-92.0,-444.0,-54.0,-223.0,-35.0,10.0,-79.0,80
-262.0,-242.0,-91.0,-444.0,-53.0,-222.0,-35.0,10.0,-79.0,80
-260.0,-242.0,-91.0,-443.0,-50.0,-220.0,-34.0,10.0,-79.0,80
-260.0,-242.0,-91.0,-443.0,-49.0,-219.0,-34.0,10.0,-78.0,80
-260.0,-242.0,-91.0,-442.0,-49.0,-217.0,-34.0,10.0,-78.0,80
-260.0,-245.0,-93.0,-443.0,-49.0,-217.0,-33.0,5.0,-78.0,80
-263.0,-247.0,-94.0,-444.0,-49.0,-217.0,-35.0,5.0,-78.0,80
-264.0,-248.0,-94.0,-444.0,-49.0,-219.0,-35.0,4.0,-78.0,80
-268.0,-250.0,-95.0,-446.0,-49.0,-219.0,-35.0,2.0,-78.0,80
-268.0,-250.0,-97.0,-446.0,-51.0,-221.0,-35.0,2.0,-78.0,80
-268.0,-250.0,-95.0,-446.0,-49.0,-219.0,-35.0,3.0,-78.0,80
-266.0,-250.0,-95.0,-446.0,-49.0,-217.0,-35.0,3.0,-78.0,80
-265.0,-249.0,-95.0,-446.0,-49.0,-217.0,-35.0,3.0,-78.0,80
-265.0,-249.0,-95.0,-446.0,-49.0,-217.0,-35.0,3.0,-78.0,80
-265.0,-251.0,-95.0,-448.0,-52.0,-218.0,-37.0,3.0,-80.0,80
-268.0,-251.0,-96.0,-449.0,-53.0,-218.0,-38.0,2.0,-82.0,80
-268.0,-252.0,-96.0,-450.0,-53.0,-218.0,-39.0,2.0,-83.0,80
-268.0,-252.0,-98.0,-450.0,-54.0,-218.0,-39.0,2.0,-83.0,80
-268.0,-252.0,-98.0,-450.0,-54.0,-220.0,-39.0,2.0,-84.0,80
-268.0,-252.0,-98.0,-449.0,-54.0,-218.0,-39.0,2.0,-84.0,80
-265.0,-251.0,-96.0,-449.0,-54.0,-218.0,-39.0,3.0,-84.0,80
-265.0,-251.0,-96.0,-448.0,-54.0,-218.0,-39.0,5.0,-84.0,80
-255.0,-251.0,-95.0,-448.0,-54.0,-218.0,-39.0,6.0,-84.0,80
-263.0,-249.0,-94.0,-448.0,-53.0,-218.0,-39.0,7.0,-87.0,80
-282.0,-296.0,-80.0,-498.0,-66.0,-231.0,-63.0,7.0,-109.0,120
-287.0,-296.0,-80.0,-505.0,-66.0,-232.0,-63.0,7.0,-109.0,120
-287.0,-298.0,-80.0,-505.0,-68.0,-232.0,-67.0,7.0,-111.0,120
-282.0,-298.0,-78.0,-505.0,-66.0,-232.0,-67.0,9.0,-111.0,120
-279.0,-297.0,-78.0,-501.0,-66.0,-232.0,-67.0,9.0,-111.0,120
-271.0,-297.0,-78.0,-501.0,-66.0,-232.0,-67.0,14.0,-111.0,120
-270.0,-296.0,-76.0,-500.0,-66.0,-232.0,-67.0,15.0,-111.0,120
-266.0,-296.0,-74.0,-501.0,-68.0,-235.0,-68.0,15.0,-123.0,120
-266.0,-296.0,-74.0,-501.0,-71.0,-237.0,-68.0,15.0,-124.0,120
-266.0,-296.0,-74.0,-501.0,-72.0,-239.0,-68.0,15.0,-124.0,120
-266.0,-297.0,-77.0,-503.0,-74.0,-239.0,-68.0,15.0,-124.0,120
-266.0,-298.0,-77.0,-503.0,-75.0,-240.0,-70.0,14.0,-127.0,120
-265.0,-298.0,-77.0,-503.0,-75.0,-240.0,-70.0,14.0,-126.0,120
-264.0,-297.0,-75.0,-503.0,-75.0,-240.0,-70.0,15.0,-124.0,120
-261.0,-297.0,-74.0,-501.0,-75.0,-240.0,-68.0,15.0,-124.0,120
-261.0,-297.0,-74.0,-501.0,-74.0,-239.0,-68.0,15.0,-124.0,120
-265.0,-297.0,-74.0,-501.0,-72.0,-239.0,-68.0,15.0,-123.0,120
-266.0,-298.0,-74.0,-501.0,-72.0,-239.0,-68.0,14.0,-123.0,120
-269.0,-298.0,-74.0,-503.0,-72.0,-240.0,-68.0,12.0,-123.0,120
-271.0,-299.0,-75.0,-503.0,-72.0,-240.0,-68.0,12.0,-123.0,120
-271.0,-299.0,-75.0,-503.0,-72.0,-240.0,-68.0,11.0,-123.0,120
-271.0,-299.0,-74.0,-503.0,-69.0,-239.0,-68.0,12.0,-118.0,120
-269.0,-299.0,-74.0,-503.0,-68.0,-238.0,-68.0,14.0,-117.0,120
-269.0,-299.0,-74.0,-503.0,-68.0,-238.0,-68.0,14.0,-117.0,120
-268.0,-299.0,-73.0,-503.0,-68.0,-237.0,-67.0,15.0,-117.0,120
-266.0,-298.0,-73.0,-502.0,-69.0,-236.0,-66.0,15.0,-117.0,120
-266.0,-301.0,-73.0,-507.0,-69.0,-238.0,-66.0,15.0,-117.0,120
-266.0,-301.0,-73.0,-507.0,-73.0,-238.0,-68.0,15.0,-121.0,120
-268.0,-302.0,-73.0,-508.0,-73.0,-238.0,-71.0,15.0,-121.0,120
-268.0,-304.0,-73.0,-512.0,-73.0,-238.0,-71.0,15.0,-123.0,120
-266.0,-304.0,-72.0,-512.0,-73.0,-238.0,-71.0,19.0,-121.0,120
-266.0,-302.0,-72.0,-509.0,-73.0,-238.0,-68.0,20.0,-121.0,120
-266.0,-302.0,-71.0,-508.0,-73.0,-238.0,-68.0,20.0,-117.0,120
-266.0,-301.0,-71.0,-507.0,-72.0,-236.0,-68.0,21.0,-117.0,120
-266.0,-302.0,-70.0,-507.0,-71.0,-236.0,-67.0,21.0,-117.0,120
-266.0,-302.0,-71.0,-507.0,-71.0,-236.0,-67.0,21.0,-117.0,120
-266.0,-302.0,-71.0,-507.0,-71.0,-236.0,-67.0,21.0,-117.0,120
-266.0,-298.0,-66.0,-508.0,-64.0,-228.0,-65.0,21.0,-116.0,120
-266.0,-298.0,-65.0,-509.0,-65.0,-227.0,-66.0,22.0,-116.0,120
-266.0,-299.0,-65.0,-511.0,-65.0,-228.0,-67.0,20.0,-119.0,120
-267.0,-299.0,-68.0,-511.0,-65.0,-229.0,-67.0,19.0,-119.0,120
-271.0,-300.0,-68.0,-512.0,-65.0,-229.0,-68.0,17.0,-120.0,120
-272.0,-304.0,-68.0,-513.0,-65.0,-229.0,-68.0,16.0,-120.0,120
-272.0,-304.0,-68.0,-512.0,-65.0,-228.0,-67.0,16.0,-120.0,120
-271.0,-300.0,-68.0,-511.0,-65.0,-227.0,-67.0,17.0,-120.0,120
-267.0,-299.0,-68.0,-511.0,-65.0,-226.0,-66.0,17.0,-120.0,120
-267.0,-299.0,-68.0,-509.0,-65.0,-223.0,-66.0,18.0,-120.0,120
-268.0,-301.0,-68.0,-509.0,-64.0,-223.0,-66.0,17.0,-119.0,120
-272.0,-301.0,-68.0,-511.0,-64.0,-223.0,-66.0,17.0,-121.0,120
-272.0,-301.0,-68.0,-512.0,-65.0,-225.0,-66.0,17.0,-121.0,120
