# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
866,104,89,0,46,10,6,11,95,8,15
139,718,88,0,214,0,3,42,0,46,0
0,29,709,0,0,0,4,422,48,38,0
0,0,0,1026,0,0,0,0,224,0,0
0,115,0,0,1088,0,0,47,0,0,0
89,5,10,0,186,554,113,57,2,95,139
106,67,50,0,56,13,174,246,0,538,0
0,54,4,0,90,11,77,801,46,167,0
0,0,153,7,0,0,0,50,1007,0,33
7,14,0,0,3,0,4,82,0,1129,11
0,0,0,0,0,250,0,0,250,0,750
