# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
155,45,0,0,0,0,0,0,50,0,0
0,200,0,0,0,0,50,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,126,0,0,0,0,124,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,213,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,47,0,0,0,0,203,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
