roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
65.1,153.1,-45.2,172.03,157.7,69.63,118.3,639.0,1.0424143,26.0,509.0,0.93394494,-36.0,670.0,0.9911243,-6.0,371.0,0.6452174,-204.0,621.0,1.0016129,1.0,559.0,0.9194079,-49.0,650.0,1.0620915,38.0,669.0,1.2365988,128.0,446.0,0.88492066,-58.0
65.1,153.1,-45.2,172.03,157.7,69.63,118.3,639.0,1.0424143,26.0,509.0,0.93394494,-36.0,668.0,0.9881657,-8.0,371.0,0.6452174,-204.0,621.0,1.0016129,1.0,559.0,0.9194079,-49.0,649.0,1.0604575,37.0,669.0,1.2365988,128.0,442.0,0.8769841,-62.0
65.75,152.56,-45.13,173.06,156.67,71.68,121.1,639.0,1.0424143,26.0,508.0,0.9321101,-37.0,668.0,0.9881657,-8.0,370.0,0.6434783,-205.0,621.0,1.0016129,1.0,558.0,0.9177632,-50.0,648.0,1.0588236,36.0,667.0,1.232902,126.0,442.0,0.8769841,-62.0
65.75,152.56,-45.13,173.06,156.67,71.68,121.1,639.0,1.0424143,26.0,508.0,0.9321101,-37.0,668.0,0.9881657,-8.0,370.0,0.6434783,-205.0,618.0,0.9967742,-2.0,558.0,0.9177632,-50.0,648.0,1.0588236,36.0,667.0,1.232902,126.0,442.0,0.8769841,-62.0
65.54,152.68,-45.04,174.08,157.7,71.68,120.3,639.0,1.0424143,26.0,507.0,0.9302752,-38.0,668.0,0.9881657,-8.0,370.0,0.6434783,-205.0,618.0,0.9967742,-2.0,558.0,0.9177632,-50.0,647.0,1.0571896,35.0,666.0,1.2310536,125.0,441.0,0.875,-63.0
65.54,152.68,-45.04,174.08,157.7,71.68,120.3,641.0,1.045677,28.0,508.0,0.9321101,-37.0,670.0,0.9911243,-6.0,371.0,0.6452174,-204.0,618.0,0.9967742,-2.0,559.0,0.9194079,-49.0,647.0,1.0571896,35.0,667.0,1.232902,126.0,441.0,0.875,-63.0
65.65,152.62,-45.14,175.1,156.67,70.66,119.8,642.0,1.0473083,29.0,508.0,0.9321101,-37.0,670.0,0.9911243,-6.0,373.0,0.64869565,-202.0,618.0,0.9967742,-2.0,559.0,0.9194079,-49.0,647.0,1.0571896,35.0,667.0,1.232902,126.0,441.0,0.875,-63.0
65.65,152.62,-45.14,175.1,156.67,70.66,119.8,642.0,1.0473083,29.0,508.0,0.9321101,-37.0,670.0,0.9911243,-6.0,373.0,0.64869565,-202.0,621.0,1.0016129,1.0,559.0,0.9194079,-49.0,647.0,1.0571896,35.0,667.0,1.232902,126.0,441.0,0.875,-63.0
65.48,152.75,-45.24,174.08,156.67,70.66,120.4,644.0,1.050571,31.0,508.0,0.9321101,-37.0,672.0,0.99408287,-4.0,377.0,0.65565217,-198.0,621.0,1.0016129,1.0,559.0,0.9194079,-49.0,647.0,1.0571896,35.0,667.0,1.232902,126.0,441.0,0.875,-63.0
65.48,152.75,-45.24,174.08,156.67,70.66,120.4,642.0,1.0473083,29.0,505.0,0.9266055,-40.0,670.0,0.9911243,-6.0,376.0,0.653913,-199.0,620.0,1.0,0.0,559.0,0.9194079,-49.0,645.0,1.0539216,33.0,666.0,1.2310536,125.0,440.0,0.8730159,-64.0
65.57,152.64,-45.31,175.1,155.65,70.66,120.5,642.0,1.0473083,29.0,504.0,0.92477065,-41.0,669.0,0.98964494,-7.0,376.0,0.653913,-199.0,620.0,1.0,0.0,557.0,0.91611844,-51.0,643.0,1.0506536,31.0,666.0,1.2310536,125.0,439.0,0.87103176,-65.0
65.57,152.64,-45.31,175.1,155.65,70.66,120.5,638.0,1.040783,25.0,503.0,0.9229358,-42.0,668.0,0.9881657,-8.0,373.0,0.64869565,-202.0,614.0,0.9903226,-6.0,557.0,0.91611844,-51.0,643.0,1.0506536,31.0,666.0,1.2310536,125.0,439.0,0.87103176,-65.0
65.53,152.63,-45.44,176.13,156.67,74.75,121.3,636.0,1.0375204,23.0,503.0,0.9229358,-42.0,668.0,0.9881657,-8.0,373.0,0.64869565,-202.0,614.0,0.9903226,-6.0,557.0,0.91611844,-51.0,643.0,1.0506536,31.0,666.0,1.2310536,125.0,438.0,0.86904764,-66.0
65.53,152.63,-45.44,176.13,156.67,74.75,121.3,636.0,1.0375204,23.0,503.0,0.9229358,-42.0,667.0,0.9866864,-9.0,371.0,0.6452174,-204.0,613.0,0.9887097,-7.0,557.0,0.91611844,-51.0,643.0,1.0506536,31.0,666.0,1.2310536,125.0,438.0,0.86904764,-66.0
65.53,152.63,-45.44,176.13,156.67,74.75,121.3,636.0,1.0375204,23.0,503.0,0.9229358,-42.0,668.0,0.9881657,-8.0,371.0,0.6452174,-204.0,613.0,0.9887097,-7.0,557.0,0.91611844,-51.0,643.0,1.0506536,31.0,666.0,1.2310536,125.0,439.0,0.87103176,-65.0
65.0,153.0,-45.37,173.06,154.62,70.66,121.5,638.0,1.040783,25.0,503.0,0.9229358,-42.0,668.0,0.9881657,-8.0,371.0,0.6452174,-204.0,613.0,0.9887097,-7.0,559.0,0.9194079,-49.0,643.0,1.0506536,31.0,666.0,1.2310536,125.0,439.0,0.87103176,-65.0
65.21,152.93,-45.44,174.08,155.65,68.61,120.8,638.0,1.040783,25.0,503.0,0.9229358,-42.0,669.0,0.98964494,-7.0,371.0,0.6452174,-204.0,613.0,0.9887097,-7.0,559.0,0.9194079,-49.0,643.0,1.0506536,31.0,667.0,1.232902,126.0,440.0,0.8730159,-64.0
