SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
38.0,-29.0,413.0,75.0,96.0,4.0,-75.0,-157.0,-144.0,p45_r15
38.0,-29.0,413.0,75.0,96.0,4.0,-74.0,-156.0,-144.0,p45_r15
38.0,-29.0,413.0,75.0,96.0,4.0,-74.0,-153.0,-144.0,p45_r15
29.0,-29.0,403.0,63.0,92.0,3.0,-75.0,-156.0,-144.0,p45_r15
29.0,-30.0,403.0,63.0,92.0,1.0,-76.0,-156.0,-146.0,p45_r15
29.0,-30.0,403.0,63.0,91.0,1.0,-76.0,-156.0,-148.0,p45_r15
25.0,-30.0,403.0,62.0,88.0,-1.0,-76.0,-156.0,-148.0,p45_r15
25.0,-30.0,403.0,60.0,87.0,-1.0,-76.0,-156.0,-148.0,p45_r15
12.0,-39.0,353.0,28.0,69.0,4.0,-67.0,-133.0,-140.0,p45_r15
12.0,-38.0,364.0,40.0,70.0,4.0,-67.0,-133.0,-140.0,p45_r15
12.0,-38.0,371.0,42.0,74.0,4.0,-67.0,-133.0,-140.0,p45_r15
13.0,-38.0,381.0,46.0,78.0,4.0,-67.0,-133.0,-140.0,p45_r15
14.0,-38.0,386.0,53.0,80.0,4.0,-67.0,-133.0,-140.0,p45_r15
15.0,-38.0,384.0,57.0,81.0,4.0,-75.0,-146.0,-144.0,p45_r15
15.0,-39.0,383.0,57.0,81.0,4.0,-76.0,-146.0,-144.0,p45_r15
15.0,-39.0,383.0,57.0,80.0,4.0,-76.0,-147.0,-144.0,p45_r15
15.0,-40.0,383.0,57.0,78.0,2.0,-76.0,-153.0,-146.0,p45_r15
15.0,-40.0,383.0,57.0,77.0,2.0,-77.0,-153.0,-146.0,p45_r15
18.0,-40.0,384.0,57.0,77.0,2.0,-76.0,-149.0,-144.0,p45_r15
19.0,-40.0,384.0,58.0,77.0,4.0,-76.0,-147.0,-144.0,p45_r15
19.0,-39.0,384.0,58.0,78.0,4.0,-76.0,-146.0,-144.0,p45_r15
19.0,-38.0,384.0,58.0,78.0,4.0,-75.0,-146.0,-143.0,p45_r15
19.0,-39.0,377.0,47.0,77.0,4.0,-73.0,-143.0,-139.0,p45_r15
18.0,-39.0,372.0,46.0,76.0,4.0,-73.0,-143.0,-142.0,p45_r15
18.0,-41.0,372.0,39.0,76.0,4.0,-73.0,-143.0,-142.0,p45_r15
13.0,-41.0,358.0,39.0,75.0,4.0,-73.0,-143.0,-142.0,p45_r15
13.0,-42.0,355.0,36.0,65.0,4.0,-73.0,-143.0,-142.0,p45_r15
13.0,-42.0,355.0,36.0,65.0,6.0,-68.0,-130.0,-139.0,p45_r15
13.0,-42.0,355.0,36.0,65.0,6.0,-63.0,-114.0,-128.0,p45_r15
13.0,-42.0,355.0,36.0,65.0,6.0,-63.0,-107.0,-128.0,p45_r15
14.0,-42.0,355.0,36.0,65.0,7.0,-62.0,-106.0,-128.0,p45_r15
13.0,-43.0,317.0,30.0,55.0,8.0,-61.0,-106.0,-128.0,p45_r15
13.0,-45.0,307.0,25.0,54.0,8.0,-61.0,-106.0,-129.0,p45_r15
11.0,-45.0,305.0,25.0,54.0,6.0,-61.0,-106.0,-129.0,p45_r15
11.0,-45.0,303.0,25.0,53.0,6.0,-63.0,-106.0,-129.0,p45_r15
11.0,-46.0,302.0,22.0,52.0,6.0,-63.0,-106.0,-129.0,p45_r15
13.0,-45.0,302.0,22.0,52.0,7.0,-61.0,-103.0,-128.0,p45_r15
13.0,-45.0,302.0,22.0,52.0,8.0,-61.0,-103.0,-126.0,p45_r15
15.0,-45.0,302.0,22.0,52.0,12.0,-59.0,-102.0,-125.0,p45_r15
16.0,-44.0,302.0,22.0,52.0,12.0,-58.0,-100.0,-125.0,p45_r15
15.0,-43.0,279.0,13.0,47.0,12.0,-57.0,-100.0,-123.0,p45_r15
13.0,-44.0,279.0,6.0,46.0,12.0,-57.0,-100.0,-123.0,p45_r15
12.0,-45.0,279.0,4.0,40.0,11.0,-57.0,-100.0,-123.0,p45_r15
12.0,-45.0,273.0,3.0,40.0,11.0,-57.0,-100.0,-123.0,p45_r15
11.0,-45.0,267.0,0.0,38.0,11.0,-57.0,-100.0,-123.0,p45_r15
11.0,-45.0,267.0,0.0,38.0,12.0,-52.0,-87.0,-123.0,p45_r15
11.0,-44.0,267.0,0.0,38.0,12.0,-52.0,-85.0,-123.0,p45_r15
11.0,-44.0,267.0,2.0,38.0,12.0,-51.0,-81.0,-120.0,p45_r15
11.0,-44.0,267.0,2.0,38.0,13.0,-50.0,-76.0,-120.0,p45_r15
12.0,-43.0,260.0,1.0,40.0,12.0,-49.0,-71.0,-118.0,p45_r15
