taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,-1.02,263.17,3.07,202.9,320.0,0.6213592,-195.0,351.0,0.5416667,-297.0,560.0,1.1666666,80.0,702.0,0.955102,-33.0,780.0,1.0597826,44.0,908.0,1.5389831,318.0,533.0,0.9779816,-12.0,527.0,0.9634369,-20.0,609.0,1.0721831,41.0
0,-1.02,263.17,3.07,202.9,320.0,0.6213592,-195.0,351.0,0.5416667,-297.0,559.0,1.1645833,79.0,702.0,0.955102,-33.0,780.0,1.0597826,44.0,908.0,1.5389831,318.0,533.0,0.9779816,-12.0,527.0,0.9634369,-20.0,609.0,1.0721831,41.0
0,0.0,263.17,3.07,208.4,328.0,0.6368932,-187.0,361.0,0.55709875,-287.0,560.0,1.1666666,80.0,702.0,0.955102,-33.0,777.0,1.0557065,41.0,912.0,1.5457627,322.0,532.0,0.9761468,-13.0,529.0,0.9670932,-18.0,612.0,1.0774648,44.0
0,0.0,263.17,3.07,208.4,324.0,0.6291262,-191.0,361.0,0.55709875,-287.0,560.0,1.1666666,80.0,702.0,0.955102,-33.0,777.0,1.0557065,41.0,909.0,1.540678,319.0,532.0,0.9761468,-13.0,527.0,0.9634369,-20.0,612.0,1.0774648,44.0
0,0.0,263.17,3.07,208.4,324.0,0.6291262,-191.0,358.0,0.55246913,-290.0,560.0,1.1666666,80.0,702.0,0.955102,-33.0,776.0,1.0543479,40.0,909.0,1.540678,319.0,531.0,0.97431195,-14.0,527.0,0.9634369,-20.0,612.0,1.0774648,44.0
0,-1.02,262.14,3.07,207.1,324.0,0.6291262,-191.0,358.0,0.55246913,-290.0,559.0,1.1645833,79.0,702.0,0.955102,-33.0,776.0,1.0543479,40.0,909.0,1.540678,319.0,531.0,0.97431195,-14.0,526.0,0.96160877,-21.0,612.0,1.0774648,44.0
0,-1.02,262.14,3.07,207.1,324.0,0.6291262,-191.0,358.0,0.55246913,-290.0,559.0,1.1645833,79.0,701.0,0.9537415,-34.0,776.0,1.0543479,40.0,909.0,1.540678,319.0,531.0,0.97431195,-14.0,526.0,0.96160877,-21.0,610.0,1.0739436,42.0
0,0.0,263.17,2.05,203.0,324.0,0.6291262,-191.0,358.0,0.55246913,-290.0,560.0,1.1666666,80.0,702.0,0.955102,-33.0,776.0,1.0543479,40.0,912.0,1.5457627,322.0,532.0,0.9761468,-13.0,527.0,0.9634369,-20.0,610.0,1.0739436,42.0
0,-2.05,263.17,0.0,200.7,327.0,0.6349515,-188.0,360.0,0.5555556,-288.0,563.0,1.1729167,83.0,704.0,0.95782316,-31.0,778.0,1.0570652,42.0,916.0,1.5525423,326.0,532.0,0.9761468,-13.0,529.0,0.9670932,-18.0,613.0,1.0792253,45.0
0,-2.05,263.17,0.0,200.7,327.0,0.6349515,-188.0,358.0,0.55246913,-290.0,562.0,1.1708333,82.0,702.0,0.955102,-33.0,778.0,1.0570652,42.0,916.0,1.5525423,326.0,532.0,0.9761468,-13.0,529.0,0.9670932,-18.0,613.0,1.0792253,45.0
0,-1.02,263.17,2.05,203.9,327.0,0.6349515,-188.0,358.0,0.55246913,-290.0,561.0,1.16875,81.0,702.0,0.955102,-33.0,776.0,1.0543479,40.0,916.0,1.5525423,326.0,532.0,0.9761468,-13.0,529.0,0.9670932,-18.0,613.0,1.0792253,45.0
0,-1.02,263.17,2.05,203.9,327.0,0.6349515,-188.0,358.0,0.55246913,-290.0,560.0,1.1666666,80.0,700.0,0.95238096,-35.0,776.0,1.0543479,40.0,916.0,1.5525423,326.0,532.0,0.9761468,-13.0,529.0,0.9670932,-18.0,612.0,1.0774648,44.0
0,0.0,264.19,3.07,207.1,327.0,0.6349515,-188.0,358.0,0.55246913,-290.0,560.0,1.1666666,80.0,700.0,0.95238096,-35.0,776.0,1.0543479,40.0,916.0,1.5525423,326.0,531.0,0.97431195,-14.0,529.0,0.9670932,-18.0,612.0,1.0774648,44.0
0,0.0,264.19,3.07,207.1,327.0,0.6349515,-188.0,358.0,0.55246913,-290.0,561.0,1.16875,81.0,700.0,0.95238096,-35.0,776.0,1.0543479,40.0,916.0,1.5525423,326.0,532.0,0.9761468,-13.0,529.0,0.9670932,-18.0,613.0,1.0792253,45.0
0,-1.02,262.14,2.05,207.4,327.0,0.6349515,-188.0,358.0,0.55246913,-290.0,566.0,1.1791667,86.0,700.0,0.95238096,-35.0,781.0,1.0611413,45.0,923.0,1.5644068,333.0,531.0,0.97431195,-14.0,529.0,0.9670932,-18.0,616.0,1.084507,48.0
0,-1.02,262.14,2.05,207.4,327.0,0.6349515,-188.0,358.0,0.55246913,-290.0,566.0,1.1791667,86.0,702.0,0.955102,-33.0,781.0,1.0611413,45.0,923.0,1.5644068,333.0,532.0,0.9761468,-13.0,529.0,0.9670932,-18.0,616.0,1.084507,48.0
0,-1.02,262.14,2.05,205.7,327.0,0.6349515,-188.0,359.0,0.55401236,-289.0,566.0,1.1791667,86.0,702.0,0.955102,-33.0,781.0,1.0611413,45.0,923.0,1.5644068,333.0,533.0,0.9779816,-12.0,530.0,0.96892136,-17.0,616.0,1.084507,48.0
0,-1.02,262.14,2.05,205.7,328.0,0.6368932,-187.0,359.0,0.55401236,-289.0,566.0,1.1791667,86.0,702.0,0.955102,-33.0,781.0,1.0611413,45.0,924.0,1.5661017,334.0,534.0,0.9798165,-11.0,530.0,0.96892136,-17.0,618.0,1.0880282,50.0
0,-1.02,262.14,3.07,208.1,327.0,0.6349515,-188.0,358.0,0.55246913,-290.0,566.0,1.1791667,86.0,702.0,0.955102,-33.0,782.0,1.0625,46.0,925.0,1.5677966,335.0,535.0,0.98165137,-10.0,531.0,0.97074956,-16.0,619.0,1.0897887,51.0
0,-1.02,262.14,3.07,208.1,327.0,0.6349515,-188.0,358.0,0.55246913,-290.0,566.0,1.1791667,86.0,702.0,0.955102,-33.0,782.0,1.0625,46.0,923.0,1.5644068,333.0,535.0,0.98165137,-10.0,531.0,0.97074956,-16.0,619.0,1.0897887,51.0
0,-1.02,263.17,2.05,208.2,333.0,0.6466019,-182.0,365.0,0.5632716,-283.0,574.0,1.1958333,94.0,712.0,0.9687075,-23.0,788.0,1.0706521,52.0,927.0,1.5711864,337.0,543.0,0.99633026,-2.0,537.0,0.9817185,-10.0,622.0,1.0950705,54.0
0,-1.02,263.17,2.05,208.2,333.0,0.6466019,-182.0,367.0,0.56635803,-281.0,576.0,1.2,96.0,714.0,0.9714286,-21.0,788.0,1.0706521,52.0,931.0,1.5779661,341.0,544.0,0.99816513,-1.0,538.0,0.9835466,-9.0,622.0,1.0950705,54.0
0,-1.02,262.14,2.05,207.3,335.0,0.65048546,-180.0,370.0,0.57098764,-278.0,576.0,1.2,96.0,714.0,0.9714286,-21.0,788.0,1.0706521,52.0,931.0,1.5779661,341.0,545.0,1.0,0.0,538.0,0.9835466,-9.0,622.0,1.0950705,54.0
0,-1.02,262.14,2.05,207.3,339.0,0.6582524,-176.0,372.0,0.5740741,-276.0,576.0,1.2,96.0,718.0,0.9768708,-17.0,792.0,1.076087,56.0,930.0,1.5762712,340.0,544.0,0.99816513,-1.0,540.0,0.98720294,-7.0,626.0,1.1021127,58.0
0,-1.02,262.14,3.07,207.2,335.0,0.65048546,-180.0,372.0,0.5740741,-276.0,576.0,1.2,96.0,718.0,0.9768708,-17.0,788.0,1.0706521,52.0,930.0,1.5762712,340.0,544.0,0.99816513,-1.0,540.0,0.98720294,-7.0,626.0,1.1021127,58.0
