# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
1583,332,0,241,0,0,88,0,256,0,0
144,2068,0,58,0,0,169,0,61,0,0
0,0,0,0,0,0,0,0,0,0,0
0,78,0,2087,0,0,0,0,335,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
42,239,0,50,0,0,2142,0,27,0,0
0,0,0,0,0,0,0,0,0,0,0
150,50,0,566,0,0,30,0,1704,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
