taskNumber,yaxis,xaxis,zaxis,force
0,149.5,-57.34,-221.18,5.6
0,130.05,-60.42,-165.89,5.7
0,130.05,-60.42,-165.89,5.7
0,130.05,-60.42,-165.89,5.7
0,130.05,-60.42,-165.89,5.7
0,130.05,-60.42,-165.89,5.7
0,121.86,-41.98,-227.33,5.7
0,121.86,-41.98,-227.33,5.7
0,121.86,-41.98,-227.33,5.7
0,121.86,-41.98,-227.33,5.7
0,121.86,-41.98,-227.33,5.7
0,121.86,-41.98,-227.33,5.7
0,154.62,-3.07,-239.62,5.7
0,154.62,-3.07,-239.62,5.7
0,154.62,-3.07,-239.62,5.7
0,154.62,-3.07,-239.62,5.7
0,154.62,-3.07,-239.62,5.7
0,152.58,-41.98,-227.33,5.6
0,152.58,-41.98,-227.33,5.6
0,152.58,-41.98,-227.33,5.6
0,152.58,-41.98,-227.33,5.6
0,152.58,-41.98,-227.33,5.6
0,152.58,-41.98,-227.33,5.6
0,116.74,-23.55,-210.94,5.6
0,116.74,-23.55,-210.94,5.6
0,116.74,-23.55,-210.94,5.6
0,116.74,-23.55,-210.94,5.6
0,116.74,-23.55,-210.94,5.6
0,116.74,-23.55,-210.94,5.6
0,125.95,-6.14,-211.97,5.6
0,125.95,-6.14,-211.97,5.6
0,125.95,-6.14,-211.97,5.6
0,125.95,-6.14,-211.97,5.6
0,125.95,-6.14,-211.97,5.6
0,115.71,-35.84,-158.72,6.4
0,115.71,-35.84,-158.72,6.4
0,115.71,-35.84,-158.72,6.4
0,115.71,-35.84,-158.72,6.4
0,115.71,-35.84,-158.72,6.4
0,115.71,-35.84,-158.72,6.4
0,233.47,-177.15,-185.34,30.8
0,233.47,-177.15,-185.34,30.8
0,233.47,-177.15,-185.34,30.8
0,233.47,-177.15,-185.34,30.8
0,233.47,-177.15,-185.34,30.8
0,126.98,196.61,-246.78,86.9
0,126.98,196.61,-246.78,86.9
0,126.98,196.61,-246.78,86.9
0,126.98,196.61,-246.78,86.9
0,126.98,196.61,-246.78,86.9
0,126.98,196.61,-246.78,86.9
0,159.74,23.55,-205.82,107.1
0,159.74,23.55,-205.82,107.1
0,159.74,23.55,-205.82,107.1
0,159.74,23.55,-205.82,107.1
0,159.74,23.55,-205.82,107.1
0,186.37,-137.22,-158.72,119.1
0,186.37,-137.22,-158.72,119.1
0,186.37,-137.22,-158.72,119.1
0,186.37,-137.22,-158.72,119.1
0,186.37,-137.22,-158.72,119.1
0,186.37,-137.22,-158.72,119.1
0,190.46,-46.08,-220.16,80.0
0,190.46,-46.08,-220.16,80.0
0,190.46,-46.08,-220.16,80.0
0,190.46,-46.08,-220.16,80.0
0,190.46,-46.08,-220.16,80.0
0,115.71,65.54,-138.24,17.0
0,115.71,65.54,-138.24,17.0
0,115.71,65.54,-138.24,17.0
0,115.71,65.54,-138.24,17.0
0,115.71,65.54,-138.24,17.0
0,115.71,65.54,-138.24,17.0
0,244.74,-50.18,-285.7,6.8
0,244.74,-50.18,-285.7,6.8
0,244.74,-50.18,-285.7,6.8
0,244.74,-50.18,-285.7,6.8
0,244.74,-50.18,-285.7,6.8
0,244.74,-50.18,-285.7,6.8
0,144.38,-15.36,-224.26,21.1
0,144.38,-15.36,-224.26,21.1
0,144.38,-15.36,-224.26,21.1
0,144.38,-15.36,-224.26,21.1
0,144.38,-15.36,-224.26,21.1
0,203.78,20.48,-162.82,97.6
0,203.78,20.48,-162.82,97.6
0,203.78,20.48,-162.82,97.6
0,203.78,20.48,-162.82,97.6
0,203.78,20.48,-162.82,97.6
0,203.78,20.48,-162.82,97.6
0,177.15,-5.12,-177.15,180.3
0,177.15,-5.12,-177.15,180.3
0,177.15,-5.12,-177.15,180.3
0,177.15,-5.12,-177.15,180.3
0,177.15,-5.12,-177.15,180.3
0,186.37,-13.31,-189.44,199.5
0,186.37,-13.31,-189.44,199.5
0,186.37,-13.31,-189.44,199.5
0,186.37,-13.31,-189.44,199.5
0,186.37,-13.31,-189.44,199.5
0,186.37,-13.31,-189.44,199.5
0,248.83,5.12,-122.88,146.0
0,248.83,5.12,-122.88,146.0
0,248.83,5.12,-122.88,146.0
0,248.83,5.12,-122.88,146.0
0,248.83,5.12,-122.88,146.0
1,138.24,-34.82,-217.09,5.7
1,138.24,-34.82,-217.09,5.7
1,138.24,-34.82,-217.09,5.7
1,138.24,-34.82,-217.09,5.7
1,133.12,-37.89,-212.99,5.7
1,133.12,-37.89,-212.99,5.7
1,133.12,-37.89,-212.99,5.7
1,133.12,-37.89,-212.99,5.7
1,133.12,-37.89,-212.99,5.7
1,133.12,-37.89,-212.99,5.7
1,133.12,-37.89,-214.02,5.7
1,133.12,-37.89,-214.02,5.7
1,133.12,-37.89,-214.02,5.7
1,133.12,-37.89,-214.02,5.7
1,133.12,-37.89,-214.02,5.7
1,126.98,-48.13,-205.82,5.6
1,126.98,-48.13,-205.82,5.6
1,126.98,-48.13,-205.82,5.6
1,126.98,-48.13,-205.82,5.6
1,126.98,-48.13,-205.82,5.6
1,126.98,-48.13,-205.82,5.6
1,135.17,-47.1,-208.9,5.5
1,135.17,-47.1,-208.9,5.5
1,135.17,-47.1,-208.9,5.5
1,135.17,-47.1,-208.9,5.5
1,135.17,-47.1,-208.9,5.5
1,168.96,-41.98,-206.85,5.5
1,168.96,-41.98,-206.85,5.5
1,168.96,-41.98,-206.85,5.5
1,168.96,-41.98,-206.85,5.5
1,168.96,-41.98,-206.85,5.5
1,168.96,-41.98,-206.85,5.5
1,149.5,-5.12,-210.94,5.6
1,149.5,-5.12,-210.94,5.6
1,149.5,-5.12,-210.94,5.6
1,149.5,-5.12,-210.94,5.6
1,149.5,-5.12,-210.94,5.6
1,142.34,-44.03,-199.68,6.1
1,142.34,-44.03,-199.68,6.1
1,142.34,-44.03,-199.68,6.1
1,142.34,-44.03,-199.68,6.1
1,142.34,-44.03,-199.68,6.1
1,142.34,-44.03,-199.68,6.1
1,187.39,-101.38,-182.27,27.2
1,187.39,-101.38,-182.27,27.2
1,187.39,-101.38,-182.27,27.2
1,187.39,-101.38,-182.27,27.2
1,187.39,-101.38,-182.27,27.2
1,187.39,-101.38,-182.27,27.2
1,180.22,11.26,-190.46,87.6
1,180.22,11.26,-190.46,87.6
1,180.22,11.26,-190.46,87.6
1,180.22,11.26,-190.46,87.6
1,180.22,11.26,-190.46,87.6
1,194.56,161.79,-218.11,111.6
1,194.56,161.79,-218.11,111.6
1,194.56,161.79,-218.11,111.6
1,194.56,161.79,-218.11,111.6
1,194.56,161.79,-218.11,111.6
1,194.56,161.79,-218.11,111.6
1,180.22,-211.97,-140.29,114.7
1,180.22,-211.97,-140.29,114.7
1,180.22,-211.97,-140.29,114.7
1,180.22,-211.97,-140.29,114.7
1,180.22,-211.97,-140.29,114.7
1,237.57,-144.38,-306.18,76.6
1,237.57,-144.38,-306.18,76.6
1,237.57,-144.38,-306.18,76.6
1,237.57,-144.38,-306.18,76.6
1,237.57,-144.38,-306.18,76.6
1,237.57,-144.38,-306.18,76.6
1,92.16,10.24,-154.62,17.0
1,92.16,10.24,-154.62,17.0
1,92.16,10.24,-154.62,17.0
1,92.16,10.24,-154.62,17.0
1,92.16,10.24,-154.62,17.0
1,154.62,8.19,-53.25,7.8
1,154.62,8.19,-53.25,7.8
1,154.62,8.19,-53.25,7.8
1,154.62,8.19,-53.25,7.8
1,154.62,8.19,-53.25,7.8
1,154.62,8.19,-53.25,7.8
1,228.35,-27.65,-157.7,51.6
1,228.35,-27.65,-157.7,51.6
1,228.35,-27.65,-157.7,51.6
1,228.35,-27.65,-157.7,51.6
1,228.35,-27.65,-157.7,51.6
1,184.32,-10.24,-173.06,166.2
1,184.32,-10.24,-173.06,166.2
1,184.32,-10.24,-173.06,166.2
1,184.32,-10.24,-173.06,166.2
1,184.32,-10.24,-173.06,166.2
1,184.32,-10.24,-173.06,166.2
1,156.67,-4.1,-224.26,250.8
1,156.67,-4.1,-224.26,250.8
1,156.67,-4.1,-224.26,250.8
1,156.67,-4.1,-224.26,250.8
1,156.67,-4.1,-224.26,250.8
1,232.45,-52.22,-179.2,212.6
1,232.45,-52.22,-179.2,212.6
1,232.45,-52.22,-179.2,212.6
1,232.45,-52.22,-179.2,212.6
1,232.45,-52.22,-179.2,212.6
1,232.45,-52.22,-179.2,212.6
