taskNumber,yaxis,xaxis,zaxis,force
0,132.1,-65.54,-204.8,5.7
0,132.1,-65.54,-204.8,5.7
0,132.1,-65.54,-204.8,5.7
0,132.1,-65.54,-204.8,5.7
0,132.1,-65.54,-204.8,5.7
0,145.41,-50.18,-249.86,5.7
0,145.41,-50.18,-249.86,5.7
0,145.41,-50.18,-249.86,5.7
0,145.41,-50.18,-249.86,5.7
0,145.41,-50.18,-249.86,5.7
0,145.41,-50.18,-249.86,5.7
0,132.1,-106.5,-131.07,6.1
0,132.1,-106.5,-131.07,6.1
0,132.1,-106.5,-131.07,6.1
0,132.1,-106.5,-131.07,6.1
0,132.1,-106.5,-131.07,6.1
0,201.73,-104.45,-178.18,17.2
0,201.73,-104.45,-178.18,17.2
0,201.73,-104.45,-178.18,17.2
0,201.73,-104.45,-178.18,17.2
0,201.73,-104.45,-178.18,17.2
0,201.73,-104.45,-178.18,17.2
0,154.62,80.9,-222.21,59.8
0,154.62,80.9,-222.21,59.8
0,154.62,80.9,-222.21,59.8
0,154.62,80.9,-222.21,59.8
0,154.62,80.9,-222.21,59.8
0,154.62,80.9,-222.21,59.8
0,158.72,36.86,-228.35,99.8
0,158.72,36.86,-228.35,99.8
0,158.72,36.86,-228.35,99.8
0,158.72,36.86,-228.35,99.8
0,158.72,36.86,-228.35,99.8
0,149.5,-76.8,-209.92,103.2
0,149.5,-76.8,-209.92,103.2
0,149.5,-76.8,-209.92,103.2
0,149.5,-76.8,-209.92,103.2
0,149.5,-76.8,-209.92,103.2
0,149.5,-76.8,-209.92,103.2
0,233.47,-69.63,-126.98,95.0
0,233.47,-69.63,-126.98,95.0
0,233.47,-69.63,-126.98,95.0
0,233.47,-69.63,-126.98,95.0
0,233.47,-69.63,-126.98,95.0
0,212.99,-8.19,-139.26,100.4
0,212.99,-8.19,-139.26,100.4
0,212.99,-8.19,-139.26,100.4
0,212.99,-8.19,-139.26,100.4
0,212.99,-8.19,-139.26,100.4
0,212.99,-8.19,-139.26,100.4
0,190.46,35.84,-184.32,98.4
0,190.46,35.84,-184.32,98.4
0,190.46,35.84,-184.32,98.4
0,190.46,35.84,-184.32,98.4
0,190.46,35.84,-184.32,98.4
0,124.93,114.69,-88.06,54.6
0,124.93,114.69,-88.06,54.6
0,124.93,114.69,-88.06,54.6
0,124.93,114.69,-88.06,54.6
0,124.93,114.69,-88.06,54.6
0,124.93,114.69,-88.06,54.6
0,110.59,-47.1,-142.34,10.5
1,159.74,-66.56,-194.56,5.6
1,155.65,-68.61,-187.39,5.6
1,155.65,-68.61,-187.39,5.6
1,155.65,-68.61,-187.39,5.6
1,155.65,-68.61,-187.39,5.6
1,155.65,-68.61,-187.39,5.6
1,155.65,-68.61,-187.39,5.6
1,154.62,-54.27,-198.66,5.6
1,154.62,-54.27,-198.66,5.6
1,154.62,-54.27,-198.66,5.6
1,154.62,-54.27,-198.66,5.6
1,154.62,-54.27,-198.66,5.6
1,152.58,-56.32,-200.7,5.6
1,152.58,-56.32,-200.7,5.6
1,152.58,-56.32,-200.7,5.6
1,152.58,-56.32,-200.7,5.6
1,152.58,-56.32,-200.7,5.6
1,152.58,-56.32,-200.7,5.6
1,142.34,-56.32,-201.73,5.6
1,142.34,-56.32,-201.73,5.6
1,142.34,-56.32,-201.73,5.6
1,142.34,-56.32,-201.73,5.6
1,142.34,-56.32,-201.73,5.6
1,147.46,-60.42,-195.58,5.6
1,147.46,-60.42,-195.58,5.6
1,147.46,-60.42,-195.58,5.6
1,147.46,-60.42,-195.58,5.6
1,147.46,-60.42,-195.58,5.6
1,147.46,-60.42,-195.58,5.6
1,165.89,-55.3,-215.04,5.7
1,165.89,-55.3,-215.04,5.7
1,165.89,-55.3,-215.04,5.7
1,165.89,-55.3,-215.04,5.7
1,165.89,-55.3,-215.04,5.7
1,149.5,-20.48,-205.82,5.7
1,149.5,-20.48,-205.82,5.7
1,149.5,-20.48,-205.82,5.7
1,149.5,-20.48,-205.82,5.7
1,149.5,-20.48,-205.82,5.7
1,149.5,-20.48,-205.82,5.7
1,134.14,0.0,-197.63,5.7
1,134.14,0.0,-197.63,5.7
1,134.14,0.0,-197.63,5.7
1,134.14,0.0,-197.63,5.7
1,134.14,0.0,-197.63,5.7
1,211.97,-45.06,-227.33,10.1
1,211.97,-45.06,-227.33,10.1
1,211.97,-45.06,-227.33,10.1
