taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,-10.24,261.12,8.19,102.4,505.0,0.7990506,-127.0,510.0,0.9172662,-46.0,559.0,1.1247485,62.0,633.0,0.9240876,-52.0,890.0,1.1366539,107.0,799.0,1.4448463,246.0,552.0,0.9928058,-4.0,755.0,1.0832138,58.0,628.0,1.1376811,76.0
0,-11.26,266.24,7.17,103.1,505.0,0.7990506,-127.0,510.0,0.9172662,-46.0,557.0,1.1207243,60.0,633.0,0.9240876,-52.0,888.0,1.1340996,105.0,798.0,1.443038,245.0,551.0,0.9910072,-5.0,754.0,1.081779,57.0,628.0,1.1376811,76.0
0,-11.26,266.24,7.17,103.1,505.0,0.7990506,-127.0,510.0,0.9172662,-46.0,557.0,1.1207243,60.0,636.0,0.92846715,-49.0,888.0,1.1340996,105.0,798.0,1.443038,245.0,551.0,0.9910072,-5.0,754.0,1.081779,57.0,628.0,1.1376811,76.0
0,-9.22,262.14,8.19,102.7,505.0,0.7990506,-127.0,510.0,0.9172662,-46.0,557.0,1.1207243,60.0,637.0,0.929927,-48.0,888.0,1.1340996,105.0,799.0,1.4448463,246.0,551.0,0.9910072,-5.0,754.0,1.081779,57.0,628.0,1.1376811,76.0
0,-9.22,262.14,8.19,102.7,506.0,0.8006329,-126.0,510.0,0.9172662,-46.0,558.0,1.1227365,61.0,637.0,0.929927,-48.0,888.0,1.1340996,105.0,799.0,1.4448463,246.0,551.0,0.9910072,-5.0,754.0,1.081779,57.0,628.0,1.1376811,76.0
0,-10.24,262.14,12.29,102.6,506.0,0.8006329,-126.0,510.0,0.9172662,-46.0,558.0,1.1227365,61.0,638.0,0.9313869,-47.0,888.0,1.1340996,105.0,799.0,1.4448463,246.0,551.0,0.9910072,-5.0,754.0,1.081779,57.0,628.0,1.1376811,76.0
0,-10.24,262.14,12.29,102.6,505.0,0.7990506,-127.0,508.0,0.91366905,-48.0,557.0,1.1207243,60.0,637.0,0.929927,-48.0,889.0,1.1353768,106.0,800.0,1.4466546,247.0,546.0,0.9820144,-10.0,754.0,1.081779,57.0,628.0,1.1376811,76.0
0,-10.24,263.17,10.24,103.1,505.0,0.7990506,-127.0,508.0,0.91366905,-48.0,557.0,1.1207243,60.0,637.0,0.929927,-48.0,883.0,1.1277139,100.0,798.0,1.443038,245.0,545.0,0.98021585,-11.0,754.0,1.081779,57.0,628.0,1.1376811,76.0
0,-10.24,263.17,10.24,103.1,505.0,0.7990506,-127.0,508.0,0.91366905,-48.0,557.0,1.1207243,60.0,637.0,0.929927,-48.0,883.0,1.1277139,100.0,798.0,1.443038,245.0,544.0,0.9784173,-12.0,754.0,1.081779,57.0,627.0,1.1358696,75.0
0,-10.24,263.17,10.24,103.8,504.0,0.79746836,-128.0,508.0,0.91366905,-48.0,556.0,1.1187123,59.0,636.0,0.92846715,-49.0,883.0,1.1277139,100.0,795.0,1.437613,242.0,542.0,0.97482014,-14.0,751.0,1.077475,54.0,627.0,1.1358696,75.0
0,-10.24,263.17,10.24,103.8,504.0,0.79746836,-128.0,508.0,0.91366905,-48.0,556.0,1.1187123,59.0,636.0,0.92846715,-49.0,882.0,1.1264368,99.0,795.0,1.437613,242.0,542.0,0.97482014,-14.0,751.0,1.077475,54.0,627.0,1.1358696,75.0
0,-8.19,263.17,11.26,106.0,505.0,0.7990506,-127.0,508.0,0.91366905,-48.0,556.0,1.1187123,59.0,637.0,0.929927,-48.0,883.0,1.1277139,100.0,796.0,1.4394213,243.0,543.0,0.9766187,-13.0,753.0,1.0803443,56.0,627.0,1.1358696,75.0
