# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
1000,0,0,0,0,0,0,0,0,0,0
37,911,0,50,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,155,0,0,198,0,647,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
