# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
800,200,0,0,0,0,0,0,0,0,0
246,686,0,68,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
96,0,0,50,0,0,588,0,266,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,639,0,0,15,0,346,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
