# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
400,200,0,0,0,0,200,0,200,0,0
146,670,0,0,0,0,184,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
107,0,0,396,0,0,0,0,497,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
40,100,0,0,0,0,860,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,355,0,0,0,0,645,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
