# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
392,132,0,200,0,0,0,0,276,0,0
2,868,0,1,0,0,0,0,129,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,990,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
48,201,0,0,0,0,705,0,46,0,0
0,0,0,0,0,0,0,0,0,0,0
167,0,0,315,0,0,0,0,518,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
