roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
129.45,161.87,-44.51,181.25,142.34,-118.78,99.3,618.0,1.018122,11.0,561.0,0.928808,-43.0,709.0,1.0661654,44.0,695.0,1.0692308,45.0,489.0,0.8402062,-93.0,327.0,0.67701864,-156.0,642.0,0.97420335,-17.0,576.0,1.168357,83.0,595.0,0.84158415,-112.0
129.45,161.87,-44.51,181.25,142.34,-118.78,99.3,618.0,1.018122,11.0,562.0,0.93046355,-42.0,712.0,1.0706767,47.0,695.0,1.0692308,45.0,490.0,0.84192437,-92.0,332.0,0.6873706,-151.0,642.0,0.97420335,-17.0,576.0,1.168357,83.0,597.0,0.84441304,-110.0
130.07,161.71,-44.77,181.25,140.29,-113.66,97.2,616.0,1.014827,9.0,563.0,0.9321192,-41.0,710.0,1.0676692,45.0,694.0,1.0676923,44.0,490.0,0.84192437,-92.0,333.0,0.68944097,-150.0,640.0,0.97116846,-19.0,576.0,1.168357,83.0,595.0,0.84158415,-112.0
130.07,161.71,-44.77,181.25,140.29,-113.66,97.2,616.0,1.014827,9.0,563.0,0.9321192,-41.0,710.0,1.0676692,45.0,693.0,1.0661539,43.0,490.0,0.84192437,-92.0,333.0,0.68944097,-150.0,640.0,0.97116846,-19.0,575.0,1.1663285,82.0,595.0,0.84158415,-112.0
129.79,161.92,-44.53,181.25,143.36,-116.74,100.8,621.0,1.0230643,14.0,556.0,0.9205298,-48.0,705.0,1.0601504,40.0,698.0,1.0738461,48.0,490.0,0.84192437,-92.0,319.0,0.66045547,-164.0,639.0,0.969651,-20.0,579.0,1.1744422,86.0,592.0,0.8373409,-115.0
129.79,161.92,-44.53,181.25,143.36,-116.74,100.8,621.0,1.0230643,14.0,553.0,0.9155629,-51.0,705.0,1.0601504,40.0,698.0,1.0738461,48.0,490.0,0.84192437,-92.0,319.0,0.66045547,-164.0,639.0,0.969651,-20.0,579.0,1.1744422,86.0,592.0,0.8373409,-115.0
129.28,161.78,-44.67,182.27,140.29,-114.69,103.4,621.0,1.0230643,14.0,558.0,0.92384106,-46.0,711.0,1.069173,46.0,698.0,1.0738461,48.0,492.0,0.8453608,-90.0,334.0,0.6915114,-149.0,647.0,0.9817906,-12.0,579.0,1.1744422,86.0,599.0,0.8472419,-108.0
129.28,161.78,-44.67,182.27,140.29,-114.69,103.4,621.0,1.0230643,14.0,561.0,0.928808,-43.0,715.0,1.0751879,50.0,698.0,1.0738461,48.0,492.0,0.8453608,-90.0,340.0,0.7039338,-143.0,647.0,0.9817906,-12.0,579.0,1.1744422,86.0,599.0,0.8472419,-108.0
129.63,161.7,-44.91,182.27,142.34,-116.74,103.3,617.0,1.0164745,10.0,562.0,0.93046355,-42.0,719.0,1.081203,54.0,694.0,1.0676923,44.0,493.0,0.84707904,-89.0,343.0,0.71014494,-140.0,647.0,0.9817906,-12.0,577.0,1.1703854,84.0,602.0,0.85148513,-105.0
129.63,161.7,-44.91,182.27,142.34,-116.74,103.3,617.0,1.0164745,10.0,562.0,0.93046355,-42.0,713.0,1.0721805,48.0,694.0,1.0676923,44.0,490.0,0.84192437,-92.0,334.0,0.6915114,-149.0,642.0,0.97420335,-17.0,575.0,1.1663285,82.0,600.0,0.8486563,-107.0
