taskNumber,yaxis,xaxis,zaxis,force
0,60.42,-101.38,-237.57,0.2
0,60.42,-101.38,-237.57,0.2
0,60.42,-101.38,-237.57,0.2
0,60.42,-101.38,-237.57,0.2
0,59.39,-98.3,-237.57,0.1
0,59.39,-98.3,-237.57,0.1
0,59.39,-98.3,-237.57,0.1
0,59.39,-98.3,-237.57,0.1
0,59.39,-98.3,-237.57,0.1
0,64.51,-105.47,-245.76,0.2
0,64.51,-105.47,-245.76,0.2
0,64.51,-105.47,-245.76,0.2
0,64.51,-105.47,-245.76,0.2
0,64.51,-105.47,-245.76,0.2
0,64.51,-105.47,-245.76,0.2
0,65.54,-112.64,-234.5,0.1
0,65.54,-112.64,-234.5,0.1
0,65.54,-112.64,-234.5,0.1
0,65.54,-112.64,-234.5,0.1
0,65.54,-112.64,-234.5,0.1
0,70.66,-105.47,-237.57,0.1
0,70.66,-105.47,-237.57,0.1
0,70.66,-105.47,-237.57,0.1
0,70.66,-105.47,-237.57,0.1
0,70.66,-105.47,-237.57,0.1
0,70.66,-105.47,-237.57,0.1
0,68.61,-97.28,-231.42,0.2
0,68.61,-97.28,-231.42,0.2
0,68.61,-97.28,-231.42,0.2
0,68.61,-97.28,-231.42,0.2
0,68.61,-97.28,-231.42,0.2
0,72.7,-100.35,-237.57,0.2
0,72.7,-100.35,-237.57,0.2
0,72.7,-100.35,-237.57,0.2
0,72.7,-100.35,-237.57,0.2
0,72.7,-100.35,-237.57,0.2
0,72.7,-100.35,-237.57,0.2
0,68.61,-96.26,-232.45,0.1
0,68.61,-96.26,-232.45,0.1
0,68.61,-96.26,-232.45,0.1
0,68.61,-96.26,-232.45,0.1
0,68.61,-96.26,-232.45,0.1
0,75.78,-87.04,-232.45,0.1
0,75.78,-87.04,-232.45,0.1
0,75.78,-87.04,-232.45,0.1
0,75.78,-87.04,-232.45,0.1
0,75.78,-87.04,-232.45,0.1
0,75.78,-87.04,-232.45,0.1
0,77.82,-116.74,-242.69,0.2
0,77.82,-116.74,-242.69,0.2
0,77.82,-116.74,-242.69,0.2
0,77.82,-116.74,-242.69,0.2
0,77.82,-116.74,-242.69,0.2
0,73.73,-104.45,-244.74,0.1
0,73.73,-104.45,-244.74,0.1
0,73.73,-104.45,-244.74,0.1
0,73.73,-104.45,-244.74,0.1
0,73.73,-104.45,-244.74,0.1
0,73.73,-104.45,-244.74,0.1
0,76.8,-64.51,-237.57,0.2
0,76.8,-64.51,-237.57,0.2
0,76.8,-64.51,-237.57,0.2
0,76.8,-64.51,-237.57,0.2
0,76.8,-64.51,-237.57,0.2
0,76.8,-64.51,-237.57,0.2
0,136.19,-63.49,-260.1,0.1
0,136.19,-63.49,-260.1,0.1
0,136.19,-63.49,-260.1,0.1
0,136.19,-63.49,-260.1,0.1
0,136.19,-63.49,-260.1,0.1
0,108.54,-65.54,-220.16,0.2
0,108.54,-65.54,-220.16,0.2
0,108.54,-65.54,-220.16,0.2
0,108.54,-65.54,-220.16,0.2
0,108.54,-65.54,-220.16,0.2
0,108.54,-65.54,-220.16,0.2
0,116.74,-51.2,-206.85,0.1
0,116.74,-51.2,-206.85,0.1
0,116.74,-51.2,-206.85,0.1
0,116.74,-51.2,-206.85,0.1
0,116.74,-51.2,-206.85,0.1
0,108.54,-74.75,-220.16,0.2
0,108.54,-74.75,-220.16,0.2
0,108.54,-74.75,-220.16,0.2
0,108.54,-74.75,-220.16,0.2
0,108.54,-74.75,-220.16,0.2
0,108.54,-74.75,-220.16,0.2
0,129.02,-49.15,-260.1,0.2
0,129.02,-49.15,-260.1,0.2
0,129.02,-49.15,-260.1,0.2
0,129.02,-49.15,-260.1,0.2
0,129.02,-49.15,-260.1,0.2
0,129.02,-49.15,-260.1,0.2
0,110.59,-27.65,-224.26,0.3
0,110.59,-27.65,-224.26,0.3
0,110.59,-27.65,-224.26,0.3
0,110.59,-27.65,-224.26,0.3
0,110.59,-27.65,-224.26,0.3
0,83.97,-50.18,-138.24,2.8
0,83.97,-50.18,-138.24,2.8
0,83.97,-50.18,-138.24,2.8
0,83.97,-50.18,-138.24,2.8
0,83.97,-50.18,-138.24,2.8
0,83.97,-50.18,-138.24,2.8
0,129.02,-73.73,-237.57,68.4
0,129.02,-73.73,-237.57,68.4
0,129.02,-73.73,-237.57,68.4
0,129.02,-73.73,-237.57,68.4
0,129.02,-73.73,-237.57,68.4
0,125.95,-48.13,-224.26,254.9
0,125.95,-48.13,-224.26,254.9
0,125.95,-48.13,-224.26,254.9
0,125.95,-48.13,-224.26,254.9
0,125.95,-48.13,-224.26,254.9
0,125.95,-48.13,-224.26,254.9
0,118.78,-14.34,-238.59,371.3
0,118.78,-14.34,-238.59,371.3
0,118.78,-14.34,-238.59,371.3
0,118.78,-14.34,-238.59,371.3
0,118.78,-14.34,-238.59,371.3
0,135.17,59.39,-225.28,453.3
0,135.17,59.39,-225.28,453.3
0,135.17,59.39,-225.28,453.3
0,135.17,59.39,-225.28,453.3
0,135.17,59.39,-225.28,453.3
0,135.17,59.39,-225.28,453.3
0,147.46,-11.26,-240.64,544.3
0,147.46,-11.26,-240.64,544.3
0,147.46,-11.26,-240.64,544.3
0,147.46,-11.26,-240.64,544.3
0,147.46,-11.26,-240.64,544.3
0,137.22,-5.12,-225.28,563.0
0,137.22,-5.12,-225.28,563.0
0,137.22,-5.12,-225.28,563.0
0,137.22,-5.12,-225.28,563.0
0,137.22,-5.12,-225.28,563.0
0,137.22,-5.12,-225.28,563.0
0,134.14,-13.31,-233.47,494.5
0,134.14,-13.31,-233.47,494.5
0,134.14,-13.31,-233.47,494.5
0,134.14,-13.31,-233.47,494.5
0,134.14,-13.31,-233.47,494.5
0,193.54,147.46,-413.7,266.0
0,193.54,147.46,-413.7,266.0
0,193.54,147.46,-413.7,266.0
0,193.54,147.46,-413.7,266.0
0,193.54,147.46,-413.7,266.0
0,193.54,147.46,-413.7,266.0
0,97.28,-32.77,-250.88,39.1
0,97.28,-32.77,-250.88,39.1
0,97.28,-32.77,-250.88,39.1
0,97.28,-32.77,-250.88,39.1
0,97.28,-32.77,-250.88,39.1
0,97.28,-32.77,-250.88,39.1
0,90.11,-31.74,-241.66,0.5
0,90.11,-31.74,-241.66,0.5
0,90.11,-31.74,-241.66,0.5
0,90.11,-31.74,-241.66,0.5
0,90.11,-31.74,-241.66,0.5
0,96.26,-63.49,-268.29,0.2
0,96.26,-63.49,-268.29,0.2
0,96.26,-63.49,-268.29,0.2
0,96.26,-63.49,-268.29,0.2
0,96.26,-63.49,-268.29,0.2
0,96.26,-63.49,-268.29,0.2
0,79.87,-50.18,-240.64,0.0
0,79.87,-50.18,-240.64,0.0
0,79.87,-50.18,-240.64,0.0
0,79.87,-50.18,-240.64,0.0
0,79.87,-50.18,-240.64,0.0
0,97.28,-45.06,-251.9,0.1
0,97.28,-45.06,-251.9,0.1
0,97.28,-45.06,-251.9,0.1
0,97.28,-45.06,-251.9,0.1
1,60.42,-72.7,-238.59,0.1
1,60.42,-72.7,-238.59,0.1
1,68.61,-69.63,-259.07,0.2
1,68.61,-69.63,-259.07,0.2
1,68.61,-69.63,-259.07,0.2
1,68.61,-69.63,-259.07,0.2
1,68.61,-69.63,-259.07,0.2
1,64.51,-74.75,-249.86,0.2
1,64.51,-74.75,-249.86,0.2
1,64.51,-74.75,-249.86,0.2
1,64.51,-74.75,-249.86,0.2
1,64.51,-74.75,-249.86,0.2
1,64.51,-74.75,-249.86,0.2
1,70.66,-79.87,-256.0,0.2
1,70.66,-79.87,-256.0,0.2
1,70.66,-79.87,-256.0,0.2
1,70.66,-79.87,-256.0,0.2
1,70.66,-79.87,-256.0,0.2
1,66.56,-73.73,-249.86,0.2
1,66.56,-73.73,-249.86,0.2
1,66.56,-73.73,-249.86,0.2
1,66.56,-73.73,-249.86,0.2
1,66.56,-73.73,-249.86,0.2
1,66.56,-73.73,-249.86,0.2
1,70.66,-72.7,-254.98,0.1
1,70.66,-72.7,-254.98,0.1
1,70.66,-72.7,-254.98,0.1
1,70.66,-72.7,-254.98,0.1
1,70.66,-72.7,-254.98,0.1
1,70.66,-72.7,-254.98,0.1
1,67.58,-75.78,-244.74,0.2
1,67.58,-75.78,-244.74,0.2
1,67.58,-75.78,-244.74,0.2
1,67.58,-75.78,-244.74,0.2
1,67.58,-75.78,-244.74,0.2
1,70.66,-81.92,-252.93,0.2
1,70.66,-81.92,-252.93,0.2
1,70.66,-81.92,-252.93,0.2
1,70.66,-81.92,-252.93,0.2
1,70.66,-81.92,-252.93,0.2
1,70.66,-81.92,-252.93,0.2
1,66.56,-79.87,-248.83,0.2
1,66.56,-79.87,-248.83,0.2
1,66.56,-79.87,-248.83,0.2
1,66.56,-79.87,-248.83,0.2
1,66.56,-79.87,-248.83,0.2
1,66.56,-79.87,-248.83,0.2
1,65.54,-73.73,-251.9,0.2
1,65.54,-73.73,-251.9,0.2
1,65.54,-73.73,-251.9,0.2
1,65.54,-73.73,-251.9,0.2
1,65.54,-73.73,-251.9,0.2
1,60.42,-73.73,-219.14,0.1
1,60.42,-73.73,-219.14,0.1
1,60.42,-73.73,-219.14,0.1
1,60.42,-73.73,-219.14,0.1
1,60.42,-73.73,-219.14,0.1
1,60.42,-73.73,-219.14,0.1
1,88.06,-64.51,-258.05,0.0
1,88.06,-64.51,-258.05,0.0
1,88.06,-64.51,-258.05,0.0
1,88.06,-64.51,-258.05,0.0
1,88.06,-64.51,-258.05,0.0
1,91.14,-70.66,-229.38,0.1
1,91.14,-70.66,-229.38,0.1
1,91.14,-70.66,-229.38,0.1
1,91.14,-70.66,-229.38,0.1
1,91.14,-70.66,-229.38,0.1
1,91.14,-70.66,-229.38,0.1
1,98.3,-55.3,-245.76,0.1
1,98.3,-55.3,-245.76,0.1
1,98.3,-55.3,-245.76,0.1
1,98.3,-55.3,-245.76,0.1
1,98.3,-55.3,-245.76,0.1
1,96.26,-48.13,-208.9,0.1
1,96.26,-48.13,-208.9,0.1
1,96.26,-48.13,-208.9,0.1
1,96.26,-48.13,-208.9,0.1
1,96.26,-48.13,-208.9,0.1
