roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,0.92878336,-48.0,514.0,0.9790476,-11.0,562.0,1.0912621,47.0,635.0,0.8931083,-76.0,471.0,0.942,-29.0,503.0,1.1779859,76.0,553.0,0.91708124,-50.0,539.0,0.943958,-32.0,546.0,0.98734176,-7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.9332344,-45.0,514.0,0.9790476,-11.0,562.0,1.0912621,47.0,642.0,0.90295357,-69.0,472.0,0.944,-28.0,503.0,1.1779859,76.0,553.0,0.91708124,-50.0,542.0,0.9492119,-29.0,547.0,0.9891501,-6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.9376855,-42.0,514.0,0.9790476,-11.0,562.0,1.0912621,47.0,643.0,0.90436006,-68.0,472.0,0.944,-28.0,503.0,1.1779859,76.0,553.0,0.91708124,-50.0,544.0,0.95271456,-27.0,547.0,0.9891501,-6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.93916917,-41.0,514.0,0.9790476,-11.0,558.0,1.0834951,43.0,648.0,0.9113924,-63.0,474.0,0.948,-26.0,503.0,1.1779859,76.0,554.0,0.9187396,-49.0,544.0,0.95271456,-27.0,544.0,0.98372513,-9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.93916917,-41.0,514.0,0.9790476,-11.0,558.0,1.0834951,43.0,648.0,0.9113924,-63.0,473.0,0.946,-27.0,502.0,1.175644,75.0,554.0,0.9187396,-49.0,544.0,0.95271456,-27.0,543.0,0.98191684,-10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.9376855,-42.0,514.0,0.9790476,-11.0,558.0,1.0834951,43.0,643.0,0.90436006,-68.0,473.0,0.946,-27.0,496.0,1.1615925,69.0,554.0,0.9187396,-49.0,544.0,0.95271456,-27.0,543.0,0.98191684,-10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.9376855,-42.0,512.0,0.9752381,-13.0,556.0,1.0796117,41.0,643.0,0.90436006,-68.0,470.0,0.94,-30.0,495.0,1.1592506,68.0,554.0,0.9187396,-49.0,544.0,0.95271456,-27.0,543.0,0.98191684,-10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.9376855,-42.0,512.0,0.9752381,-13.0,554.0,1.0757282,39.0,642.0,0.90295357,-69.0,470.0,0.94,-30.0,495.0,1.1592506,68.0,554.0,0.9187396,-49.0,544.0,0.95271456,-27.0,543.0,0.98191684,-10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.9376855,-42.0,514.0,0.9790476,-11.0,554.0,1.0757282,39.0,642.0,0.90295357,-69.0,470.0,0.94,-30.0,495.0,1.1592506,68.0,555.0,0.920398,-48.0,544.0,0.95271456,-27.0,543.0,0.98191684,-10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.93916917,-41.0,514.0,0.9790476,-11.0,554.0,1.0757282,39.0,642.0,0.90295357,-69.0,470.0,0.94,-30.0,495.0,1.1592506,68.0,557.0,0.92371476,-46.0,545.0,0.95446587,-26.0,544.0,0.98372513,-9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.93916917,-41.0,514.0,0.9790476,-11.0,554.0,1.0757282,39.0,642.0,0.90295357,-69.0,470.0,0.94,-30.0,495.0,1.1592506,68.0,561.0,0.9303483,-42.0,550.0,0.96322244,-21.0,546.0,0.98734176,-7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.93916917,-41.0,516.0,0.98285717,-9.0,554.0,1.0757282,39.0,642.0,0.90295357,-69.0,470.0,0.94,-30.0,495.0,1.1592506,68.0,561.0,0.9303483,-42.0,550.0,0.96322244,-21.0,548.0,0.9909584,-5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.93916917,-41.0,514.0,0.9790476,-11.0,540.0,1.0485437,25.0,631.0,0.8874824,-80.0,470.0,0.94,-30.0,468.0,1.0960188,41.0,562.0,0.93200666,-41.0,547.0,0.9579685,-24.0,546.0,0.98734176,-7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.93916917,-41.0,513.0,0.9771429,-12.0,539.0,1.0466019,24.0,630.0,0.886076,-81.0,470.0,0.94,-30.0,467.0,1.0936768,40.0,562.0,0.93200666,-41.0,547.0,0.9579685,-24.0,546.0,0.98734176,-7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.9376855,-42.0,513.0,0.9771429,-12.0,539.0,1.0466019,24.0,629.0,0.8846695,-82.0,469.0,0.938,-31.0,466.0,1.0913349,39.0,562.0,0.93200666,-41.0,544.0,0.95271456,-27.0,544.0,0.98372513,-9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.93620175,-43.0,512.0,0.9752381,-13.0,539.0,1.0466019,24.0,629.0,0.8846695,-82.0,468.0,0.936,-32.0,466.0,1.0913349,39.0,562.0,0.93200666,-41.0,543.0,0.9509632,-28.0,543.0,0.98191684,-10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.93620175,-43.0,512.0,0.9752381,-13.0,539.0,1.0466019,24.0,628.0,0.883263,-83.0,466.0,0.932,-34.0,466.0,1.0913349,39.0,562.0,0.93200666,-41.0,543.0,0.9509632,-28.0,542.0,0.9801085,-11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.9376855,-42.0,512.0,0.9752381,-13.0,539.0,1.0466019,24.0,629.0,0.8846695,-82.0,468.0,0.936,-32.0,467.0,1.0936768,40.0,562.0,0.93200666,-41.0,544.0,0.95271456,-27.0,542.0,0.9801085,-11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.93916917,-41.0,512.0,0.9752381,-13.0,540.0,1.0485437,25.0,629.0,0.8846695,-82.0,468.0,0.936,-32.0,468.0,1.0960188,41.0,562.0,0.93200666,-41.0,546.0,0.95621717,-25.0,542.0,0.9801085,-11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.93916917,-41.0,512.0,0.9752381,-13.0,540.0,1.0485437,25.0,629.0,0.8846695,-82.0,468.0,0.936,-32.0,468.0,1.0960188,41.0,562.0,0.93200666,-41.0,547.0,0.9579685,-24.0,542.0,0.9801085,-11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.9421365,-39.0,513.0,0.9771429,-12.0,540.0,1.0485437,25.0,630.0,0.886076,-81.0,468.0,0.936,-32.0,468.0,1.0960188,41.0,562.0,0.93200666,-41.0,547.0,0.9579685,-24.0,543.0,0.98191684,-10.0
