taskNumber,yaxis,xaxis,zaxis,force
0,112.64,-112.64,-228.35,0.5
0,112.64,-112.64,-228.35,0.5
0,112.64,-112.64,-228.35,0.5
0,112.64,-112.64,-228.35,0.5
0,112.64,-112.64,-228.35,0.5
0,88.06,-99.33,-224.26,0.6
0,88.06,-99.33,-224.26,0.6
0,88.06,-99.33,-224.26,0.6
0,88.06,-99.33,-224.26,0.6
0,88.06,-99.33,-224.26,0.6
0,88.06,-99.33,-224.26,0.6
0,88.06,-121.86,-219.14,0.7
0,88.06,-121.86,-219.14,0.7
0,88.06,-121.86,-219.14,0.7
0,88.06,-121.86,-219.14,0.7
0,88.06,-121.86,-219.14,0.7
0,103.42,-114.69,-219.14,0.6
0,103.42,-114.69,-219.14,0.6
0,103.42,-114.69,-219.14,0.6
0,103.42,-114.69,-219.14,0.6
0,103.42,-114.69,-219.14,0.6
0,103.42,-114.69,-219.14,0.6
0,107.52,-83.97,-219.14,0.5
0,107.52,-83.97,-219.14,0.5
0,107.52,-83.97,-219.14,0.5
0,107.52,-83.97,-219.14,0.5
0,107.52,-83.97,-219.14,0.5
0,101.38,-65.54,-228.35,0.4
0,101.38,-65.54,-228.35,0.4
0,101.38,-65.54,-228.35,0.4
0,101.38,-65.54,-228.35,0.4
0,101.38,-65.54,-228.35,0.4
0,101.38,-65.54,-228.35,0.4
0,116.74,-88.06,-231.42,0.5
0,116.74,-88.06,-231.42,0.5
0,116.74,-88.06,-231.42,0.5
0,116.74,-88.06,-231.42,0.5
0,116.74,-88.06,-231.42,0.5
0,110.59,-75.78,-225.28,0.5
0,110.59,-75.78,-225.28,0.5
0,110.59,-75.78,-225.28,0.5
0,110.59,-75.78,-225.28,0.5
0,110.59,-75.78,-225.28,0.5
0,110.59,-75.78,-225.28,0.5
0,108.54,-49.15,-230.4,0.5
0,108.54,-49.15,-230.4,0.5
0,108.54,-49.15,-230.4,0.5
0,108.54,-49.15,-230.4,0.5
0,108.54,-49.15,-230.4,0.5
0,123.9,-76.8,-211.97,0.5
0,123.9,-76.8,-211.97,0.5
0,123.9,-76.8,-211.97,0.5
