taskNumber,yaxis,xaxis,zaxis,force
0,105.47,-88.06,-225.28,0.5
0,105.47,-88.06,-225.28,0.5
0,105.47,-88.06,-225.28,0.5
0,101.38,-88.06,-219.14,0.5
0,101.38,-88.06,-219.14,0.5
0,101.38,-88.06,-219.14,0.5
0,101.38,-88.06,-219.14,0.5
0,101.38,-88.06,-219.14,0.5
0,102.4,-84.99,-221.18,0.4
0,102.4,-84.99,-221.18,0.4
0,102.4,-84.99,-221.18,0.4
0,102.4,-84.99,-221.18,0.4
0,102.4,-84.99,-221.18,0.4
0,107.52,-90.11,-225.28,0.4
0,107.52,-90.11,-225.28,0.4
0,107.52,-90.11,-225.28,0.4
0,107.52,-90.11,-225.28,0.4
0,107.52,-90.11,-225.28,0.4
0,107.52,-90.11,-225.28,0.4
0,102.4,-81.92,-221.18,0.4
0,102.4,-81.92,-221.18,0.4
0,102.4,-81.92,-221.18,0.4
0,102.4,-81.92,-221.18,0.4
0,102.4,-81.92,-221.18,0.4
0,102.4,-81.92,-221.18,0.4
0,117.76,-81.92,-229.38,0.4
0,117.76,-81.92,-229.38,0.4
0,117.76,-81.92,-229.38,0.4
0,117.76,-81.92,-229.38,0.4
0,117.76,-81.92,-229.38,0.4
0,106.5,-82.94,-207.87,0.4
0,106.5,-82.94,-207.87,0.4
0,106.5,-82.94,-207.87,0.4
0,106.5,-82.94,-207.87,0.4
0,106.5,-82.94,-207.87,0.4
0,106.5,-82.94,-207.87,0.4
0,108.54,-66.56,-212.99,0.4
0,108.54,-66.56,-212.99,0.4
0,108.54,-66.56,-212.99,0.4
0,108.54,-66.56,-212.99,0.4
0,108.54,-66.56,-212.99,0.4
0,137.22,-80.9,-211.97,0.4
0,137.22,-80.9,-211.97,0.4
0,137.22,-80.9,-211.97,0.4
0,137.22,-80.9,-211.97,0.4
0,137.22,-80.9,-211.97,0.4
0,137.22,-80.9,-211.97,0.4
0,144.38,-59.39,-215.04,0.5
0,144.38,-59.39,-215.04,0.5
0,144.38,-59.39,-215.04,0.5
0,144.38,-59.39,-215.04,0.5
0,144.38,-59.39,-215.04,0.5
0,183.3,-38.91,-231.42,0.5
0,183.3,-38.91,-231.42,0.5
0,183.3,-38.91,-231.42,0.5
0,183.3,-38.91,-231.42,0.5
0,183.3,-38.91,-231.42,0.5
0,183.3,-38.91,-231.42,0.5
0,119.81,-79.87,-203.78,0.5
0,119.81,-79.87,-203.78,0.5
0,119.81,-79.87,-203.78,0.5
0,119.81,-79.87,-203.78,0.5
0,119.81,-79.87,-203.78,0.5
0,105.47,-66.56,-211.97,0.5
0,105.47,-66.56,-211.97,0.5
0,105.47,-66.56,-211.97,0.5
0,105.47,-66.56,-211.97,0.5
0,105.47,-66.56,-211.97,0.5
0,105.47,-66.56,-211.97,0.5
0,123.9,-80.9,-227.33,0.5
0,123.9,-80.9,-227.33,0.5
0,123.9,-80.9,-227.33,0.5
0,123.9,-80.9,-227.33,0.5
0,123.9,-80.9,-227.33,0.5
0,123.9,-80.9,-227.33,0.5
0,110.59,-77.82,-216.06,0.4
0,110.59,-77.82,-216.06,0.4
0,110.59,-77.82,-216.06,0.4
0,110.59,-77.82,-216.06,0.4
0,110.59,-77.82,-216.06,0.4
0,112.64,-77.82,-223.23,0.4
0,112.64,-77.82,-223.23,0.4
0,112.64,-77.82,-223.23,0.4
0,112.64,-77.82,-223.23,0.4
0,112.64,-77.82,-223.23,0.4
0,112.64,-77.82,-223.23,0.4
0,115.71,-77.82,-222.21,0.5
0,115.71,-77.82,-222.21,0.5
0,115.71,-77.82,-222.21,0.5
0,115.71,-77.82,-222.21,0.5
0,115.71,-77.82,-222.21,0.5
0,121.86,-68.61,-216.06,0.6
0,121.86,-68.61,-216.06,0.6
0,121.86,-68.61,-216.06,0.6
0,121.86,-68.61,-216.06,0.6
0,121.86,-68.61,-216.06,0.6
0,121.86,-68.61,-216.06,0.6
0,116.74,-69.63,-216.06,0.5
0,116.74,-69.63,-216.06,0.5
0,116.74,-69.63,-216.06,0.5
0,116.74,-69.63,-216.06,0.5
0,116.74,-69.63,-216.06,0.5
0,119.81,-59.39,-216.06,0.5
0,119.81,-59.39,-216.06,0.5
0,119.81,-59.39,-216.06,0.5
0,119.81,-59.39,-216.06,0.5
0,119.81,-59.39,-216.06,0.5
0,119.81,-59.39,-216.06,0.5
0,130.05,-61.44,-218.11,0.5
0,130.05,-61.44,-218.11,0.5
0,130.05,-61.44,-218.11,0.5
0,130.05,-61.44,-218.11,0.5
0,130.05,-61.44,-218.11,0.5
0,130.05,-61.44,-218.11,0.5
0,153.6,-83.97,-207.87,0.4
0,153.6,-83.97,-207.87,0.4
0,153.6,-83.97,-207.87,0.4
0,153.6,-83.97,-207.87,0.4
0,153.6,-83.97,-207.87,0.4
