SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
135.0,-147.0,-39.0,-50.0,106.0,-182.0,41.0,-68.0,-57.0,p45_r-15
136.0,-147.0,-39.0,-50.0,109.0,-182.0,41.0,-68.0,-57.0,p45_r-15
137.0,-154.0,-38.0,-50.0,116.0,-186.0,41.0,-73.0,-63.0,p45_r-15
137.0,-173.0,-42.0,-50.0,116.0,-188.0,39.0,-76.0,-65.0,p45_r-15
146.0,-183.0,-45.0,-52.0,104.0,-201.0,35.0,-76.0,-68.0,p45_r-15
143.0,-184.0,-47.0,-52.0,104.0,-201.0,35.0,-76.0,-68.0,p45_r-15
142.0,-186.0,-47.0,-54.0,104.0,-201.0,33.0,-76.0,-68.0,p45_r-15
137.0,-188.0,-47.0,-54.0,104.0,-201.0,33.0,-76.0,-68.0,p45_r-15
127.0,-200.0,-48.0,-51.0,97.0,-217.0,35.0,-79.0,-66.0,p45_r-15
127.0,-200.0,-48.0,-51.0,100.0,-217.0,35.0,-79.0,-65.0,p45_r-15
127.0,-200.0,-48.0,-50.0,100.0,-217.0,35.0,-78.0,-65.0,p45_r-15
115.0,-215.0,-42.0,-51.0,102.0,-228.0,35.0,-86.0,-66.0,p45_r-15
103.0,-223.0,-42.0,-53.0,100.0,-233.0,35.0,-87.0,-66.0,p45_r-15
100.0,-223.0,-44.0,-56.0,96.0,-233.0,35.0,-87.0,-68.0,p45_r-15
103.0,-215.0,-42.0,-56.0,96.0,-233.0,35.0,-87.0,-68.0,p45_r-15
103.0,-215.0,-42.0,-56.0,96.0,-233.0,35.0,-87.0,-68.0,p45_r-15
108.0,-215.0,-43.0,-65.0,93.0,-238.0,31.0,-93.0,-70.0,p45_r-15
108.0,-215.0,-47.0,-65.0,79.0,-239.0,31.0,-93.0,-73.0,p45_r-15
108.0,-215.0,-47.0,-65.0,79.0,-239.0,30.0,-93.0,-74.0,p45_r-15
108.0,-215.0,-48.0,-66.0,76.0,-239.0,29.0,-93.0,-74.0,p45_r-15
108.0,-215.0,-49.0,-66.0,76.0,-239.0,29.0,-94.0,-74.0,p45_r-15
112.0,-214.0,-49.0,-66.0,79.0,-238.0,29.0,-93.0,-74.0,p45_r-15
114.0,-214.0,-49.0,-65.0,79.0,-238.0,30.0,-93.0,-74.0,p45_r-15
114.0,-213.0,-49.0,-65.0,80.0,-238.0,30.0,-93.0,-74.0,p45_r-15
115.0,-213.0,-48.0,-65.0,80.0,-238.0,31.0,-92.0,-73.0,p45_r-15
114.0,-214.0,-49.0,-65.0,80.0,-236.0,30.0,-92.0,-74.0,p45_r-15
114.0,-215.0,-49.0,-66.0,80.0,-241.0,30.0,-93.0,-74.0,p45_r-15
114.0,-215.0,-50.0,-66.0,80.0,-241.0,29.0,-93.0,-75.0,p45_r-15
114.0,-215.0,-50.0,-67.0,80.0,-241.0,29.0,-93.0,-75.0,p45_r-15
114.0,-215.0,-51.0,-67.0,80.0,-241.0,29.0,-93.0,-77.0,p45_r-15
118.0,-214.0,-50.0,-67.0,84.0,-236.0,30.0,-93.0,-75.0,p45_r-15
118.0,-212.0,-50.0,-67.0,84.0,-236.0,31.0,-93.0,-75.0,p45_r-15
118.0,-209.0,-49.0,-67.0,85.0,-236.0,31.0,-92.0,-75.0,p45_r-15
120.0,-208.0,-49.0,-67.0,85.0,-236.0,31.0,-92.0,-75.0,p45_r-15
124.0,-208.0,-51.0,-66.0,80.0,-236.0,31.0,-93.0,-79.0,p45_r-15
124.0,-209.0,-55.0,-66.0,80.0,-240.0,31.0,-93.0,-84.0,p45_r-15
124.0,-211.0,-57.0,-67.0,80.0,-240.0,30.0,-93.0,-84.0,p45_r-15
129.0,-211.0,-58.0,-67.0,74.0,-240.0,31.0,-94.0,-83.0,p45_r-15
130.0,-211.0,-57.0,-67.0,75.0,-240.0,31.0,-93.0,-83.0,p45_r-15
131.0,-210.0,-57.0,-66.0,77.0,-240.0,31.0,-93.0,-83.0,p45_r-15
134.0,-211.0,-58.0,-67.0,78.0,-241.0,30.0,-94.0,-85.0,p45_r-15
134.0,-211.0,-58.0,-67.0,78.0,-241.0,29.0,-94.0,-86.0,p45_r-15
134.0,-211.0,-59.0,-67.0,78.0,-241.0,29.0,-95.0,-88.0,p45_r-15
131.0,-213.0,-61.0,-63.0,80.0,-240.0,30.0,-95.0,-88.0,p45_r-15
134.0,-213.0,-60.0,-63.0,81.0,-240.0,32.0,-95.0,-87.0,p45_r-15
134.0,-213.0,-60.0,-62.0,81.0,-240.0,33.0,-95.0,-86.0,p45_r-15
132.0,-215.0,-61.0,-62.0,82.0,-242.0,35.0,-95.0,-87.0,p45_r-15
131.0,-217.0,-62.0,-62.0,82.0,-248.0,32.0,-95.0,-87.0,p45_r-15
129.0,-218.0,-62.0,-63.0,81.0,-249.0,32.0,-96.0,-87.0,p45_r-15
129.0,-218.0,-64.0,-63.0,81.0,-249.0,32.0,-98.0,-89.0,p45_r-15
