SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
-108.0,-57.0,-58.0,-337.0,-96.0,-75.0,71.0,20.0,-325.0,1
-108.0,-56.0,-58.0,-337.0,-96.0,-68.0,73.0,23.0,-325.0,1
-110.0,-45.0,-67.0,-344.0,-101.0,-76.0,71.0,24.0,-328.0,1
-111.0,-56.0,-67.0,-344.0,-104.0,-80.0,71.0,24.0,-328.0,1
-113.0,-56.0,-67.0,-346.0,-104.0,-80.0,71.0,23.0,-328.0,1
-115.0,-58.0,-67.0,-347.0,-104.0,-81.0,71.0,23.0,-329.0,1
-113.0,-56.0,-67.0,-347.0,-104.0,-80.0,71.0,24.0,-329.0,1
-111.0,-45.0,-66.0,-347.0,-104.0,-76.0,71.0,26.0,-328.0,1
-111.0,-38.0,-66.0,-347.0,-104.0,-75.0,71.0,28.0,-328.0,1
-110.0,-36.0,-68.0,-351.0,-107.0,-76.0,72.0,36.0,-329.0,1
-114.0,-36.0,-73.0,-351.0,-109.0,-76.0,71.0,36.0,-331.0,1
-115.0,-36.0,-73.0,-351.0,-109.0,-76.0,71.0,36.0,-337.0,1
-115.0,-36.0,-74.0,-353.0,-110.0,-76.0,70.0,36.0,-342.0,1
-115.0,-36.0,-77.0,-355.0,-112.0,-79.0,70.0,36.0,-346.0,1
-115.0,-26.0,-77.0,-355.0,-112.0,-76.0,70.0,43.0,-346.0,1
-114.0,-20.0,-75.0,-355.0,-110.0,-76.0,71.0,48.0,-342.0,1
-114.0,-10.0,-75.0,-353.0,-110.0,-72.0,71.0,49.0,-342.0,1
-113.0,-10.0,-74.0,-353.0,-109.0,-72.0,72.0,49.0,-337.0,1
-116.0,-2.0,-75.0,-355.0,-117.0,-76.0,68.0,41.0,-342.0,1
-116.0,-2.0,-81.0,-360.0,-121.0,-76.0,66.0,41.0,-342.0,1
-118.0,-2.0,-87.0,-365.0,-124.0,-76.0,65.0,41.0,-346.0,1
-118.0,0.0,-87.0,-365.0,-124.0,-71.0,65.0,43.0,-342.0,1
-118.0,7.0,-87.0,-360.0,-124.0,-69.0,65.0,50.0,-342.0,1
-118.0,12.0,-87.0,-360.0,-124.0,-69.0,65.0,51.0,-342.0,1
-118.0,17.0,-87.0,-360.0,-124.0,-69.0,65.0,54.0,-342.0,1
-121.0,18.0,-95.0,-363.0,-143.0,-67.0,63.0,67.0,-343.0,1
-122.0,18.0,-98.0,-365.0,-143.0,-71.0,63.0,59.0,-345.0,1
-123.0,18.0,-104.0,-365.0,-143.0,-72.0,59.0,59.0,-345.0,1
-124.0,18.0,-104.0,-367.0,-143.0,-75.0,58.0,54.0,-345.0,1
-126.0,17.0,-104.0,-367.0,-146.0,-75.0,57.0,54.0,-348.0,1
-126.0,18.0,-98.0,-367.0,-143.0,-75.0,57.0,54.0,-345.0,1
-126.0,18.0,-96.0,-367.0,-142.0,-75.0,58.0,54.0,-343.0,1
-126.0,18.0,-95.0,-367.0,-141.0,-72.0,59.0,54.0,-343.0,1
-126.0,18.0,-94.0,-367.0,-141.0,-72.0,59.0,54.0,-342.0,1
-127.0,-2.0,-94.0,-375.0,-133.0,-78.0,57.0,41.0,-333.0,1
-128.0,-10.0,-94.0,-375.0,-133.0,-87.0,57.0,40.0,-333.0,1
-128.0,-13.0,-94.0,-375.0,-133.0,-87.0,57.0,39.0,-333.0,1
-128.0,-13.0,-94.0,-375.0,-133.0,-87.0,56.0,37.0,-333.0,1
-130.0,-16.0,-82.0,-377.0,-120.0,-81.0,56.0,37.0,-326.0,1
-128.0,-9.0,-82.0,-377.0,-120.0,-79.0,56.0,40.0,-322.0,1
-128.0,-8.0,-81.0,-377.0,-117.0,-79.0,56.0,40.0,-322.0,1
-128.0,-8.0,-78.0,-377.0,-114.0,-79.0,56.0,40.0,-321.0,1
-128.0,-2.0,-76.0,-377.0,-114.0,-73.0,56.0,42.0,-316.0,1
-133.0,-2.0,-77.0,-377.0,-119.0,-72.0,56.0,43.0,-319.0,1
-134.0,-2.0,-78.0,-379.0,-120.0,-72.0,55.0,43.0,-319.0,1
-135.0,-2.0,-78.0,-380.0,-120.0,-72.0,53.0,43.0,-319.0,1
-135.0,-2.0,-79.0,-382.0,-132.0,-72.0,53.0,43.0,-319.0,1
-135.0,-2.0,-82.0,-384.0,-133.0,-72.0,53.0,43.0,-321.0,1
-134.0,14.0,-82.0,-384.0,-133.0,-63.0,55.0,49.0,-321.0,1
-134.0,15.0,-82.0,-383.0,-133.0,-57.0,55.0,58.0,-321.0,1
24.0,395.0,-98.0,-143.0,-205.0,204.0,33.0,164.0,-36.0,3
24.0,395.0,-97.0,-143.0,-205.0,204.0,35.0,164.0,-29.0,3
24.0,395.0,-95.0,-143.0,-204.0,204.0,37.0,164.0,-27.0,3
23.0,395.0,-98.0,-147.0,-214.0,198.0,34.0,164.0,-36.0,3
