# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,358,50,0,0,0,320,0,22,0
0,0,103,547,0,0,0,100,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,253,391,0,0,0,56,0,0,50
0,0,0,0,0,0,0,0,0,0,0
0,0,230,0,0,0,0,169,0,351,0
0,0,0,0,0,0,0,0,0,0,750
