# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,580,17,0,0,0,153,0,0,0
0,0,0,314,0,0,0,182,0,153,101
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,31,0,0,0,0,719,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,150,0,0,0,0,150,0,406,44
0,0,0,150,0,0,0,0,0,480,120
