# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,933,15,0,0,0,217,0,62,23
0,0,0,1250,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,269,0,0,0,0,784,0,197,0
0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,328,0,909,9
0,0,0,250,0,0,0,0,0,0,1000
