SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
-2.0,-15.0,-20.0,-13.0,-9.0,-18.0,-39.0,-24.0,-13.0,40
-3.0,-15.0,-21.0,-13.0,-9.0,-20.0,-39.0,-24.0,-15.0,40
-3.0,-16.0,-21.0,-13.0,-9.0,-20.0,-41.0,-25.0,-15.0,40
-3.0,-16.0,-21.0,-13.0,-9.0,-20.0,-41.0,-25.0,-15.0,40
-3.0,-16.0,-21.0,-13.0,-9.0,-21.0,-42.0,-25.0,-15.0,40
-3.0,-16.0,-21.0,-13.0,-10.0,-21.0,-42.0,-25.0,-15.0,40
-3.0,-16.0,-21.0,-13.0,-9.0,-20.0,-41.0,-25.0,-15.0,40
-3.0,-16.0,-21.0,-13.0,-9.0,-20.0,-40.0,-24.0,-15.0,40
-2.0,-16.0,-21.0,-13.0,-9.0,-20.0,-40.0,-24.0,-14.0,40
-1.0,-16.0,-21.0,-13.0,-8.0,-20.0,-39.0,-23.0,-14.0,40
0.0,-17.0,-21.0,-13.0,-9.0,-20.0,-39.0,-21.0,-14.0,40
0.0,-17.0,-22.0,-13.0,-9.0,-20.0,-39.0,-21.0,-14.0,40
0.0,-17.0,-22.0,-13.0,-9.0,-21.0,-39.0,-21.0,-14.0,40
0.0,-17.0,-22.0,-13.0,-9.0,-22.0,-39.0,-21.0,-14.0,40
0.0,-17.0,-22.0,-14.0,-9.0,-22.0,-39.0,-21.0,-14.0,40
0.0,-15.0,-22.0,-13.0,-6.0,-22.0,-39.0,-18.0,-14.0,40
4.0,-14.0,-21.0,-11.0,-4.0,-20.0,-35.0,-15.0,-13.0,40
5.0,-14.0,-18.0,-12.0,-3.0,-20.0,-37.0,-14.0,-13.0,40
4.0,-14.0,-19.0,-12.0,-5.0,-20.0,-37.0,-14.0,-13.0,40
4.0,-14.0,-19.0,-12.0,-5.0,-20.0,-37.0,-14.0,-13.0,40
4.0,-14.0,-19.0,-12.0,-5.0,-20.0,-37.0,-14.0,-13.0,40
4.0,-14.0,-19.0,-12.0,-5.0,-20.0,-37.0,-14.0,-13.0,40
4.0,-14.0,-19.0,-12.0,-4.0,-20.0,-37.0,-14.0,-13.0,40
4.0,-13.0,-18.0,-12.0,-3.0,-20.0,-37.0,-14.0,-13.0,40
5.0,-13.0,-18.0,-12.0,-3.0,-19.0,-37.0,-14.0,-12.0,40
5.0,-13.0,-18.0,-12.0,-3.0,-19.0,-37.0,-13.0,-12.0,40
5.0,-13.0,-16.0,-12.0,-4.0,-19.0,-38.0,-13.0,-12.0,40
5.0,-13.0,-18.0,-13.0,-5.0,-20.0,-38.0,-13.0,-13.0,40
5.0,-14.0,-19.0,-13.0,-5.0,-21.0,-38.0,-13.0,-15.0,40
5.0,-14.0,-19.0,-13.0,-5.0,-21.0,-39.0,-13.0,-15.0,40
5.0,-14.0,-19.0,-15.0,-6.0,-21.0,-39.0,-14.0,-15.0,40
5.0,-14.0,-19.0,-15.0,-5.0,-21.0,-38.0,-13.0,-15.0,40
5.0,-14.0,-19.0,-15.0,-5.0,-20.0,-38.0,-13.0,-15.0,40
5.0,-13.0,-19.0,-15.0,-5.0,-20.0,-38.0,-13.0,-15.0,40
5.0,-13.0,-19.0,-14.0,-4.0,-20.0,-37.0,-11.0,-15.0,40
5.0,-13.0,-19.0,-15.0,-4.0,-21.0,-37.0,-11.0,-14.0,40
4.0,-14.0,-20.0,-15.0,-4.0,-21.0,-37.0,-13.0,-16.0,40
4.0,-15.0,-22.0,-16.0,-4.0,-21.0,-37.0,-13.0,-16.0,40
4.0,-15.0,-22.0,-16.0,-5.0,-21.0,-38.0,-13.0,-16.0,40
4.0,-16.0,-22.0,-16.0,-5.0,-21.0,-38.0,-13.0,-16.0,40
4.0,-15.0,-22.0,-16.0,-5.0,-21.0,-38.0,-13.0,-16.0,40
4.0,-14.0,-20.0,-15.0,-5.0,-21.0,-38.0,-13.0,-16.0,40
4.0,-14.0,-20.0,-15.0,-5.0,-21.0,-37.0,-12.0,-16.0,40
4.0,-14.0,-20.0,-15.0,-5.0,-21.0,-37.0,-12.0,-16.0,40
3.0,-14.0,-22.0,-15.0,-5.0,-21.0,-38.0,-12.0,-16.0,40
3.0,-16.0,-22.0,-15.0,-6.0,-21.0,-39.0,-13.0,-16.0,40
3.0,-16.0,-23.0,-16.0,-6.0,-21.0,-39.0,-13.0,-17.0,40
3.0,-16.0,-23.0,-17.0,-6.0,-21.0,-40.0,-13.0,-17.0,40
3.0,-16.0,-23.0,-18.0,-6.0,-21.0,-40.0,-13.0,-17.0,40
3.0,-15.0,-23.0,-18.0,-6.0,-21.0,-40.0,-13.0,-17.0,40
-50.0,-61.0,-37.0,-71.0,-61.0,-83.0,-82.0,-49.0,-33.0,41
-50.0,-61.0,-37.0,-72.0,-63.0,-83.0,-82.0,-53.0,-33.0,41
-50.0,-61.0,-37.0,-72.0,-63.0,-83.0,-82.0,-53.0,-33.0,41
-50.0,-60.0,-35.0,-71.0,-61.0,-83.0,-82.0,-49.0,-31.0,41
-50.0,-59.0,-35.0,-70.0,-60.0,-81.0,-78.0,-49.0,-29.0,41
-45.0,-57.0,-43.0,-63.0,-55.0,-79.0,-70.0,-52.0,-21.0,41
-45.0,-57.0,-43.0,-59.0,-55.0,-79.0,-69.0,-52.0,-20.0,41
-45.0,-59.0,-43.0,-63.0,-55.0,-80.0,-69.0,-52.0,-21.0,41
-45.0,-60.0,-45.0,-64.0,-56.0,-81.0,-69.0,-53.0,-21.0,41
-45.0,-60.0,-45.0,-65.0,-56.0,-82.0,-69.0,-53.0,-22.0,41
-45.0,-63.0,-45.0,-65.0,-56.0,-82.0,-69.0,-53.0,-22.0,41
-46.0,-63.0,-46.0,-65.0,-57.0,-84.0,-69.0,-55.0,-22.0,41
-46.0,-63.0,-46.0,-65.0,-57.0,-84.0,-69.0,-55.0,-22.0,41
-45.0,-63.0,-46.0,-65.0,-56.0,-84.0,-68.0,-53.0,-21.0,41
-45.0,-63.0,-46.0,-65.0,-56.0,-84.0,-67.0,-53.0,-19.0,41
-45.0,-62.0,-46.0,-65.0,-56.0,-84.0,-67.0,-53.0,-19.0,41
-47.0,-63.0,-54.0,-65.0,-56.0,-85.0,-65.0,-53.0,-18.0,41
-47.0,-63.0,-54.0,-65.0,-56.0,-87.0,-65.0,-53.0,-18.0,41
-47.0,-66.0,-54.0,-69.0,-56.0,-87.0,-67.0,-53.0,-18.0,41
-47.0,-66.0,-54.0,-69.0,-57.0,-87.0,-67.0,-55.0,-18.0,41
-47.0,-68.0,-54.0,-69.0,-57.0,-87.0,-67.0,-55.0,-19.0,41
-47.0,-66.0,-54.0,-69.0,-56.0,-87.0,-65.0,-55.0,-18.0,41
-47.0,-66.0,-54.0,-65.0,-56.0,-87.0,-65.0,-55.0,-18.0,41
-47.0,-65.0,-54.0,-65.0,-56.0,-87.0,-65.0,-55.0,-18.0,41
-47.0,-65.0,-54.0,-64.0,-56.0,-87.0,-64.0,-53.0,-18.0,41
-48.0,-64.0,-56.0,-64.0,-54.0,-87.0,-64.0,-53.0,-17.0,41
-48.0,-67.0,-56.0,-65.0,-54.0,-89.0,-64.0,-55.0,-19.0,41
-49.0,-68.0,-56.0,-65.0,-54.0,-89.0,-64.0,-55.0,-20.0,41
-50.0,-68.0,-58.0,-65.0,-54.0,-89.0,-64.0,-55.0,-20.0,41
-50.0,-68.0,-58.0,-67.0,-54.0,-89.0,-64.0,-56.0,-20.0,41
-49.0,-67.0,-58.0,-65.0,-54.0,-88.0,-63.0,-55.0,-19.0,41
-49.0,-67.0,-56.0,-65.0,-53.0,-87.0,-61.0,-55.0,-19.0,41
-48.0,-66.0,-56.0,-65.0,-51.0,-87.0,-61.0,-55.0,-19.0,41
-48.0,-64.0,-56.0,-64.0,-51.0,-87.0,-61.0,-54.0,-18.0,41
-48.0,-64.0,-56.0,-65.0,-50.0,-86.0,-61.0,-53.0,-19.0,41
-48.0,-64.0,-56.0,-65.0,-51.0,-86.0,-61.0,-55.0,-19.0,41
-48.0,-66.0,-56.0,-65.0,-51.0,-87.0,-61.0,-55.0,-19.0,41
-48.0,-66.0,-56.0,-65.0,-51.0,-87.0,-61.0,-55.0,-19.0,41
-48.0,-66.0,-56.0,-65.0,-51.0,-87.0,-61.0,-55.0,-19.0,41
-47.0,-64.0,-56.0,-64.0,-50.0,-86.0,-56.0,-53.0,-19.0,41
-46.0,-64.0,-56.0,-63.0,-50.0,-84.0,-56.0,-53.0,-19.0,41
-45.0,-62.0,-54.0,-62.0,-50.0,-83.0,-55.0,-52.0,-18.0,41
-44.0,-62.0,-54.0,-62.0,-49.0,-81.0,-55.0,-51.0,-18.0,41
-41.0,-61.0,-54.0,-62.0,-48.0,-83.0,-54.0,-52.0,-17.0,41
-45.0,-62.0,-54.0,-63.0,-50.0,-84.0,-54.0,-52.0,-17.0,41
-45.0,-63.0,-56.0,-63.0,-50.0,-86.0,-54.0,-52.0,-19.0,41
-45.0,-63.0,-56.0,-64.0,-50.0,-86.0,-54.0,-52.0,-19.0,41
-45.0,-63.0,-56.0,-64.0,-50.0,-86.0,-54.0,-52.0,-19.0,41
-41.0,-63.0,-54.0,-64.0,-50.0,-85.0,-51.0,-51.0,-19.0,41
-40.0,-62.0,-51.0,-64.0,-50.0,-85.0,-51.0,-50.0,-19.0,41
-33.0,17.0,37.0,1.0,-58.0,-51.0,-66.0,-66.0,-52.0,43
-27.0,18.0,32.0,1.0,-57.0,-51.0,-71.0,-65.0,-61.0,43
-29.0,18.0,32.0,-1.0,-57.0,-51.0,-71.0,-65.0,-64.0,43
-29.0,18.0,32.0,-3.0,-57.0,-51.0,-71.0,-65.0,-64.0,43
-29.0,18.0,31.0,-3.0,-59.0,-51.0,-71.0,-65.0,-64.0,43
-29.0,18.0,31.0,-4.0,-59.0,-51.0,-71.0,-66.0,-64.0,43
-27.0,18.0,32.0,-3.0,-59.0,-50.0,-71.0,-65.0,-64.0,43
-27.0,18.0,32.0,-2.0,-57.0,-49.0,-69.0,-65.0,-64.0,43
-27.0,19.0,35.0,-2.0,-57.0,-47.0,-68.0,-65.0,-61.0,43
-24.0,19.0,37.0,-2.0,-57.0,-45.0,-68.0,-65.0,-59.0,43
-27.0,18.0,38.0,-3.0,-57.0,-44.0,-68.0,-66.0,-58.0,43
-27.0,15.0,38.0,-4.0,-59.0,-44.0,-68.0,-67.0,-58.0,43
-28.0,14.0,38.0,-6.0,-60.0,-44.0,-68.0,-70.0,-58.0,43
