roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
90.61,117.45,-30.52,187.39,269.31,3.07,-79.8,445.0,0.921325,-38.0,735.0,1.3436929,188.0,610.0,1.2474438,121.0,379.0,0.7734694,-111.0,771.0,1.1953489,126.0,671.0,1.1411564,83.0,641.0,0.94126284,-40.0,786.0,1.2576,161.0,603.0,1.0083612,5.0
89.07,115.44,-32.13,162.82,202.75,28.67,-79.9,445.0,0.921325,-38.0,741.0,1.3546618,194.0,610.0,1.2474438,121.0,382.0,0.77959186,-108.0,771.0,1.1953489,126.0,673.0,1.1445578,85.0,643.0,0.9441997,-38.0,786.0,1.2576,161.0,603.0,1.0083612,5.0
89.07,115.44,-32.13,162.82,202.75,28.67,-79.9,445.0,0.921325,-38.0,744.0,1.3601463,197.0,610.0,1.2474438,121.0,384.0,0.78367347,-106.0,771.0,1.1953489,126.0,673.0,1.1445578,85.0,643.0,0.9441997,-38.0,786.0,1.2576,161.0,604.0,1.0100335,6.0
85.32,114.23,-35.67,146.43,194.56,4.1,-79.9,445.0,0.921325,-38.0,744.0,1.3601463,197.0,610.0,1.2474438,121.0,385.0,0.78571427,-105.0,771.0,1.1953489,126.0,673.0,1.1445578,85.0,643.0,0.9441997,-38.0,786.0,1.2576,161.0,604.0,1.0100335,6.0
85.32,114.23,-35.67,146.43,194.56,4.1,-79.9,445.0,0.921325,-38.0,745.0,1.3619744,198.0,610.0,1.2474438,121.0,386.0,0.78775513,-104.0,771.0,1.1953489,126.0,674.0,1.1462585,86.0,643.0,0.9441997,-38.0,786.0,1.2576,161.0,604.0,1.0100335,6.0
85.45,108.37,-35.38,143.36,206.85,-7.17,-79.8,442.0,0.91511387,-41.0,747.0,1.3656307,200.0,608.0,1.2433537,119.0,386.0,0.78775513,-104.0,772.0,1.1968992,127.0,675.0,1.1479592,87.0,643.0,0.9441997,-38.0,784.0,1.2544,159.0,606.0,1.0133779,8.0
85.45,108.37,-35.38,143.36,206.85,-7.17,-79.8,441.0,0.9130435,-42.0,746.0,1.3638026,199.0,608.0,1.2433537,119.0,386.0,0.78775513,-104.0,772.0,1.1968992,127.0,673.0,1.1445578,85.0,643.0,0.9441997,-38.0,780.0,1.248,155.0,603.0,1.0083612,5.0
86.53,104.3,-37.17,144.38,158.72,56.32,-79.8,441.0,0.9130435,-42.0,744.0,1.3601463,197.0,607.0,1.2413088,118.0,385.0,0.78571427,-105.0,771.0,1.1953489,126.0,673.0,1.1445578,85.0,640.0,0.9397944,-41.0,775.0,1.24,150.0,602.0,1.006689,4.0
86.53,104.3,-37.17,144.38,158.72,56.32,-79.8,441.0,0.9130435,-42.0,741.0,1.3546618,194.0,604.0,1.2351738,115.0,382.0,0.77959186,-108.0,771.0,1.1953489,126.0,673.0,1.1445578,85.0,640.0,0.9397944,-41.0,771.0,1.2336,146.0,601.0,1.0050167,3.0
86.53,104.3,-37.17,144.38,158.72,56.32,-79.8,440.0,0.9109731,-43.0,733.0,1.3400365,186.0,604.0,1.2351738,115.0,378.0,0.7714286,-112.0,771.0,1.1953489,126.0,669.0,1.1377552,81.0,640.0,0.9397944,-41.0,764.0,1.2224,139.0,594.0,0.99331105,-4.0
79.73,106.81,-42.44,180.22,174.08,26.62,-79.8,440.0,0.9109731,-43.0,733.0,1.3400365,186.0,607.0,1.2413088,118.0,378.0,0.7714286,-112.0,772.0,1.1968992,127.0,669.0,1.1377552,81.0,643.0,0.9441997,-38.0,764.0,1.2224,139.0,594.0,0.99331105,-4.0
85.87,99.16,-48.69,160.77,148.48,27.65,-79.8,440.0,0.9109731,-43.0,733.0,1.3400365,186.0,608.0,1.2433537,119.0,378.0,0.7714286,-112.0,772.0,1.1968992,127.0,669.0,1.1377552,81.0,645.0,0.9471366,-36.0,764.0,1.2224,139.0,594.0,0.99331105,-4.0
85.87,99.16,-48.69,160.77,148.48,27.65,-79.8,440.0,0.9109731,-43.0,733.0,1.3400365,186.0,608.0,1.2433537,119.0,378.0,0.7714286,-112.0,777.0,1.2046511,132.0,669.0,1.1377552,81.0,647.0,0.9500734,-34.0,764.0,1.2224,139.0,594.0,0.99331105,-4.0
85.72,94.75,-50.49,184.32,164.86,26.62,-79.9,440.0,0.9109731,-43.0,733.0,1.3400365,186.0,614.0,1.2556237,125.0,378.0,0.7714286,-112.0,777.0,1.2046511,132.0,669.0,1.1377552,81.0,662.0,0.97209984,-19.0,764.0,1.2224,139.0,594.0,0.99331105,-4.0
