# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
149,101,0,0,0,0,0,0,0,0,0
99,94,0,50,0,0,0,0,2,0,5
0,0,0,0,0,0,0,0,0,0,0
0,50,0,168,0,0,0,0,32,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,185,0,65,0,0
0,0,0,0,0,0,0,0,0,0,0
50,0,0,150,0,0,48,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,250
