# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
139,75,0,0,0,0,3,0,31,0,2
72,177,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,243,0,0,0,0,7,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,50,0,0,0,0,200,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
50,0,0,91,0,0,0,0,100,0,9
0,0,0,0,0,0,0,0,0,0,0
41,7,0,50,0,0,0,0,43,0,109
