taskNumber,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
0,-10.24,263.17,8.19,403.0,637.0,1.0599002,36.0,356.0,0.51744187,-332.0,556.0,1.0258303,14.0,800.0,1.174743,119.0,525.0,1.0314342,16.0,818.0,1.2064897,140.0,679.0,1.1204621,73.0,509.0,0.96037734,-21.0,443.0,0.82342005,-95.0
0,-10.24,263.17,8.19,403.0,637.0,1.0599002,36.0,356.0,0.51744187,-332.0,556.0,1.0258303,14.0,801.0,1.1762115,120.0,525.0,1.0314342,16.0,818.0,1.2064897,140.0,680.0,1.1221122,74.0,509.0,0.96037734,-21.0,443.0,0.82342005,-95.0
0,-10.24,263.17,8.19,403.0,636.0,1.0582362,35.0,350.0,0.50872093,-338.0,555.0,1.0239853,13.0,800.0,1.174743,119.0,525.0,1.0314342,16.0,818.0,1.2064897,140.0,680.0,1.1221122,74.0,509.0,0.96037734,-21.0,441.0,0.8197026,-97.0
0,-10.24,262.14,8.19,404.9,636.0,1.0582362,35.0,350.0,0.50872093,-338.0,555.0,1.0239853,13.0,800.0,1.174743,119.0,525.0,1.0314342,16.0,818.0,1.2064897,140.0,680.0,1.1221122,74.0,509.0,0.96037734,-21.0,438.0,0.8141264,-100.0
0,-10.24,262.14,8.19,404.9,635.0,1.0565724,34.0,350.0,0.50872093,-338.0,554.0,1.0221403,12.0,800.0,1.174743,119.0,525.0,1.0314342,16.0,815.0,1.2020649,137.0,680.0,1.1221122,74.0,509.0,0.96037734,-21.0,438.0,0.8141264,-100.0
0,-9.22,262.14,9.22,406.7,635.0,1.0565724,34.0,348.0,0.50581396,-340.0,554.0,1.0221403,12.0,800.0,1.174743,119.0,525.0,1.0314342,16.0,815.0,1.2020649,137.0,680.0,1.1221122,74.0,509.0,0.96037734,-21.0,437.0,0.81226766,-101.0
0,-9.22,262.14,9.22,406.7,635.0,1.0565724,34.0,348.0,0.50581396,-340.0,554.0,1.0221403,12.0,800.0,1.174743,119.0,526.0,1.0333989,17.0,818.0,1.2064897,140.0,680.0,1.1221122,74.0,509.0,0.96037734,-21.0,437.0,0.81226766,-101.0
0,-8.19,263.17,7.17,405.3,636.0,1.0582362,35.0,348.0,0.50581396,-340.0,554.0,1.0221403,12.0,801.0,1.1762115,120.0,527.0,1.0353634,18.0,818.0,1.2064897,140.0,680.0,1.1221122,74.0,509.0,0.96037734,-21.0,437.0,0.81226766,-101.0
0,-8.19,263.17,7.17,405.3,637.0,1.0599002,36.0,348.0,0.50581396,-340.0,554.0,1.0221403,12.0,801.0,1.1762115,120.0,528.0,1.0373281,19.0,818.0,1.2064897,140.0,680.0,1.1221122,74.0,509.0,0.96037734,-21.0,437.0,0.81226766,-101.0
0,-8.19,262.14,9.22,403.4,624.0,1.0382695,23.0,332.0,0.48255813,-356.0,541.0,0.998155,-1.0,797.0,1.1703378,116.0,527.0,1.0353634,18.0,812.0,1.1976401,134.0,677.0,1.1171618,71.0,505.0,0.9528302,-25.0,427.0,0.7936803,-111.0
