taskNumber,yaxis,xaxis,zaxis,force
0,100.35,-62.46,-271.36,3.1
0,100.35,-62.46,-271.36,3.1
0,100.35,-62.46,-271.36,3.1
0,76.8,-44.03,-240.64,3.2
0,76.8,-44.03,-240.64,3.2
0,76.8,-44.03,-240.64,3.2
0,76.8,-44.03,-240.64,3.2
0,76.8,-44.03,-240.64,3.2
0,87.04,-54.27,-246.78,3.3
0,87.04,-54.27,-246.78,3.3
0,87.04,-54.27,-246.78,3.3
0,87.04,-54.27,-246.78,3.3
0,87.04,-54.27,-246.78,3.3
0,87.04,-54.27,-246.78,3.3
0,91.14,-60.42,-252.93,3.2
0,91.14,-60.42,-252.93,3.2
0,91.14,-60.42,-252.93,3.2
0,91.14,-60.42,-252.93,3.2
0,91.14,-60.42,-252.93,3.2
0,78.85,-46.08,-243.71,3.1
0,78.85,-46.08,-243.71,3.1
0,78.85,-46.08,-243.71,3.1
0,78.85,-46.08,-243.71,3.1
0,78.85,-46.08,-243.71,3.1
0,78.85,-46.08,-243.71,3.1
0,59.39,-61.44,-209.92,3.1
0,59.39,-61.44,-209.92,3.1
0,59.39,-61.44,-209.92,3.1
0,59.39,-61.44,-209.92,3.1
0,59.39,-61.44,-209.92,3.1
0,132.1,-54.27,-280.58,3.1
0,132.1,-54.27,-280.58,3.1
0,132.1,-54.27,-280.58,3.1
0,132.1,-54.27,-280.58,3.1
0,132.1,-54.27,-280.58,3.1
0,132.1,-54.27,-280.58,3.1
0,162.82,-118.78,-225.28,3.1
0,162.82,-118.78,-225.28,3.1
0,162.82,-118.78,-225.28,3.1
0,162.82,-118.78,-225.28,3.1
0,162.82,-118.78,-225.28,3.1
0,162.82,-118.78,-225.28,3.1
0,119.81,-59.39,-176.13,3.2
0,119.81,-59.39,-176.13,3.2
0,119.81,-59.39,-176.13,3.2
0,119.81,-59.39,-176.13,3.2
0,119.81,-59.39,-176.13,3.2
0,194.56,-17.41,-240.64,3.2
0,194.56,-17.41,-240.64,3.2
0,194.56,-17.41,-240.64,3.2
0,194.56,-17.41,-240.64,3.2
0,194.56,-17.41,-240.64,3.2
0,194.56,-17.41,-240.64,3.2
0,162.82,-7.17,-197.63,3.1
0,162.82,-7.17,-197.63,3.1
0,162.82,-7.17,-197.63,3.1
0,165.89,41.98,-168.96,3.7
0,165.89,41.98,-168.96,3.7
0,165.89,41.98,-168.96,3.7
0,190.46,103.42,-197.63,21.3
0,190.46,103.42,-197.63,21.3
0,190.46,103.42,-197.63,21.3
0,190.46,103.42,-197.63,21.3
0,190.46,103.42,-197.63,21.3
0,216.06,-144.38,-182.27,48.3
0,216.06,-144.38,-182.27,48.3
0,216.06,-144.38,-182.27,48.3
0,216.06,-144.38,-182.27,48.3
0,216.06,-144.38,-182.27,48.3
0,216.06,-144.38,-182.27,48.3
0,147.46,-193.54,-128.0,21.8
0,147.46,-193.54,-128.0,21.8
0,147.46,-193.54,-128.0,21.8
0,147.46,-193.54,-128.0,21.8
0,147.46,-193.54,-128.0,21.8
0,147.46,-193.54,-128.0,21.8
0,49.15,-13.31,-163.84,3.8
0,49.15,-13.31,-163.84,3.8
0,49.15,-13.31,-163.84,3.8
0,49.15,-13.31,-163.84,3.8
0,49.15,-13.31,-163.84,3.8
0,19.46,-19.46,-197.63,3.0
0,19.46,-19.46,-197.63,3.0
0,19.46,-19.46,-197.63,3.0
0,19.46,-19.46,-197.63,3.0
0,19.46,-19.46,-197.63,3.0
0,19.46,-19.46,-197.63,3.0
1,65.54,-56.32,-245.76,3.2
1,65.54,-56.32,-245.76,3.2
1,65.54,-56.32,-245.76,3.2
1,65.54,-56.32,-245.76,3.2
1,64.51,-61.44,-249.86,3.2
1,64.51,-61.44,-249.86,3.2
1,64.51,-61.44,-249.86,3.2
1,64.51,-61.44,-249.86,3.2
1,64.51,-61.44,-249.86,3.2
1,75.78,-60.42,-259.07,3.2
1,75.78,-60.42,-259.07,3.2
1,75.78,-60.42,-259.07,3.2
1,68.61,-57.34,-257.02,3.3
1,68.61,-57.34,-257.02,3.3
1,68.61,-57.34,-257.02,3.3
1,70.66,-63.49,-253.95,3.4
1,70.66,-63.49,-253.95,3.4
1,70.66,-63.49,-253.95,3.4
1,70.66,-63.49,-253.95,3.4
1,70.66,-63.49,-253.95,3.4
1,66.56,-63.49,-248.83,3.4
1,66.56,-63.49,-248.83,3.4
1,66.56,-63.49,-248.83,3.4
1,66.56,-63.49,-248.83,3.4
1,66.56,-63.49,-248.83,3.4
1,66.56,-63.49,-248.83,3.4
1,79.87,-60.42,-246.78,3.3
1,79.87,-60.42,-246.78,3.3
1,79.87,-60.42,-246.78,3.3
1,79.87,-60.42,-246.78,3.3
1,79.87,-60.42,-246.78,3.3
1,79.87,-60.42,-246.78,3.3
1,71.68,-46.08,-236.54,3.2
1,71.68,-46.08,-236.54,3.2
1,71.68,-46.08,-236.54,3.2
1,71.68,-46.08,-236.54,3.2
1,71.68,-46.08,-236.54,3.2
1,89.09,-66.56,-233.47,3.3
1,89.09,-66.56,-233.47,3.3
1,89.09,-66.56,-233.47,3.3
