roll,yaw,pitch,yaxis,xaxis,zaxis,force,SG0,SG_E0,SG_D0,SG1,SG_E1,SG_D1,SG2,SG_E2,SG_D2,SG3,SG_E3,SG_D3,SG4,SG_E4,SG_D4,SG5,SG_E5,SG_D5,SG6,SG_E6,SG_D6,SG7,SG_E7,SG_D7,SG8,SG_E8,SG_D8
85.94,129.8,-26.29,107.52,218.11,4.1,-14.9,600.0,1.0033445,2.0,470.0,0.7057057,-196.0,579.0,1.1696969,84.0,474.0,0.79530203,-122.0,286.0,0.57894737,-208.0,855.0,1.3993453,244.0,671.0,1.0105422,7.0,433.0,0.675507,-208.0,362.0,0.5934426,-248.0
85.94,129.8,-26.29,107.52,218.11,4.1,-14.9,600.0,1.0033445,2.0,470.0,0.7057057,-196.0,586.0,1.1838384,91.0,474.0,0.79530203,-122.0,286.0,0.57894737,-208.0,856.0,1.400982,245.0,672.0,1.0120482,8.0,433.0,0.675507,-208.0,362.0,0.5934426,-248.0
87.24,126.97,-28.25,121.86,208.9,6.14,-14.9,603.0,1.0083612,5.0,470.0,0.7057057,-196.0,588.0,1.1878788,93.0,475.0,0.79697984,-121.0,286.0,0.57894737,-208.0,860.0,1.4075286,249.0,672.0,1.0120482,8.0,435.0,0.67862713,-206.0,362.0,0.5934426,-248.0
87.24,126.97,-28.25,121.86,208.9,6.14,-14.9,603.0,1.0083612,5.0,470.0,0.7057057,-196.0,592.0,1.1959596,97.0,475.0,0.79697984,-121.0,286.0,0.57894737,-208.0,865.0,1.415712,254.0,673.0,1.0135542,9.0,435.0,0.67862713,-206.0,363.0,0.595082,-247.0
88.46,123.35,-34.92,110.59,172.03,-32.77,-14.8,603.0,1.0083612,5.0,471.0,0.7072072,-195.0,595.0,1.2020202,100.0,478.0,0.8020134,-118.0,282.0,0.5708502,-212.0,867.0,1.4189852,256.0,672.0,1.0120482,8.0,436.0,0.6801872,-205.0,362.0,0.5934426,-248.0
88.46,123.35,-34.92,110.59,172.03,-32.77,-14.8,603.0,1.0083612,5.0,468.0,0.7027027,-198.0,595.0,1.2020202,100.0,474.0,0.79530203,-122.0,282.0,0.5708502,-212.0,867.0,1.4189852,256.0,672.0,1.0120482,8.0,432.0,0.673947,-209.0,362.0,0.5934426,-248.0
91.07,115.34,-38.94,144.38,223.23,-43.01,-14.9,603.0,1.0083612,5.0,468.0,0.7027027,-198.0,595.0,1.2020202,100.0,474.0,0.79530203,-122.0,276.0,0.55870444,-218.0,867.0,1.4189852,256.0,672.0,1.0120482,8.0,432.0,0.673947,-209.0,360.0,0.59016395,-250.0
91.07,115.34,-38.94,144.38,223.23,-43.01,-14.9,603.0,1.0083612,5.0,460.0,0.6906907,-206.0,595.0,1.2020202,100.0,466.0,0.7818792,-130.0,275.0,0.55668014,-219.0,867.0,1.4189852,256.0,672.0,1.0120482,8.0,432.0,0.673947,-209.0,354.0,0.58032787,-256.0
95.52,106.27,-35.84,164.86,151.55,62.46,-14.8,603.0,1.0083612,5.0,460.0,0.6906907,-206.0,594.0,1.2,99.0,461.0,0.77348995,-135.0,269.0,0.5445344,-225.0,867.0,1.4189852,256.0,672.0,1.0120482,8.0,432.0,0.673947,-209.0,353.0,0.5786885,-257.0
95.52,106.27,-35.84,164.86,151.55,62.46,-14.8,608.0,1.0167224,10.0,460.0,0.6906907,-206.0,594.0,1.2,99.0,461.0,0.77348995,-135.0,269.0,0.5445344,-225.0,867.0,1.4189852,256.0,672.0,1.0120482,8.0,432.0,0.673947,-209.0,353.0,0.5786885,-257.0
86.21,110.3,-43.44,173.06,143.36,31.74,-15.0,613.0,1.0250837,15.0,468.0,0.7027027,-198.0,594.0,1.2,99.0,461.0,0.77348995,-135.0,269.0,0.5445344,-225.0,867.0,1.4189852,256.0,672.0,1.0120482,8.0,435.0,0.67862713,-206.0,353.0,0.5786885,-257.0
86.21,110.3,-43.44,173.06,143.36,31.74,-15.0,613.0,1.0250837,15.0,471.0,0.7072072,-195.0,594.0,1.2,99.0,461.0,0.77348995,-135.0,269.0,0.5445344,-225.0,867.0,1.4189852,256.0,672.0,1.0120482,8.0,436.0,0.6801872,-205.0,353.0,0.5786885,-257.0
81.91,112.46,-46.93,184.32,176.13,1.02,-14.9,613.0,1.0250837,15.0,474.0,0.7117117,-192.0,594.0,1.2,99.0,466.0,0.7818792,-130.0,269.0,0.5445344,-225.0,867.0,1.4189852,256.0,675.0,1.0165663,11.0,436.0,0.6801872,-205.0,353.0,0.5786885,-257.0
81.91,112.46,-46.93,184.32,176.13,1.02,-14.9,608.0,1.0167224,10.0,471.0,0.7072072,-195.0,567.0,1.1454545,72.0,474.0,0.79530203,-122.0,213.0,0.4311741,-281.0,843.0,1.3797054,232.0,677.0,1.0195783,13.0,432.0,0.673947,-209.0,203.0,0.3327869,-407.0
