# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
0,50,194,0,0,0,0,0,0,0,6
26,78,124,0,22,0,0,0,0,0,0
0,0,200,0,50,0,0,0,0,0,0
0,0,0,250,0,0,0,0,0,0,0
3,23,63,0,161,0,0,0,0,0,0
0,0,0,0,0,62,142,44,0,2,0
0,0,0,0,0,62,146,4,0,38,0
0,0,0,0,0,87,1,151,0,11,0
0,0,0,33,0,0,2,95,120,0,0
0,0,0,21,0,50,35,0,0,144,0
68,0,0,0,0,0,0,0,0,0,182
