# p15_r-15,p15_r0,p15_r15,p15_r45,p25_r0,p45_r-15,p45_r0,p45_r15,p45_r45,p65_r0,p0_r0
34,66,0,0,100,0,50,0,0,0,0
1,158,0,0,50,0,41,0,0,0,0
0,19,173,0,42,7,1,8,0,0,0
0,0,0,250,0,0,0,0,0,0,0
65,23,14,0,98,50,0,0,0,0,0
3,0,0,0,47,200,0,0,0,0,0
94,6,0,0,0,100,48,0,0,2,0
42,0,0,0,23,77,55,0,50,3,0
0,0,2,11,0,4,0,58,169,0,6
0,0,32,31,15,0,101,4,17,0,50
0,50,0,0,0,0,47,0,15,35,103
